EntrezGeneID,logFC,logCPM,PValue,FDR
28240,2.6828029812499357,-1.6405962191552832,0.0012358881091434717,0.02321748106027196
26563,1.0778051978890966,4.253349324902149,0.0012369728583111232,0.02321748106027196
18591,1.2197189472256915,6.581183109392814,0.0012453987212550526,0.023347902005592943
13421,4.390548183320892,-1.738957391487278,0.0012684539731407092,0.02375195093781489
66705,-1.4896595827535324,0.6178495230705576,0.0012770894844202534,0.023860623688691494
18140,1.7076525966813236,5.018654063308599,0.0012773414414217537,0.023860623688691494
623474,2.00161912780413,1.6569787697977356,0.0012790862910638595,0.023860623688691494
76044,1.126180376722903,4.6611752619639875,0.0012809469189748355,0.023860623688691494
237436,1.6671333915798603,3.482518989674763,0.0012818064737850593,0.023860623688691494
14782,1.2158007930757562,5.301189132975161,0.001285104830621108,0.02389387852133646
109050,-1.3112222472397825,1.4137327266227013,0.0012887468358285584,0.023933437125069963
54120,1.7406366415408658,3.504597716843576,0.0012915928480587689,0.023958137759061953
60411,1.8780879243780408,1.097059078080079,0.0012949965623860317,0.023993113331710253
72287,-1.0802644181624912,5.516339374483733,0.001304190629308543,0.024135162418726246
245671,-1.2689231760923005,1.7706974443971844,0.001308134823645776,0.024170009746135288
16803,1.3838375281552477,7.490951924363724,0.0013091323932353713,0.024170009746135288
70021,1.472191331228547,2.442523426885909,0.0013170767879117657,0.02426467574017527
16770,-1.5897337962696272,10.432556339139726,0.0013173305356283462,0.02426467574017527
94249,-1.153821441986786,4.1819161927018165,0.001321043184630399,0.02430473398125591
268935,-1.1852696814253907,5.103878721162685,0.0013237165726675399,0.024325600830741628
622320,-1.6835743684045819,0.8861018682409798,0.0013333944634395987,0.024474989663413958
69032,-3.5722082338842847,0.6601117770804941,0.001342719846996136,0.02461756898135375
68549,1.707987577729039,1.7482763039651725,0.0013446298074045247,0.024624020250545896
74081,-0.8795919479587001,5.620427151865825,0.0013553614213293315,0.02479181933181569
19192,0.9082823710998669,6.5243875265459454,0.0013676755082379101,0.024964338312530567
53623,1.3572124071106717,2.1398516899892885,0.001367952225933401,0.024964338312530567
66793,-1.0070526377921356,2.9952381287384777,0.0013721204729006836,0.025011524744777858
104367,1.2383637484616246,1.9848334300322303,0.0013769410662045427,0.025070479965779487
229841,1.4874168771731233,3.3454260972439074,0.001382575496184067,0.02514410027812773
15939,0.961808870966272,8.481728570097438,0.0014009516506222589,0.02544901136371745
102442,1.2826987161565002,6.546449397236237,0.0014044891398638367,0.02548397975477391
227753,-1.6190448190624107,8.048965205721657,0.0014081790999764892,0.025521631302784904
230162,-1.1238229629682854,1.7803216367100418,0.0014115363391602365,0.02555317331510696
11876,-1.2159484587044567,1.2310365900714524,0.0014140483894312047,0.025569360121934507
20656,0.9054277330422024,6.80738156837253,0.0014223413508148166,0.025689923095174125
14167,1.9027191884552581,-0.5701287957097954,0.0014328243112294164,0.02582766990974869
56314,-1.378258043427343,1.7239692550539016,0.0014332363016229816,0.02582766990974869
12649,1.5228305583170934,3.375817269680253,0.0014426975975475604,0.02596855675585609
15109,2.8460881926685184,0.8008992155949342,0.001453761531037476,0.02613793769797073
107607,-1.038222024834167,4.075721674348079,0.0014584388963562265,0.026192236725015687
19659,0.9930253691885622,6.818880696432345,0.0014676705473642012,0.026325589177337096
21819,7.2150238923204215,-0.9480123329827214,0.0014691957513548039,0.026325589177337096
110784,-1.0695849688433556,4.471611538711258,0.001487790909414009,0.02662859290190147
57783,1.3809932723155183,6.057696177961734,0.001491677994791803,0.026649309561242868
100041286,1.064419371333413,3.5382413727778537,0.0014923208657112086,0.026649309561242868
59053,1.1867639396588305,3.2609404856725415,0.0014951656846739904,0.026669975711724313
69878,1.1888704770046143,2.9262756736809683,0.0015101363320958287,0.0269066455382666
224065,-1.540046410023041,1.7768739072134692,0.0015180830632860872,0.027017775599294285
15469,0.9686128976441636,6.807760656510075,0.001520734400067407,0.02703451795125456
110109,0.998509266231245,5.742412204937869,0.0015239420298903805,0.02705265284606868
56508,-1.1673358995911247,1.9149555865747299,0.0015251780363102502,0.02705265284606868
19348,1.482292943482127,3.015347685169256,0.0015300645291330375,0.027108901141724803
72107,2.562725796655077,1.1466027722328977,0.0015349353734459288,0.02713719855227329
208943,1.6761505285820748,5.746583015805541,0.001535110448132179,0.02713719855227329
18619,1.9838385457528562,1.461853223436943,0.001536813003308314,0.02713719855227329
70024,1.195500508069898,2.9548670142639115,0.0015398049007821235,0.027139269534237336
16515,1.7988554723004206,-0.8213884131189562,0.0015403647666547009,0.027139269534237336
24064,0.947194533237483,6.607711416565386,0.001542346726390577,0.02714392835621011
231946,-1.4951217512387118,1.9416927577932037,0.0015466123708745886,0.02716920628092676
545551,1.710068588239416,4.6077246699609455,0.001547221314403574,0.02716920628092676
17768,1.6278219285868087,4.052880607290117,0.0015499641447050754,0.027187162422773598
70693,-1.0202871840859367,7.602761869103931,0.0015728240412334613,0.027557551161478518
26457,1.4124598964661583,5.706499179848997,0.0015895591976928121,0.027819926423407755
15528,0.9826187789242938,5.096510958719574,0.0015923720015371225,0.0278383264516512
66060,1.7844630814815357,3.2867991157341465,0.001596828429367227,0.027885388395270334
69008,-0.952410141043696,5.518509800456942,0.0016016152360817874,0.027938109482380315
14391,0.8967746689693167,5.456286578907471,0.0016098069468460912,0.028050042985618112
259300,-1.0073252052593542,8.00031077172268,0.0016394696537555735,0.0285088146296613
14622,1.7463927937696013,-0.2465026330855415,0.0016397438938472615,0.0285088146296613
217653,1.8445034417354371,1.8029949204676772,0.0016437150120459042,0.028516216208807052
277973,1.008661306554425,3.9072546182934205,0.0016437783451166302,0.028516216208807052
18752,-1.2660811113741934,4.165157265749824,0.0016556671599676975,0.02869096907470339
11855,-0.9843402275702974,7.197756939844754,0.0016576060144709518,0.0286931056437009
209039,-0.9453456832316174,5.440105064111694,0.00166810465699976,0.028843245075737645
67041,-0.9351113642173684,7.334183667374412,0.0016740052050182473,0.028913637442741398
268723,-0.9754287455191092,2.885362413349239,0.0016827579428594839,0.029010571408292152
109042,-1.0215223250204517,5.064293825252497,0.0016832886599217859,0.029010571408292152
13645,-1.5304761428906553,3.672799450797115,0.001695189339189905,0.029183847839386993
11512,-0.9143163603450304,6.548208225831378,0.0016984054761702853,0.029207399505326647
16542,-1.1496385841721688,3.1209323654931898,0.001706222190644625,0.029309929892334406
105439,3.265888272627754,2.48451206654732,0.0017133283801044638,0.029400045297688325
13711,1.1241844407848869,8.425065018908107,0.0017162492077296538,0.029418223946810682
12927,1.0109123036124383,7.422885305829262,0.0017247106685166107,0.0295312322916972
66548,-1.2873331149800198,1.1130542085277393,0.00173432682647535,0.029663745850234232
29873,1.8028403243095041,1.5815881502729792,0.0017502751625153629,0.029904160722586802
70178,1.51395073807304,5.279030149248844,0.0017570206900126067,0.029986992424362025
70645,2.382354669693367,0.9883423452135606,0.001775848858858237,0.030254387572038174
210105,-1.0483956105208705,3.4017765493097762,0.001776516810101963,0.030254387572038174
100502720,-1.330420256935531,1.6367300666122826,0.001789316067732462,0.030437716849092515
232714,-1.9433540787944217,2.109800309304289,0.0017911336794264768,0.030437716849092515
100862004,1.065443103278885,7.265706857478559,0.0018093603939050827,0.030669005145234515
50783,0.9637335517243807,4.926807092033941,0.001810556362034015,0.030669005145234515
171282,1.8310651198399857,1.0165743868031503,0.0018105657935018858,0.030669005145234515
54140,1.9136731263149032,1.561636705485964,0.0018176547156758633,0.03075611897916632
72147,1.289817104818716,2.068027814530173,0.0018238260601104684,0.03082753695613459
217216,3.0593732698450613,1.439357337960777,0.0018266199165427421,0.03084177474470245
60530,2.243403747298614,1.5599476330698772,0.0018387923915466134,0.031014085166950173
20621,-0.9770529327234669,4.23349123449859,0.0018407499295494344,0.031014085166950173
226418,1.3315710498474262,5.14412147597504,0.0018462612501795532,0.031073815546152992
68612,2.1908686434909117,3.4089018601868504,0.0018655252555289526,0.03136463950891443
68859,-1.050616485949775,4.040928771247432,0.0018929934920332908,0.03179263458883542
382639,-1.067958187908959,4.214410248691001,0.0018990405962198624,0.03186033713658037
235041,-0.9355878259639726,5.334237188775125,0.0019062365629055169,0.03194715020165301
16971,-0.9751129242937489,8.083227636785645,0.001911312547090402,0.03197959244486032
330577,-1.8221373185439427,-0.8457322260573499,0.0019122193660081627,0.03197959244486032
545291,2.0566116791348836,-0.489553743563457,0.0019271016009259183,0.03216730809666193
272636,2.1204279814479947,5.0883176002360715,0.001927514601843764,0.03216730809666193
224171,1.332731917791271,3.9427176471256367,0.0019350039392959228,0.03225823022851557
67824,1.3362878500833109,2.5558436854898114,0.001965120070387371,0.03272577196248895
70385,1.708088705019131,2.3802649207983833,0.001975308544632353,0.032860817094073375
27214,1.048183569031075,3.674883715565745,0.001986780058053379,0.0329924925467248
71870,-2.0201332409489203,0.14452738868769416,0.0019873989435890923,0.0329924925467248
23917,0.9887616334379794,6.2110984704117715,0.0020011816066404196,0.03316007665964704
67143,0.8826412590854268,5.045975630362167,0.002001690276721291,0.03316007665964704
70918,-1.8960083884931964,-1.5094915434572584,0.0020230378116481698,0.03347862782752636
20289,-1.1764588313867654,3.796440768799063,0.0020260307947187516,0.03349308648507861
67177,1.269888786020891,4.48374320496894,0.0020346906468257575,0.03360109820526047
52009,1.1220757887420547,5.446116566699241,0.002054421823835204,0.03389152662201625
78284,-1.0890028964598,2.012486792348315,0.0020675699455983414,0.03407286279482397
21871,-0.9397440054670108,5.981618057438776,0.002075302018491626,0.034164659479418394
229933,-1.1908079387405677,2.218964757275813,0.0020799135356274947,0.03417780924443649
71233,-1.675644821953648,1.9883828873807843,0.002080425999313332,0.03417780924443649
56735,1.4938437540388916,0.9062991044353315,0.0020834045199822674,0.03419119941204543
328505,-5.005987931315059,0.5245859675862761,0.0020882726254700746,0.03421306757228199
23794,-1.1429120136818194,5.018744750634058,0.002090432181709947,0.03421306757228199
333605,-2.139881709622833,0.7465244458695374,0.002091231541054442,0.03421306757228199
381073,2.1445582752589307,1.045527632584959,0.002097415872859756,0.034278759518795845
12259,2.7682781444660347,0.07573528632562651,0.0021358879145597343,0.034845358173218564
270110,0.9263714289164592,7.5820414013494934,0.0021375592770911216,0.034845358173218564
20972,1.9695048092087233,3.0923311593524216,0.002138698900786004,0.034845358173218564
11639,0.9948202417634403,3.6514805446124186,0.002144681312394829,0.03490681935476777
243339,1.4437167003533717,1.069857838407589,0.0021468886619105463,0.03490681935476777
71761,2.957320784884706,-0.8259106235925352,0.0021507419586725635,0.034933531258850146
75785,-1.0308318059439578,5.318877110018175,0.0021544627839101696,0.03495803884693667
72269,1.5027867140786846,4.739435298889709,0.0021624943938637524,0.03501849756273141
320207,1.790158621382649,-0.8573939547300349,0.0021626204518619247,0.03501849756273141
13877,0.8957384624147763,5.071613328814184,0.0021949336870030756,0.035505355158031326
71566,-0.9699564588848462,5.567032871160949,0.0021975483040243366,0.03551130204171842
319888,1.8811314746204977,1.5348100751670237,0.002206475498773015,0.03561914073810902
16578,-1.265484485179416,1.3876895169376455,0.0022103231175908144,0.035644843418780846
53414,0.9517257272716767,4.736800770644197,0.0022136643131177897,0.03566233517279668
100503799,1.0433294085015892,3.647596054529593,0.002216652477979941,0.03567410973726577
12587,1.2349686093014818,3.5580582196907633,0.002238761174603192,0.03599326714489201
11668,1.5280901570660241,0.5144871551125966,0.002243370872363687,0.03603072486467044
74513,1.0385784609819957,3.57405749773437,0.002252451663795126,0.03613984375088139
243300,-1.2309205452603469,1.5332376198230755,0.0022549875658413624,0.03614383721151815
211480,1.5138797122362,0.717939758813432,0.002263669001473896,0.03622519057669798
27273,1.359485749307982,8.739945004158965,0.0022666935498882033,0.03622519057669798
14264,1.049858672024414,8.056129172048776,0.0022669396026546635,0.03622519057669798
94187,1.1641517752086366,2.8938633369762967,0.00227920248764922,0.03638435971192755
13349,1.4339206301768255,3.9603829824222805,0.002281856468791193,0.03638996935698891
277692,0.8518474533234355,5.856099930943495,0.0023007949315571783,0.036655003123316175
654309,2.1499255479435653,-1.4690707561938188,0.002306697936842953,0.036712038463107784
69568,1.064123870958685,3.358332698542107,0.002310286381789781,0.03673215893139407
268977,-1.2210977268328664,5.500990866503268,0.0023138676387261664,0.036752124786360134
72997,-1.090487671924288,1.3419688651327735,0.0023220008891426617,0.03684427916868537
229658,-0.989634414228275,4.438384774007364,0.002334137019006478,0.03699970055002846
214901,1.7937499607332428,2.7041918728347167,0.0023421127821607567,0.0370889282658002
68278,0.896472795935207,5.632425040885625,0.002346939459623721,0.03712815937927256
11821,0.9065647073565322,5.068470471332621,0.002356572258115197,0.03724326796725257
271849,1.06751377701492,1.4925089895228374,0.0023774436548777795,0.03753558393775068
217593,-1.113028664332631,0.6143977605375369,0.002389127273601326,0.03768240262674187
56150,1.2445756928163783,3.476413880455889,0.002393682127419347,0.03771660253413296
233781,1.208511544678022,2.472626943596138,0.0023971697996563873,0.0377248236293679
100502946,1.6481889803478396,-0.28191657637533846,0.0023989779642821273,0.0377248236293679
100040447,-2.1342745873979063,-1.4548986330389388,0.0024038503911076375,0.03776386837084006
207911,2.74509164598062,0.270128455757481,0.002409714833589843,0.03781840439925906
230737,0.8715105162794585,6.931541410655452,0.0024157030997929963,0.0378747736003259
70808,-1.0996091853522323,2.7284580443996824,0.002419493849444769,0.03789661129497039
13844,1.0599537820047082,3.176946932498892,0.0024280014956085273,0.03799221350158136
11857,1.1906916822256322,2.809235080270177,0.0024313128567243205,0.038006398009565935
22177,2.9575513153213224,-1.401300471992909,0.002440152621572564,0.03806719351357125
214239,-1.48012605467389,0.34072000026810034,0.0024406616264935578,0.03806719351357125
20249,-1.023425191221154,11.99141767539503,0.0024443404228575386,0.03806719351357125
14169,1.7147173913321796,0.3500856099283339,0.002444836839804785,0.03806719351357125
21834,-1.0419737163625316,4.27836695175688,0.00244848992195091,0.03808654992766947
73112,-0.895245715844131,5.01011861450175,0.002456395624147031,0.0381719532389574
108078,2.8388191388958246,-0.11684198802530585,0.0024692817699201747,0.0383345079487411
58203,1.5128786445899818,1.6828957848939297,0.002475705819814807,0.038396520879640045
30046,-1.0132528980243531,5.061752822356884,0.002510501081852712,0.03888444687393205
67131,-0.9197757909928688,5.0720033049007585,0.0025120868298079357,0.03888444687393205
217219,-1.0885501606474746,2.990535615457961,0.0025186717982929522,0.038948228082408824
72754,-0.875771456218743,5.628589301082079,0.0025230351659673435,0.03897756379564799
214531,1.4628066365067616,5.763938393335724,0.0025354312987555952,0.039117484563577685
12400,0.9407462412779415,5.717182797850382,0.0025370426270353787,0.039117484563577685
234366,0.8917425802173321,6.607869082041055,0.0025618792172932155,0.039427132121355346
77018,1.778342063702081,0.9859380175212448,0.0025621149511915933,0.039427132121355346
105372,0.9773736068495514,4.508174675274984,0.0025660868460185343,0.039449840967389994
11517,-1.8918650313604402,-1.004129636697397,0.0025711369214202902,0.03948906502053087
11951,0.885540949804772,5.439148427671384,0.0026130681354257475,0.04009344555736347
67160,0.8662091017950195,6.7799412777982315,0.002615562033006944,0.04009344555736347
435626,1.1312793734689963,1.3877161383000411,0.0026263804929196823,0.04022026871133979
114249,1.2608131563264229,3.9743902007013308,0.002639214618344072,0.0403776842481217
23849,-0.8914756992701878,10.647113279352888,0.0026751482691287514,0.0408536415795812
68014,1.2759585589011175,3.186681384399791,0.002675494750371206,0.0408536415795812
245596,1.2262910158566829,0.6789025798282585,0.0026829538154323333,0.040927994304143435
14073,2.2150100681224587,2.3016705750746524,0.002686236401145216,0.04093855360048118
408068,-1.2075750192587407,1.5973586746542519,0.0027002062663333327,0.041111811014578024
245474,0.9919467711084397,5.16916081501134,0.0027073652045950802,0.04115528624177121
58176,2.037558456817507,1.5838894607174727,0.0027100347164409075,0.04115528624177121
19131,-2.467008454127202,-1.7533480388828788,0.002710874017823578,0.04115528624177121
12189,2.0936058582013324,3.5671346403546558,0.0027199308413770893,0.041218428789777536
16176,1.6796298719016733,-0.9242795307308398,0.002720249381658945,0.041218428789777536
70598,-0.9370163017318444,3.7091512258482626,0.0027282452969519407,0.04129998915041041
17725,-1.2545540785343938,9.917165073192011,0.002735835576673765,0.04137525880741836
56745,1.1821835164057664,5.1709774428309965,0.0027434765189281026,0.0414511500049137
29817,-0.9501397189249013,6.332446115620695,0.0027471715135973713,0.04146733390725201
100503041,-0.972295851850177,3.551139699245614,0.0027508036812189424,0.04148253948280931
18111,1.1003341081858562,4.845330493725019,0.0027571937972626945,0.041539266703469614
56847,2.1120566715899556,4.872310440286671,0.0027947899863231284,0.04206558185128641
19344,-0.9625323707063691,5.8641749002997825,0.0027989877915307747,0.04208868035904126
224092,0.9421040578087078,4.848128404520687,0.0028447991302543506,0.04273688731420129
23928,1.5261332254263211,1.6812423106954995,0.0028492307989283023,0.042762814383915375
229644,-0.9968819330123342,3.039952341925696,0.002860856427207395,0.04289656069789912
319520,1.1553168150451347,5.952609048165801,0.0028712820883742616,0.043012077843286096
330836,0.8495684151208972,5.432346345207862,0.0028896509494818457,0.043151269206397176
381463,3.9667721959666555,1.0845417192310078,0.0028899496456520437,0.043151269206397176
80892,-0.9328620521096723,4.3577539820460265,0.0028901913858876286,0.043151269206397176
20357,-1.7574888600833114,-0.2363863098059911,0.002892467515396557,0.043151269206397176
229473,-0.8446706639315146,5.540290982422098,0.002896894940524362,0.043151269206397176
67037,1.1218791948523545,3.634598369390979,0.002896956253352784,0.043151269206397176
327768,1.2595420623864486,3.665084963496908,0.002908584505548911,0.04328368128596515
226777,1.3254211576889,5.921289762884563,0.0029220891716064176,0.043443741550393065
78317,1.855394837333033,3.430839461375556,0.0029369393408090402,0.04362348622382149
73824,0.953254951749219,3.4954080651430903,0.002945941579455885,0.04370820712418052
67731,-1.1638779701482278,7.503672064163488,0.002951811697645835,0.04370820712418052
20442,1.1268119952312985,7.369090473869664,0.0029549416668112997,0.04370820712418052
239188,-1.478029359863745,2.563228433435772,0.0029561853645844816,0.04370820712418052
269513,-1.318788272368513,0.6380808727749104,0.002958005927127938,0.04370820712418052
71340,0.8649055124363468,4.713903382700564,0.002959237004737608,0.04370820712418052
77097,-0.9343748092854979,6.670854132177455,0.002966210115080176,0.043770293798998224
241915,-0.9627644426239542,6.284972638524454,0.0029762850509679885,0.043843016002271265
77595,1.212164426555112,1.9369558776673967,0.0029766866723890833,0.043843016002271265
53608,0.8716521905838864,5.5785190581247885,0.002987364641931439,0.04395546518888985
20912,-0.8768570608618073,4.764920968207414,0.0029898838950934313,0.04395546518888985
100862165,2.4642418945650295,-1.434141824113075,0.002993319992567053,0.043965082864804564
227960,1.2071029544267646,3.983384036519234,0.0029987564841968974,0.04400403665389764
108961,1.2367314321623208,2.9449478375091585,0.00300160024618407,0.04400490750528112
621312,1.28601462349716,1.8562834715764782,0.0030188738331646224,0.04421712887797377
69740,1.0050102764257853,2.8744049408823305,0.0030510355794460433,0.044646820645893766
269951,0.8193479021066178,6.362793349967828,0.0030592380800531136,0.04472543812873211
667742,-1.3056023672830936,4.050505325080627,0.0030667700732217133,0.044794116670236556
100504539,6.254019061832706,0.5180319943700783,0.003070535992871181,0.04480771083225868
100502641,0.919147485901787,4.370602486555267,0.00307351493300577,0.044809806274191136
19364,-1.0531109355205195,3.042942435058513,0.003086262842106916,0.04495419166512231
333883,-1.2138791305122976,3.023631773964901,0.0031040193880093924,0.04517119927081071
545893,-1.2722565880806715,-0.30164903653789954,0.0031069155691069842,0.04517175129178177
207728,1.1152299071256058,3.8820682829693705,0.003121794558456099,0.045346361398750167
13555,1.6417094231703016,4.044891838639897,0.003133118545496561,0.04546905922224761
100216534,1.082383232761138,2.520844928076528,0.003141676372456309,0.04553858417109459
59006,-2.8375050397589017,-2.1777759630051516,0.003143672192524943,0.04553858417109459
76257,1.7090383514774066,3.727640974778639,0.0031572754176543713,0.04565326697417921
12571,1.195162733666193,2.5695087484022476,0.003157366540292197,0.04565326697417921
13653,-1.46634241329506,11.130887950526146,0.003183732635606153,0.045992422827348854
103136,0.8957337156670097,4.970899709123738,0.0031994724269907133,0.04617759108325226
74737,-0.8945473199719856,7.701599725751406,0.003209448908151281,0.04627931619016683
66266,-0.965302599963519,3.931242723298213,0.0032183348515920003,0.046365144935788485
21969,0.9868323725094199,8.113471427323741,0.0032502134324575065,0.046781760552421156
75475,-1.05671471929577,5.66014791812071,0.003287082426319468,0.047269381861285605
223435,-0.8411367371143454,6.464263175435379,0.0033005622538740276,0.04742007805475012
53860,0.8705861244167942,6.418924452335262,0.0033351751462207886,0.04787384923785045
14794,-1.14167988672262,2.509415786791365,0.0033399594204988337,0.04789901876729906
71637,-1.8988465363270104,-0.4660289709189959,0.0033443569284338152,0.04791459543769473
231327,1.0555063115585177,4.386843720943285,0.003347109172564856,0.04791459543769473
72344,0.9193941073277223,6.015311005510071,0.0033518490629640733,0.04793902496930698
210622,-1.5848131203249742,3.0390629297700085,0.0033603863109117373,0.04801767202319086
57349,-2.4883138662656887,-1.9220350069788925,0.0033859252342398473,0.04833890009207457
434215,1.3218411455855268,3.4148849573539524,0.003391556225680086,0.04835678998254634
67620,-1.3318593081363457,-0.578367332364312,0.0033932979050015116,0.04835678998254634
70701,2.2900213647825836,3.793900678678132,0.0034055271876988775,0.04843446978816979
228368,0.9512817082101936,4.724584335846114,0.0034055608643023785,0.04843446978816979
69631,2.361934360648359,1.9096556032248921,0.0034079429514328524,0.04843446978816979
17089,0.9737763117453099,4.914436561636179,0.003412050091741612,0.048449271922627525
193813,0.8322161881134796,6.996002513665726,0.0034284053917421004,0.04863780862755131
72415,1.6647228349240166,0.9180536795687223,0.0034553495850161205,0.04897609402833611
13057,0.9392708484418704,5.523237312169529,0.0034598205500878886,0.04898672694816243
24017,-0.8592382526988396,5.930663500212547,0.0034622990382876134,0.04898672694816243
226641,0.9018354075770965,6.593396180585867,0.0034706781554257986,0.04906135739566129
16362,-1.003146659177916,8.56428252584819,0.0034842080728225986,0.04920860087836314
110095,-1.2718314253753344,2.539213051103531,0.0035004773719170155,0.04939423605872903
12984,1.5313879394799572,3.708635174834035,0.003514826838630379,0.04955247400331357
78767,3.0285590345594082,-0.8496763449663537,0.003534565262069441,0.049786336365192016
16924,1.1612062539719867,3.6311690197728965,0.003540644764413304,0.049827559979330235
17395,3.6597959169287417,-1.6150170934046897,0.0035623844367805224,0.05008890003459019
54199,1.2804205346385085,3.7788394612442913,0.003582690703984489,0.0503296390095741
105653,-0.9634182730533868,4.069262171359614,0.0036055021371417823,0.0506051117010557
433182,0.8815220851380468,8.77934303723521,0.003674327942856529,0.05148624416180904
108153,1.0203903599115267,4.408707732271293,0.003674796470167084,0.05148624416180904
108052,2.828747060380761,-0.03436682698822356,0.0036908231135468193,0.05166498537333386
232533,-1.0428817035175053,3.848929238964435,0.0037013235145016195,0.05173279526171242
26419,0.8297860452836479,5.834095682833688,0.00370294145767055,0.05173279526171242
76263,-0.9306021294754602,4.21708251051133,0.0037054874864754783,0.05173279526171242
11796,1.0217165186604364,7.090372917961694,0.003714725572145585,0.051815995535912464
114715,0.9022388259442796,5.996582394684799,0.003740354583298802,0.05212748133549759
100503361,1.0545612148425887,2.416777282576304,0.0037579965319429615,0.05232720457341547
19384,0.893680183749933,7.392362395049067,0.0037685185884650976,0.05242752444727324
71345,5.275303997523552,3.8487684281527654,0.003786034703272162,0.05261500431809581
53619,1.0839991472430004,5.632375269608203,0.0037886531836239575,0.05261500431809581
14570,2.0048985625674507,1.406716204762537,0.0038465303242520795,0.053371874665917356
217843,-1.1624123967345177,2.5454666056524817,0.0038546773256417266,0.05343172584031941
16600,-1.0096346939854934,8.839393401147225,0.0038577080067626985,0.05343172584031941
66965,0.8576007640694441,5.056896943321545,0.0038609865166821544,0.05343172584031941
56079,3.809792677246725,-1.4181713544139827,0.0038814757649663248,0.0536682790809517
71781,-2.038229588725751,-1.8999574078276773,0.0038977279172756037,0.05383804904830089
20084,0.9712286243496667,3.425535388490819,0.0039005673348712047,0.05383804904830089
12316,1.435877726194155,2.861170777697654,0.003907981514597161,0.05386412914542086
211323,-0.9126444497124733,6.891127053556851,0.003909273356732329,0.05386412914542086
668253,-1.1114882831766033,0.9751558360461939,0.003926928922261121,0.054021335897223466
233056,-1.2091402474037185,2.322396001843134,0.003927519295489102,0.054021335897223466
233066,1.307787947981984,5.139640687372016,0.003942976745796711,0.05416042357600168
70036,1.1310208685744405,1.7362343255939792,0.0039460418930370505,0.05416042357600168
627872,-1.4896503463570865,-0.1834412781267328,0.003947912424674382,0.05416042357600168
93689,-1.1316006539654475,6.927259506879678,0.003968563276091325,0.05439650825268629
11363,1.0047164405334172,6.214013147471429,0.0039745028882188374,0.054430713730858324
15510,0.9462750896790365,7.517185114189808,0.003981431785009143,0.054463532151640195
22057,-1.041335132007924,8.450119232831675,0.003983791645614785,0.054463532151640195
15983,0.9808966380494074,5.041480016828111,0.003987778019505324,0.0544709108213156
16190,1.0064102851760692,7.612220346976377,0.004058627319022347,0.05539079978396302
64406,3.8096512459265925,-1.9522708291963187,0.004093780675730535,0.05575694216341223
21664,1.0646497783354636,7.361517267325166,0.0040959543120207345,0.05575694216341223
68758,0.8810621208463543,5.54868207069057,0.004096039600842926,0.05575694216341223
219072,0.9855173866226076,3.316165009332744,0.004113457624041799,0.05594585567156333
381493,-1.8482480631885014,-0.5751175873516328,0.00413002140838726,0.05607261170742398
22755,-1.1425769563918282,1.4872861155430963,0.004131599826086538,0.05607261170742398
14263,-1.2655333928175503,1.66468212311485,0.004133421452742909,0.05607261170742398
228482,1.1666272112179725,4.200413605956091,0.004138358643653741,0.056091440827018633
225872,-1.269921573813625,0.8280456810456793,0.004153414170451138,0.056242752392843785
18441,1.3086261533489376,2.060010646440784,0.0041566397617591455,0.056242752392843785
218699,0.9081900400860876,5.3133308325565896,0.004169912063667532,0.056309524258550396
330406,2.005036979917886,1.7289622439057324,0.004170724269980014,0.056309524258550396
59126,0.8828984088298943,4.890823212772492,0.0041722635349761145,0.056309524258550396
12563,1.2472526034720015,1.4587328281744658,0.00419085238862984,0.05651214261937372
66409,0.8742004293315315,6.648179053086883,0.004248371786341286,0.057238932405232465
17242,0.9894815867868932,4.928869361133683,0.004273765050885823,0.0575118784144725
19366,1.1549780945687622,2.4355022842722405,0.0042759084495700575,0.0575118784144725
64009,-1.0088977407836968,5.068719241400801,0.00429926964211205,0.057776919578179285
240038,-1.2073828555116406,1.495397301726094,0.004343206677833397,0.05831778958069584
208266,0.8253516856101875,6.654037297024952,0.004354700435731297,0.05842248360466674
12443,1.1295525659650243,7.578418395097285,0.004369773649111029,0.058573843242876955
20661,1.010592429804799,6.1285519807126345,0.004374146092336048,0.058573843242876955
238692,-1.0253091256710534,2.093237789286832,0.00437710129523144,0.058573843242876955
78354,2.706995293016288,3.2999966831137617,0.004393995278802098,0.05872628731744614
75415,-0.9343737680907709,4.5511426992330515,0.004398537521016516,0.05872628731744614
243382,-1.152502967919872,2.198430508744649,0.004399640862051141,0.05872628731744614
140580,-0.9936944958268982,3.9858273008378466,0.004405068153699596,0.05874911147769487
17988,1.0374962130323255,9.35287152665567,0.0044213345509814565,0.058916333257766386
269615,-0.910000095728474,7.169487027037896,0.004449732965111377,0.059244801837085255
15437,-1.4634767324666302,-0.18199754539682197,0.004460796808064726,0.05929574551987446
217721,1.13192066674938,2.304107817469327,0.00446106311206851,0.05929574551987446
544963,-1.1818834929544344,4.977336541502746,0.004485554532387595,0.05957117968895257
101533,5.207301630736916,-0.6760792666547822,0.0045000294690438975,0.059713237387716
664791,1.3686519045753986,-0.29355035390456335,0.004513190895211415,0.05982432117015962
12794,1.5315317295637636,0.9285745731586673,0.004515971599341966,0.05982432117015962
20743,1.3423947035933792,4.928082254021396,0.004528226233535829,0.0599364216036853
12462,0.8464822946128688,7.498869675944245,0.0045656612734031555,0.060333565656212895
16153,1.5274491972754198,-0.8327091565837463,0.0045731105438914,0.060333565656212895
