EntrezGeneID,logFC,logCPM,PValue,F,FDR
235050,-1.0370048129138894,2.6312540318567135,0.0034537036322876435,12.984251621388623,0.015302027531447692
56460,-0.4494987164784269,7.387013699706496,0.003455960491570566,12.98118286241207,0.015306701927128293
67120,-0.3585936865625711,5.51104679689016,0.0034573122158560164,12.979673490550573,0.015306701927128293
170718,0.31632970886218625,6.691994967154014,0.0034576642546094664,12.97927845937122,0.015306701927128293
69634,0.5678368934772438,3.7171221619576116,0.003463059982776586,12.973348919273405,0.015326295146401894
22172,1.1737037427229504,2.1748509361613144,0.0034642616762657875,12.972747555004503,0.015327321257476064
12532,1.7935772851024256,1.7002979619226235,0.0034674134620648724,12.972075911494041,0.015336972391400291
67877,0.541158524872384,4.02704745623058,0.003469199067436816,12.966461031231804,0.015340576961883448
223697,-0.4096823858893849,7.5489055751492105,0.0034708312151953695,12.964603478711803,0.015343501125859473
218973,1.0378704181056833,2.9260931559934162,0.003472707504561485,12.962887948754037,0.015347502629219717
75695,-0.5075281955614146,3.930011450416919,0.003476203887338768,12.958857109664612,0.01535865983659544
52468,-0.4114898254386223,7.642855744034368,0.003480166436367634,12.954238238475872,0.01537186986035609
232807,-0.3382794839293098,7.242526630800175,0.003489417657582008,12.943998593344569,0.015406425158194015
70574,0.7581373850636126,4.306261549728201,0.0034899393866321547,12.946541998801706,0.015406425158194015
234214,-0.6915884745765974,5.253852383076889,0.003490939543645378,12.94233611091122,0.015406536874552235
72075,0.3525833632783528,6.1171085071115545,0.003494624177250476,12.938250817092982,0.015418492601135265
625421,0.4687103056673612,4.758814929509753,0.0034967867497621413,12.935886290827021,0.015423728103053553
432649,0.6541923311632817,2.591249253605586,0.0034983148359309393,12.934415307379414,0.01542616285353029
230775,0.6729880683475409,3.5262828796679453,0.003502607254020781,13.476317186499886,0.015440782438645585
384724,-0.8266280745292036,1.2423339001200384,0.003507683275807528,12.929119742456267,0.015448643541871147
71448,-0.649246921697129,2.63184086694576,0.0035086318499462765,12.923051390805766,0.015448643541871147
78892,0.8601248691342283,8.94437853736706,0.003509014788119634,12.922412304416238,0.015448643541871147
217026,-0.4548537823165724,3.780278878641457,0.0035092467097062527,12.9222338165547,0.015448643541871147
56805,-0.3946411711744351,4.769249554687261,0.0035092780508300062,12.92212923928631,0.015448643541871147
114301,-0.95779329163864,4.3143488521428655,0.003514924535873741,12.916528644862503,0.015465586113802676
20365,0.5898914586393585,3.5211285578295515,0.003515083859831638,12.91585904627131,0.015465586113802676
109900,-0.4413566445661946,4.808138727846749,0.003522284055761753,12.907915021309325,0.01549295218960722
329584,-0.6841806606907532,2.0023565421985947,0.0035243165396624766,12.906594818817592,0.0154975789072971
22123,0.3503995580628079,6.845027860784912,0.0035321540796130245,12.897103747399457,0.01552772269101648
11949,0.31809568939400945,7.085747794885214,0.003533271223084586,12.895886665326659,0.015528314351954616
20440,0.5013810751250266,7.601989116838244,0.003539022374591504,12.889639664817242,0.015549265946078432
56695,-0.3639105363776565,4.433770506800426,0.00354199225397191,12.886437768972465,0.015554788936357493
109594,0.4730787969083228,3.9563448575251803,0.0035422478728138838,12.90644845145388,0.015554788936357493
68742,-0.4432106266725457,3.875684721140611,0.003547195020554318,12.880828318683374,0.015572186140233457
100861986,0.44869281303516373,4.938068057166997,0.003550175757126287,12.877544772039661,0.01558094353391387
51798,-0.4048190730981929,6.251313404095583,0.0035511932821732923,12.8764259118821,0.015581082351878599
71973,-0.6129607605029498,2.5550297954735086,0.003552400225290574,12.874236685225735,0.015582051945737503
80288,-0.605810559637544,5.845302709174852,0.0035566585286189363,12.870514202816905,0.015590113706767945
207214,0.38431573342616926,6.893066383957146,0.0035570328160309055,12.870108210391036,0.015590113706767945
64295,-0.8150343957896045,3.249050481312798,0.003557902245634994,12.869313169138874,0.015590113706767945
22419,0.5416566638869655,5.194266221609159,0.003558184012927865,12.868907457543006,0.015590113706767945
100042049,0.40707307258700476,6.75987212260503,0.0035636356908580326,12.862980757722367,0.015609672521707413
77022,1.6755101250536564,1.0130555813700306,0.003573368028297515,12.859975059275826,0.015647965729901337
213649,-0.5338267106525383,5.219018198789982,0.0035893945864560978,12.835341285486617,0.015713792810069852
67917,0.7324733510123889,3.1796591622507497,0.003596324774855148,12.82808653240088,0.015739772013794173
12661,2.1361804132795905,0.4005455143789102,0.0035980028429387256,12.593665638660278,0.015742756625084058
170740,-0.8568517697772728,0.9354589463442003,0.003599386566837771,12.853257345332112,0.015744452062636076
225870,-0.8368577365420474,3.869922454350834,0.003608715762440292,12.815802699339299,0.015780892061318864
100504278,-1.0307809198170454,0.623231353245418,0.003609794577966732,12.816627964788614,0.015781243018032153
216150,0.4458185284696483,5.21727190601134,0.0036134467320139353,12.809707530461893,0.015792840750206923
227446,-0.5316550332356227,5.537909086553811,0.0036216171860338066,12.801047897966951,0.015824174179728583
269997,-0.6747346865126943,3.490774925891019,0.0036249903223172725,12.797588746615924,0.01583194552009002
100503771,0.7821820131659886,2.0960031729418565,0.003625399318982902,12.79761520273939,0.01583194552009002
100503012,0.49304414249992634,4.167801358447145,0.0036269843128959684,12.795412446760126,0.01583449173508505
11772,-0.3616944064173108,6.2875442178046494,0.0036284018272202214,12.793875066772516,0.015836305572324877
56375,-0.6128299194126153,2.87780026994859,0.003630262486862478,12.792440203640917,0.01584005199955124
666390,1.1199822910255908,2.0737278396000276,0.00363904001626166,12.783298837321922,0.01587076643539444
76781,-0.6967469816914698,1.6503308456869652,0.003639310146916569,12.783019635980278,0.01587076643539444
72475,-0.3561229810757925,6.5242592478647445,0.0036486062639956482,12.772611132559907,0.0159069167989482
17449,0.37094991874203515,7.906984546467581,0.0036534156948743253,12.767568984347413,0.015923491903418047
668137,1.2096484818569273,0.809688553043516,0.003657233488100813,12.767356936300521,0.015935736985372276
235493,-0.644409165322548,5.186664947699181,0.003660804731471156,12.759842416398964,0.015939466647058198
56794,-0.7642156259685002,2.423426959590548,0.0036610153523514545,12.76013178744793,0.015939466647058198
234593,-0.5314792774153262,3.5297766454391883,0.003661115156214962,12.791751377940352,0.015939466647058198
101565,-0.5253649379693858,4.042795617291087,0.0036658897057249944,12.75458752151799,0.015955858140809093
21685,0.7253759988780147,4.667360645432208,0.0036689761720966377,12.75134457343496,0.015964895215808166
381232,0.9340759921071758,2.0650987550032847,0.0036710942452440553,12.729615440330585,0.015969714685339125
69612,0.66752517978668,3.5282370722141922,0.0036749995297967,12.745139630756775,0.01598230395401955
13486,0.48792018891412425,5.100545562022209,0.0036809630537588643,12.738846068920447,0.01600383496605367
12295,0.44812739755016917,3.5632682060867724,0.0036886889025075156,12.731158900662194,0.016033014140601973
56291,0.42359577016126293,4.590134047147973,0.0036908279533630307,12.728647080005091,0.01603401241202572
263803,0.6485698921656319,2.811387042680388,0.003690947681280028,12.728725446047942,0.01603401241202572
240641,1.094071279057612,2.6770399423622253,0.003692152421658076,12.727776911816903,0.016034838381941256
18551,1.2391461486229227,1.9520194438069518,0.0036946405686658717,12.725816386460432,0.016041236139339405
11776,-0.348321972706786,7.035147268208063,0.003703654040596803,12.715366900404208,0.01607247147312148
224079,1.5813876057089766,5.961452436059646,0.0037038687107762867,12.695301426939531,0.01607247147312148
208111,-0.8819771284382049,1.8992168946231307,0.0037058413271885146,12.713680966504283,0.01607661716576648
58869,1.5412597490222257,-0.8233197161896227,0.0037115332142970405,12.473411657813585,0.01609689103149024
72508,0.376094055808062,6.027318141171423,0.0037160702741661526,12.702593482726579,0.016106738176264134
56742,1.450982446213474,1.8917366065273307,0.0037165640050978678,12.704208999191907,0.016106738176264134
12585,0.5833791547381135,5.149321088523483,0.003717421915521948,12.701443363262747,0.016106738176264134
105171,0.9346183431081796,6.41009177947613,0.003717880338332799,12.700736595900715,0.016106738176264134
100038494,-1.7078656589655703,-1.4290792748719987,0.0037218041661822945,14.718326436325755,0.016116591009052914
71367,-1.5785394024054265,0.462677842278615,0.003722471336283585,13.202655945261595,0.016116591009052914
56807,2.261848414906609,2.176150412086493,0.003723213982159719,12.600375879956903,0.016116591009052914
80902,0.9571510602666623,2.832544341630034,0.003724812484199804,12.693995134390093,0.01611909542724362
67121,0.960726730588566,1.9461132771549692,0.0037311619823745647,12.687696049716084,0.016142152742799787
58231,-0.3778352298929448,5.182165253487323,0.0037376726989816573,12.680489349582993,0.016165894727615246
21938,1.0642483467646122,2.489658615879828,0.003746946209923949,12.67615492310273,0.016201569877329163
12369,0.6739558596843854,4.272811558630068,0.003765068602841207,12.652700696187742,0.0162729283785946
13436,0.7942441871777163,3.516679207422718,0.0037655086737864115,12.652324407806342,0.0162729283785946
16510,0.7403927988516323,6.017277336014258,0.003769436490206165,12.648267729306252,0.016283915783528644
22032,0.575207890538894,6.334984365134403,0.003770111861043489,12.647569475170567,0.016283915783528644
319186,-1.4945434968338909,1.0924689858763448,0.0037728326770213962,12.654147975323626,0.0162903959606867
107508,0.44859415904037164,7.334489753184272,0.0037736737289340676,12.643973788622388,0.0162903959606867
100049161,-1.7497246007822047,-1.2831297357101044,0.0037758779521477495,12.960787031099619,0.016295460173605416
80837,-0.5697348334577612,5.6019247049994245,0.003778717467463408,12.639164410716399,0.01630326258689372
73729,-0.9931407524478233,1.3557237972997993,0.003783030971185296,12.636444234166328,0.01631386139868047
72055,-0.3630348104866951,7.235446121157983,0.0037835581703524975,12.63402026223197,0.01631386139868047
26879,-0.8847273304870958,0.7826692529381646,0.003784270810400063,11.9115232482379,0.01631386139868047
13178,0.5790471944697992,3.8550313531374742,0.003791692546207179,12.6259156350943,0.016341398691098515
103711,0.49677987197421103,4.513112300484418,0.0037989388628623397,12.61861588275478,0.016368165155037192
70767,0.5363920620842494,4.49891760061625,0.003809129405596565,12.608444478637646,0.016407599107671877
21888,0.48655770787162456,5.625400853959065,0.0038179079269563157,12.599666995054063,0.016439426107513973
101533,5.207301630736916,-0.6760792666547822,0.0038185986611417237,12.104635658277962,0.016439426107513973
56317,0.3384625913471945,5.206177069284653,0.003844337492194904,12.573479322219177,0.016545727049740812
98732,-0.31261189050954014,6.032727442764667,0.003846358255212481,12.571483160085924,0.016549917197217004
21983,0.7132870002568104,6.9138116646402965,0.0038502148132600962,12.567813367989736,0.016562001880447076
77782,1.313568041878821,1.820558830266597,0.0038555277426863236,12.564168573635774,0.01657918299584238
99412,-0.32994731331289756,6.141027095538726,0.003856307054715046,12.561685256990822,0.01657918299584238
80898,0.46050542845452946,6.190085121243509,0.0038612750280035955,12.55680377302457,0.01659602679971956
668936,0.5757683896582098,3.075184075234876,0.0038631317641675362,12.555160393890807,0.016599492768054308
74256,-0.4982134759043678,6.301428342782269,0.003868371177700327,12.5498437415152,0.016613132921455304
66979,0.41192523259481645,5.22367491213666,0.003868408577003007,12.549809656193867,0.016613132921455304
69219,-1.170900164375758,4.207857129338294,0.0038745314799468983,12.547704470528648,0.016634907772094754
18175,2.5395761959844307,-1.2970479764525884,0.0038779647291251255,12.401137268467298,0.01664149907510299
66072,-0.45230004256808604,4.019500863297092,0.003878172683725912,12.540297889596,0.01664149907510299
30960,0.4007287077198283,6.613129096668238,0.0038806049013990302,12.537879539582498,0.016644502484738248
268903,0.843942217380996,7.2173352751393045,0.0038809789709099243,12.537514119461704,0.016644502484738248
26403,-0.5224632682103191,5.969720368715824,0.003894011224715405,12.524820669843445,0.016695863644981622
434460,0.6275309014381997,4.513632974613714,0.0038983249594151032,12.520662770985181,0.016709825782098262
75533,-1.004773939791324,1.8167995344914853,0.003899702915729594,12.525928615328333,0.016711199804823888
628746,0.6085915370870879,4.20672866693971,0.003915097212473744,12.50444272387204,0.016768102833370484
84095,0.506370775519705,6.81594226343387,0.003915103736720898,12.504377350757863,0.016768102833370484
14629,0.7225836495405048,6.435350885070967,0.003917834284613047,12.50174083766738,0.016775251431597017
403178,-0.4885782127938268,3.515227732811102,0.003922693102584241,12.499108239833234,0.01679150644453991
19128,-0.9920745622482047,7.286643397569908,0.003926775712314358,12.493142522957323,0.016804430911837562
56347,0.3708716452174729,8.153299141175317,0.003930526146658969,12.489511518726134,0.016815927239252394
104318,0.36109250890246997,8.089109867832725,0.003934774698114576,12.485428451713915,0.016824440848567046
20187,-0.3826230610770131,6.852858258858842,0.003935963065448396,12.484288395797556,0.016824440848567046
622976,-1.2336339234925584,-0.42963125088119225,0.003936869895273283,13.014800473559253,0.016824440848567046
67016,-0.4053422622625797,4.7442643200208146,0.003936945275796975,12.483483690025928,0.016824440848567046
16371,0.572184326891291,7.026574841931798,0.003937838945763699,12.482486829412505,0.016824440848567046
71174,1.2529231610309637,-0.07573134930052483,0.0039403574962000405,14.404585562817667,0.016825676742104702
268512,-0.6947408062583383,3.1830532931727613,0.003940962497818688,12.479622560605435,0.016825676742104702
71643,0.815415556363416,2.6869564502817314,0.0039413221525735,12.479387011252728,0.016825676742104702
71801,0.44442816017883624,4.798765283243661,0.003947136416015919,12.473599338264723,0.016844821863788682
17123,-1.0329570320706316,-0.05796101750039837,0.003947938508192438,11.869709771211308,0.016844821863788682
50789,-0.3284852130607659,6.107113852119047,0.003954327713503383,12.466703877612117,0.01686682174229404
100503956,0.5978932734830065,3.6704352706996786,0.003955229143061358,12.46603185551775,0.01686682174229404
279766,0.6260067215085005,3.5402926282721086,0.003961957620736387,12.459531660309834,0.01689095717240838
58226,1.2838569821580097,0.25373446460757826,0.0039635760910209684,11.997763719375707,0.016893300038429176
69053,-0.386758416445886,7.356698511540271,0.003969616438575737,12.452136625452448,0.01691448320173927
19027,0.3077682087649097,6.8912822489874195,0.0039737705775957305,12.448189845905475,0.01692115966760539
20660,-0.6477193864213072,6.292548334359392,0.003974008003784681,12.447979971865657,0.01692115966760539
56382,-0.43053006722518783,4.444819758113593,0.003975367446848537,12.446683383129638,0.01692115966760539
21781,0.5744762713273183,5.324496662435394,0.003976175181087994,12.445910236183458,0.01692115966760539
12925,-0.6007593336226861,5.187813333239064,0.003976536763192003,12.44573690332163,0.01692115966760539
231912,-0.6299042383559924,2.5634788142298595,0.0039829302277020725,12.441259935150693,0.016943258697532597
67665,0.33563008748715206,6.698820346199558,0.0039838742925861256,12.438611317839964,0.016943258697532597
170711,5.778371300556076,-1.2358306887225283,0.003988541138307982,12.94443436097532,0.01695562462534635
170936,-0.6398231582050863,2.731273998998546,0.0039889276358540705,12.434074071765892,0.01695562462534635
53612,-0.4213956300413496,4.938619254438149,0.003991114210246906,12.431769214679942,0.01696035734841143
73173,0.7789172813892992,5.932131818465121,0.003993104119920058,12.430593041706274,0.016964224404963178
22718,-1.0926934843749454,1.639552098839865,0.003994171033337635,12.4304626353619,0.016964224404963178
216225,1.3694574280046505,4.556682724105892,0.004002580373326376,12.422212055917862,0.016995373514253103
52024,2.0230993335243364,3.74218714318136,0.004011761491507258,12.439247303577746,0.01702978206064483
245944,-0.3493907330897197,6.011168415344753,0.004026728885581364,12.398296468926175,0.017088728063299644
69178,-0.4478370772507778,6.6769806912132745,0.004030327268216925,12.394933676574531,0.017099407287758463
218341,-0.7124770634716,2.2020742426569786,0.004033307094654407,12.392591041427703,0.017107457145442363
57912,-0.3724776484794206,7.079660783610575,0.0040355059032566405,12.390100755912593,0.01711219084922671
228136,0.352447868452973,6.9118100724654745,0.004037465912129726,12.38827352596129,0.017114663200555387
15482,-0.7219590056009545,5.0589579810732745,0.00403903268819722,12.386855635568805,0.017114663200555387
72020,0.45071326027624536,4.667819620124539,0.004039337746018197,12.386549050455223,0.017114663200555387
54153,-0.6918089557708904,3.11874019875416,0.004041800302618936,12.383734049603332,0.017117063372034433
101502,-0.623539044195248,4.644608733440493,0.004043118788998758,12.383018137186042,0.017117063372034433
99152,-0.40811052553448113,6.239204361848987,0.0040440265210421695,12.382165681659663,0.017117063372034433
22368,-0.6661094348023705,2.0591563190250572,0.004044236562337166,11.602634348203361,0.017117063372034433
12211,-0.37672800159957476,7.296045046238817,0.00404688317633906,12.379508598487055,0.017123679175063588
280408,-0.8106824784399584,1.9618636545744796,0.0040485296167643734,12.378618965659571,0.017126060509460427
16818,0.8074767092067905,2.1723729829051135,0.004049786179289709,12.389202181038227,0.0171267917520724
68241,1.3509597202739683,2.3779830410962557,0.004055600768180937,12.373224978472232,0.017145618357795735
235043,-0.5192681040857632,4.105804275271535,0.004056557317490032,12.370585792440389,0.017145618357795735
68808,-1.1680498540861557,-0.7263674156930735,0.0040574925751807175,12.478837595857366,0.017145618357795735
114128,-0.43484789524813494,4.363303379907782,0.00406465402387883,12.36320855071914,0.017171289011863416
383103,1.1409488807965977,0.7388501114296354,0.004067919157390616,12.371135203854362,0.01718049020935363
17268,-0.7402336242895968,3.0154673624646833,0.004069245126213035,12.359693040094486,0.017181498790988726
69900,-0.5154895008426804,4.468094855466457,0.0040712814643896035,12.356920893235376,0.017185505412183038
211586,-0.45091066047702016,5.7097027395743964,0.004076036903446667,12.35254209358788,0.017199570751311424
12497,0.9323973392360901,3.722662113382768,0.004076790181878802,12.35211397174349,0.017199570751311424
215303,-0.8634881948921193,0.6472979340378302,0.00408253815790608,12.379277018542084,0.017218394997546016
14630,0.4140736437407407,5.651394006491636,0.004083431058643537,12.345719314020998,0.017218394997546016
207596,0.7250915713482264,4.688886560114856,0.0040845972126870266,12.344882781002966,0.01721871815132189
109052,-1.2447203360386712,0.4807353154937919,0.004086987518444547,14.225649843560147,0.0172242001977327
665211,-0.8974206407423121,1.3469784745365356,0.004088998846006959,12.344285514998758,0.01722738371075762
18585,1.6924078227143688,3.428492684579068,0.004089923037380573,12.351930645703087,0.01722738371075762
102566,-0.47650414828680854,5.531424236032932,0.00409228056150943,12.337590999110882,0.017232721021608055
59056,-0.4893652339404367,4.419662270333721,0.004095158701043929,12.356042429999592,0.017240247232631394
68303,-0.34792656209495204,5.835630705032068,0.00409783486797027,12.332500319558939,0.017246919375073808
329831,-1.5037363594869282,-0.9363591668745996,0.004101026933058527,11.672349928296692,0.01725183121974099
237754,-1.2849296177560332,0.6941024745324518,0.0041011851362039295,12.374097714528357,0.01725183121974099
232679,0.4771038138693139,3.5190177181754607,0.004109178582568464,12.32222002049031,0.017280856391408195
72843,-0.3570508183089343,5.649762987574603,0.004114149262299389,12.317590586127988,0.017297157473099106
216810,-0.446420523169471,6.274313161269048,0.0041163774940222355,12.315558294592412,0.01730192284987431
13433,0.43065746585503745,6.703325349053651,0.004122375165831867,12.310097802780227,0.01732252515841713
320718,1.136135259828376,3.5636689964421304,0.0041293916797773365,12.304588655187692,0.017344443049024376
30953,0.9579885254642186,0.23106285923948144,0.0041297860790609165,11.838133775427949,0.017344443049024376
668894,1.2182693416291588,-0.3378191496853305,0.004143942383333981,12.326765815483547,0.01739927349261696
100763,-0.3634619172587497,5.8268934206519605,0.004151097208990378,12.284078882030368,0.017424685336224155
15223,1.1532194194102439,4.931601425806948,0.0041572597384331444,12.27915781894291,0.017439287530454352
72726,0.5578400202236743,4.58529853171609,0.0041578271097160585,12.278063583166917,0.017439287530454352
72141,0.4267737587046467,4.482534463224207,0.004157886320852442,12.277979626115796,0.017439287530454352
171180,0.6444857163461941,5.242836249779152,0.004161434556588082,12.274804136845267,0.01744953879870471
17329,-0.8629337439095812,2.7857726053777494,0.0041720223299803565,12.265768715503187,0.01748631035994198
20909,-0.34491438605886243,5.504046158570004,0.0041724168797355864,12.264903560542736,0.01748631035994198
11992,-0.6534770251583698,3.501740333543007,0.0041751481200160805,12.26254816659383,0.017493117945051467
66839,-0.39829634366597005,5.0088927222732895,0.004180841628297965,12.2573567117083,0.017512330000959725
434428,0.45112138902925214,5.253631200893901,0.004185190975157338,12.253467682401105,0.01752590306608017
19056,-0.31306879069190624,6.024006203765091,0.004186965274889625,12.251879506415605,0.017528688530955135
319944,-0.3814625405978239,4.812794191488146,0.0041927970483289665,12.246679047518493,0.01754845459528363
11979,1.3987617485636223,4.558765406271526,0.004200732612299722,12.241911035363147,0.017577013027478106
71782,-0.424176682301835,4.939211380496454,0.004201889343155306,12.2385804100936,0.017577199359244695
118451,0.5522856531892589,3.8795188862799463,0.004204524185067662,12.2363059757864,0.01757917444304246
50927,0.446145130653393,6.97416194782992,0.004204586142413345,12.236178951513482,0.01757917444304246
54367,0.39481087886984756,5.822108636574543,0.00421071257311383,12.230738824767492,0.017600132638320807
67050,-0.507473481906347,3.2924996174948102,0.004212903305155722,12.228901286546888,0.01760463348352222
56706,-0.40853803002139527,7.986493621292498,0.004215507679776957,12.226484943717551,0.017610859997672493
57808,0.46049762200390865,6.123109326456124,0.004222767673783691,12.220059015298657,0.017626829434812964
666634,0.5550017455020338,6.6785342316874985,0.004223335354017728,12.219556326024291,0.017626829434812964
76816,-0.6668387808177818,2.549632581308101,0.004223640113304112,12.219633493047201,0.017626829434812964
328572,-0.32316295345380064,6.667553122580328,0.004223916869023393,12.219042377121585,0.017626829434812964
13135,0.34007312208339996,6.5588585214954325,0.004225187224900851,12.2179195155347,0.017626829434812964
209462,-0.45491806740593016,4.016077707171447,0.004226416286203744,12.216884049986536,0.017626829434812964
668923,-1.1909401882353934,0.3621023226894491,0.00422794282361883,12.224950102847458,0.017626829434812964
56786,-0.5099228671032529,4.296601146493393,0.00422825299844191,12.215269746548545,0.017626829434812964
665330,0.7858700779057926,1.7135504323802078,0.004245874309631447,12.200391930691145,0.01769562172716651
208228,-0.434547428441432,6.078787050051533,0.004249430229503818,12.196566139459426,0.017705772567117938
76406,-0.8979057497205419,0.5481198001552146,0.004255617902738687,11.885498590320255,0.017726880689215133
210376,-0.47102588373756515,4.017567118177781,0.004263261963101506,12.184482555560248,0.017754042704836943
16538,2.956404321374522,0.36800384647876705,0.004269027611497399,11.661818581185674,0.01777336996103922
19752,3.3486976568588642,2.3175925638733217,0.004273849531242451,12.003672038011969,0.017786722478720044
56356,-0.45812438444314124,3.6771330299570586,0.0042744856981889855,12.17524681156635,0.017786722478720044
434858,0.592155236674873,3.6374042368938144,0.004280449984279776,12.169571556244119,0.017806852211518183
230967,-0.4144325756449302,4.511682448164104,0.0042821741619519255,12.167980314706124,0.01780933696197059
72587,-0.3617903493501897,5.9975443697393125,0.004284820648991953,12.16564754107511,0.01781565523195707
15559,2.517796498745772,-1.6431818937132296,0.004288178704340305,11.377425910072315,0.017824927996684423
269094,-1.1371459657119698,3.387266879209488,0.004289807232146503,12.16343726888277,0.01782700854505478
238673,0.7352706636813902,4.6496739752769765,0.004293410463269166,12.1582067748256,0.01783729205086906
66056,-0.940150043539888,1.7966236982234205,0.00430410587189187,12.149640709536877,0.017877027384856536
68133,0.5838015216251226,4.25143991217179,0.004305410887370534,12.147842646010536,0.017877749254861776
72615,-0.4408139487916185,4.521034754037951,0.004308954522046657,12.14474000220058,0.017887763926037657
67369,-0.5045119272625004,3.7714077307147265,0.0043147638176654875,12.139796839357768,0.017907176306298678
17978,-0.32462015504376973,6.528314096232947,0.00433057317190048,12.12611512888732,0.01796806994190475
666295,0.31690445910406373,7.869521646051051,0.0043326786104339226,12.124306877758913,0.017968512788797075
114713,0.4160554949783665,4.759368041068003,0.004332953824228401,12.124096152395376,0.017968512788797075
76890,0.4939741311509817,5.353395311038967,0.0043407708519591515,12.117372225214611,0.017996207383096124
328099,0.40718822660823495,5.18891993986468,0.004342896050699434,12.115553496327559,0.018000296140900564
19070,-0.3322025541505376,5.500354677495788,0.004351659869283758,12.10806106932951,0.018031891078699663
56417,-0.4844347405184461,5.417397836625926,0.004361401641094976,12.099753765958935,0.018067520717133682
14853,1.158243163306364,0.6641124982496168,0.0043637329926688815,12.125527636764685,0.018072441356430557
93891,-0.8789544210326012,1.281740824241771,0.004366123907352442,12.102603748005652,0.018077606034005236
56353,0.5133861786837122,7.675909946943335,0.004371809407924678,12.090900927517005,0.01809011272666028
100504573,0.49322858837099726,4.9162890776954695,0.004372564348038705,12.09026528097246,0.01809011272666028
71775,-1.2500889950155694,-0.36402349032444575,0.00437257850011657,12.004104482593043,0.01809011272666028
233744,0.8810018750722834,1.8834693252060322,0.004374788181376612,12.09010224079763,0.018094517775052596
329941,-0.8881081738641629,1.7534064161127394,0.004381843394744289,12.09922528554224,0.01811895683164279
72554,0.53549005553067,4.64712762704241,0.004388579210509035,12.076710268637695,0.018142062736825736
100861653,0.6348696716437646,2.5173818286198575,0.004392033726031212,12.07402622244059,0.01815159545141142
214048,0.3789267885841243,5.899827620802605,0.004393301770820571,12.072702386704576,0.018152089198966877
268490,0.5138476086093821,4.196180987451291,0.004399714698575582,12.067325400235347,0.018171424919135433
53607,0.5413182530757668,4.611663726535673,0.004400281141833162,12.06682031066243,0.018171424919135433
18196,0.437558605702148,3.125449221786701,0.004405087331064179,12.065553676836107,0.018186520423233616
14201,-0.46000339332531154,4.6744017763281285,0.004406799423870221,12.06139650683875,0.018188837319102893
269033,-0.6495337315047489,2.3810336262096268,0.004421427518189799,12.066755185727736,0.01824444921605002
14658,0.7085963577929351,2.611015004734014,0.00442267398749851,12.049241274481831,0.0182448289476446
101113,-0.682285843496387,2.907082143320163,0.004427154936298346,12.044435993250161,0.018258548176737752
52679,0.9064989619185867,2.013889912565422,0.004428584671762977,12.043567475704327,0.018259679664112207
21672,0.33444396142930605,6.867023774952537,0.0044314617476112084,12.040641692648025,0.01826675418138586
15107,0.36186642095082433,5.959706953321532,0.004432612141585344,12.039681039059728,0.01826675418138586
67608,-0.6770273237114274,4.293361394371811,0.004433998196196869,12.038555220304882,0.01826770268318439
30944,-0.537021449749013,2.594270459856317,0.004438624435164286,11.989906972911278,0.01828199650073922
13115,1.1733975358301576,-0.016319959101308817,0.0044539867265927,12.042536419053485,0.01834049146093565
76582,-0.4106646057832202,4.424065302848827,0.004458089354727054,12.018475542459438,0.01835260332433091
76933,-1.14441906413546,-0.2743277010681755,0.0044702793115897,11.982502771611482,0.01839799329176136
21428,-0.4912439364112177,4.6274975291526355,0.004481838286838568,11.998835628383903,0.018440763417130104
22241,-0.4050827138436881,7.222450533345886,0.004484994544779741,11.996206971612924,0.018448946846876372
22025,-0.5058575418363978,3.976795804473279,0.004487524558648785,11.994174940600672,0.018454550643998282
212139,-0.506534341818086,4.744949302618377,0.004490195407479746,11.991928985815793,0.01846073054625648
12912,-0.3580064838444603,5.055516615863475,0.004498009627176907,11.985502026132448,0.018488047892822844
170720,1.3741646470853397,4.084802371587249,0.004499727122559099,12.001921090274708,0.018490298347614148
70373,-0.44865040101079645,4.4542856319116595,0.004503760559064671,11.98082067991017,0.018502061834015614
54357,0.3280413114882891,6.902366728827218,0.00450610312854582,11.978856447268427,0.018506874699464174
637079,-0.9730058477701076,2.5864995518697977,0.004510888384406952,11.944083471862683,0.018521714738157304
52829,-0.46878605580394117,5.067231753506878,0.0045187277640820955,11.96854362420369,0.018549084047676218
70348,1.0686233246014518,0.7465651631890895,0.004521613905231281,11.972855367785073,0.01855291705172839
15953,0.9927494014258805,5.735642049765939,0.0045220093952959865,11.965861396388668,0.01855291705172839
18514,-0.3846350228637053,6.971138481194767,0.004523468016614801,11.964654840184421,0.018554084748139195
16181,2.0279751263979224,1.61562265355452,0.004528114196125519,11.965910873220569,0.01856206031837669
207839,3.944215624263498,-1.7473500509277113,0.004528226430204174,10.569801083852298,0.01856206031837669
13204,0.37074927471626545,7.723802725560345,0.004528936002762625,11.96019435027756,0.01856206031837669
66196,0.5735895761719403,4.433815012787376,0.004530783796535849,11.958709684194663,0.018564819061564052
67512,-0.7361545180005158,3.2072585243254466,0.004537362822330057,11.95349264912506,0.01858695750235983
20588,0.3666923738960054,6.2521705000567485,0.0045433241791294566,11.948491880090593,0.018606466880057102
100715,-0.5306940134647815,3.273310373077536,0.0045444800149974955,11.94766356314741,0.018606466880057102
20741,0.6704703012156794,4.759061023801739,0.004550650611287571,11.94269312373602,0.018621882906561662
56048,-0.37439012170284913,5.373851509703215,0.004551762781846688,11.94165111709924,0.018621882906561662
