"","(Intercept)","CellTypeluminal","Statuspregnant","Statuslactate","CellTypeluminal:Statuspregnant","CellTypeluminal:Statuslactate"
"207592",-10.5502628381227,0.144798547235542,0.185884226084651,0.259891372407163,-1.66306891353599,-1.38546236486074
"207607",-13.7091771770267,0.448996059242793,0.161351137415506,-0.661861503759805,-3.02594441774319,-1.52436194447435
"14387",-9.36635057496549,0.00729830427139966,0.224911639340428,0.164917049402957,0.00348783802457575,-0.0872062013474029
"192170",-10.0888864911603,0.0034464757671735,-0.138359136864237,-0.517632875312636,0.215234214045665,0.229375977992529
"170720",-12.7473260702821,0.247074335031217,-0.801767669340283,-1.75105975062211,3.02656671898608,4.60441692782529
"27029",-11.4949215066711,0.00901706834923921,0.0226242422454455,0.225085789533093,-0.0296540246484511,0.121886756266937
"268512",-11.710309158966,-0.00135864833993971,-0.318941644964932,0.162755189667582,0.77167361715134,-0.0219629325005695
"672511",-8.88482385200469,-0.132357667811924,-0.191978847221639,-0.5797347474494,0.234170648324527,1.17383598129012
"338371",-11.1596200185401,0.063574829062448,-0.0321352150658463,0.165414075228856,-0.090453761209476,-0.237438460526256
"18164",-10.1522186124553,0.281448873557981,1.03038637422308,0.520590529922602,-5.71401593638885,-5.91938685899731
"74370",-10.1887684395156,0.0448139025013443,0.101457574376235,-0.0611630166721362,0.0516015688032496,0.524571302011989
"319454",-14.1307190146507,-0.167695052908714,-2.79522807364958,-4.90335006920169,0.328647180451496,3.26248180194829
"208092",-12.1600410401875,0.19397744155736,0.177198540354993,0.0785003253504453,0.226392737048512,0.405801924210412
"108100",-8.59075190809894,0.18472454876561,-0.184148547675063,0.0782547970692384,-0.168765421794703,-1.40394796442181
"11302",-11.2723335635998,0.0415142464296085,0.706323767218464,0.476445203351942,-5.06586628009414,-4.36482923469125
"12009",-11.3712689800553,0.0721643826234075,0.0525773565987464,0.106583937207972,0.176143847504406,-0.161391099253168
"78777",-12.0283944923552,0.263997245094933,-0.307171846274676,-0.0869037012965101,0.315576000945217,0.460442490733925
"208501",-11.9850697056139,0.0460395827227522,-0.0773137677849505,-0.147346051268494,0.0653760499722402,0.0653520866971
"72055",-9.10932345895671,0.0815891650406044,-0.308751017693666,-0.0568991505277641,0.487252337774811,1.11862553570328
"100042332",-13.4472174513769,0.084152592889815,-0.411702766987306,0.0683129916194289,0.0395816443330972,-0.383569440357931
"268515",-10.7234172129132,0.241271602126853,-0.358382492931327,-0.125872060655748,-0.124224522523059,-0.209211698382322
"11465",-9.25337614175074,0.00909216071844199,0.0287486483131119,0.035109698809789,0.351034401614108,-0.179074068585035
"66838",-13.2539083090855,-0.270566668506234,0.155411846133438,0.100153360517323,-0.282935030209407,-1.34426646601935
"238021",-13.8066356162866,-0.0587946082260906,0.471885814223548,0.759521364378177,-0.318042720879449,-1.66180548061893
"71885",-10.9046370369328,0.11185555231298,-0.207974901528056,-0.166710215541691,0.271277734016785,0.00633401135272393
"217365",-9.68235072158497,0.106538271422592,-0.088022353505627,-0.193153854862562,0.551219753205004,0.65555766038419
"66431",-13.7364842492147,0.116680674343817,-0.0873791744789738,-0.120158176508482,0.184088310106681,-0.56326591782763
"67291",-10.4316722069414,-0.191592535676998,-0.125464836873668,-0.909703487188708,-0.117742043824526,0.381027520798931
"70317",-12.1928549603376,-0.240645487603642,-0.0287710974546016,0.122391342293419,-0.417672423925,-0.79920271700438
"15239",-9.94962174254623,0.0300065631601765,-0.273104707449836,-0.168534899317081,0.464858032421759,0.0545226418425742
"56282",-10.9939635990397,-0.0227295445777465,-0.16520413080352,-0.80945657595648,0.970624118347901,2.01039750636828
"100861766",-15.3042660254947,0.275602012020752,1.01961146219257,0.286188302297871,-0.976478707244139,0.610509349288648
"27376",-10.2970033274962,0.0429076996859585,-1.05720223902155,-1.41799373294089,2.55242998234273,3.52619997181488
"192173",-10.5408474723039,0.0204330547060749,0.0538550258227577,0.00890446518771171,0.458449811966872,0.32367268416011
"100504013",-14.953068466128,-0.0716220901940972,-0.147966584353396,0.73210993423154,-1.59233782008205,-1.37023280520103
"18453",-7.85289232107878,0.0242543471418299,-0.320457586274382,-0.520329482468694,0.676888601093772,1.63838470272082
"192662",-8.40486656324685,0.0219018186942481,-0.35158932066722,-0.328042767671604,0.684620363589758,0.302593656364349
"21681",-9.99277515381324,-0.045955912383647,-0.461933278732884,-0.716269925090895,0.109026883989817,0.175299139727183
"66156",-10.619584779011,0.0526677921645717,0.373908073397432,0.336499494724148,-0.741288082498818,-0.773139829951702
"68671",-10.5455423832661,0.0596874873503168,-0.367935305029764,0.373243890014079,0.813987499089393,0.875830046758878
"209011",-10.8024810076162,0.125388166305738,-0.896070400019406,-0.271516258475827,1.08093900988101,0.537284011700439
"17134",-9.94958644582537,0.0476499058535715,0.177678991691092,-0.251040361660353,-0.0969130753568486,0.031163780356124
"100504040",-11.8584602454586,-0.30954146524617,-0.0317478738447505,-0.504942756025649,0.313035521261478,-0.145594183214545
"209027",-12.6810184349499,0.0984579096603788,0.164753584307324,-0.485368844224789,0.96199296345997,2.60387526895555
"77583",-15.1390915560933,-0.149338298095827,-0.396294959264567,-1.65709457606026,0.440174534407761,-2.08854465360307
"68938",-10.5670958787464,0.0538156891778936,-0.235739797548002,-0.160717016488269,0.79048989310912,0.414954975180706
"20892",-11.3975429106875,-0.0170658586508239,-0.238424061738193,-0.410184006004675,0.626270774726539,1.29350330077004
"217366",-10.0124094789198,0.110748785961112,-0.130933386301582,0.0717860373490904,0.17892518663492,-0.0350701840536658
"170758",-11.0279026100478,-0.105686127350515,-0.263935465441691,-0.180500112078899,0.59711853139703,-0.856631710308902
"67880",-10.9690676518715,0.08607520097517,-0.895096588655065,-0.914642080737741,2.11210576549868,1.11538925645534
"12409",-9.33733876045914,-0.240191619677553,0.862864934302536,0.927507335002682,-0.888230029879262,-2.71652289409025
"111241",-8.86545704907488,-0.00150991419067026,-0.536894699266394,-1.56208782609125,0.816899163219514,-0.00416709618267141
"19719",-10.5168485057247,-0.0225683870898994,0.357110318896607,0.166206651654553,0.0657972870984036,0.335603321032908
"209318",-10.0967186075141,0.0309826961123196,0.177904548687239,-0.0630760440832319,0.0299754876006091,0.518757029132491
"68730",-10.9125914233852,0.0190901019787191,-0.169889864214909,-0.222541594789799,0.770364160231342,1.17747897667341
"100861787",-15.2153705682965,0.446109257518106,0.60610846568437,0.403328583970438,-0.550169261290515,1.23585009751546
"14104",-8.18707991253113,0.0397431194009279,-0.06420898388137,-0.0965903529505372,1.89429086829059,3.62561243458537
"71276",-12.0475762519279,0.0381279316610428,-0.688735024814017,-0.233097505075023,0.730980920566349,0.271910963977449
"80879",-11.6583057334044,-0.0441194506768436,-0.577794993334328,-0.771120456269228,-2.13504683168001,-3.18999553262242
"104318",-7.98609461101147,-0.0757835852846878,-0.100587499867354,-0.350646203765397,0.0509721535805756,-0.542320060381607
"12516",-15.4713286756191,-0.567905849622317,0.761269228502924,-1.32372185998228,-0.644062458949128,3.71666892355202
"58210",-11.3610859906285,-0.277322270298816,-0.480040781023,-0.53468788867538,1.09066174099852,2.72636794114902
"209588",-11.0623125444935,-0.186903587018593,-0.923679881771189,-1.73264727567164,2.15577490745887,4.57712212410787
"637008",-13.4459538413231,-0.101991575375433,-0.160759929470688,-0.344233545761053,0.124683770505031,0.0322070288374814
"66179",-11.7271079116279,0.158146396953427,-0.272148503465473,-0.465036337171014,0.641125136844748,1.14213698855145
"238023",-11.7124806184265,0.0256244885127614,-0.295565099112341,-0.231356562761775,0.272028345535364,0.398468243621981
"217370",-10.7701432131394,-0.0345743618992689,-0.457653750178599,-0.0992629954550104,0.744021236726786,0.218597253682269
"67608",-11.1274623087236,0.255485835325702,-0.212325305892906,0.259765344578037,0.473959047795875,0.165465576064364
"68837",-9.92305731742664,0.119076417884777,0.0311859312381024,0.134249832989806,-0.127777998467547,0.25568942809709
"66840",-9.43830079915012,-0.0528885297187802,0.0941389411143696,-0.210325782104311,-0.0577115460307454,-0.0965971454469656
"217371",-13.5704718020228,0.0363123505844758,0.885250133317616,1.07636165102758,-0.22942208027572,-0.030693462043013
"238024",-13.6084348943261,-0.0988911204167486,-0.316020690739808,-0.0361742479613518,0.948481356853682,1.62299896325579
"63828",-14.2564195665895,-0.361424683573491,-0.982338275611616,-1.23470987438566,3.85316214966451,4.6735781523028
"108903",-10.3209456974212,0.0587280712340874,-0.328775733381327,-0.309499606461097,0.40245708565315,0.0807007706054854
"319530",-10.6292590508409,0.149294892534302,-2.03125183125306,-4.86455249662576,3.47240099999518,5.4503547053699
"210004",-11.9843296894057,0.0349040711348998,-0.0975508798012843,-0.229983681736988,-0.117447309177065,0.14610436968611
"210029",-11.5243421416472,0.0442130109472849,0.378095799148664,0.0883007697134648,0.0945260065396596,-0.727223232616305
"74173",-11.372892285391,0.0550087134793902,-0.18059552160509,-0.119624072613652,0.123139112992332,-0.125012437375705
"19325",-8.33466677739777,-0.058130018802693,0.235066767806682,0.128852589962651,-0.373727847653832,-0.271680827316349
"16570",-10.7154931248609,0.0692410740230951,0.0156120358522056,0.446806553119865,-2.36246570116149,-3.32517649534547
"100043040",-13.4982609011881,-0.333277163198805,-0.0201559155617375,-0.0712601853564738,-0.658044433456466,0.156374904107246
"75302",-10.3632184237127,0.0308133941340358,-0.205107259601188,-0.023574503320182,0.434058518683841,0.287930860053702
"13528",-10.276114856124,-0.000405690073508325,0.107936771129825,0.178172743609743,0.313546256792,0.192737276132583
"13435",-9.76291006797854,-0.0769793537765313,0.447527230237569,0.572054986963769,-0.662672017206576,-0.685648016665825
"668212",-13.0665720578474,0.0614096096316761,-0.153323683844125,-0.063549218924356,-1.68883917905376,-0.752159934600133
"217378",-10.9581780431692,0.0590067107456296,0.148547239665453,0.0711188412277188,-1.05940991476349,-1.47633394132889
"104111",-11.2383183492332,0.0245660955542562,0.468449837831924,0.561760112633205,-2.78028629957877,-3.85646796006788
"52504",-12.5562346870459,0.0927319326396549,-0.307939392267517,0.0757788344047512,0.507217179614129,0.28141546030772
"69709",-11.5664880974243,0.0961089881507231,0.263012286388312,0.323265280144826,0.0659595972533662,0.287475968622063
"17977",-9.42963068325261,-0.134050051642289,0.50386667301315,0.617195375904132,-1.01571829567427,-0.967738047860227
"100042014",-14.3669608174559,-0.206885421898182,-0.0879626959904147,0.0361142621843182,0.199233799037447,-0.135525407466822
"20403",-9.65037439660605,-0.0137155131733344,0.0267014546885473,0.456955211169651,0.0115730832691039,-0.311796984557375
"207921",-14.6184522511759,-0.414978481095989,0.863188991238417,-0.0781686921324507,-0.677083570080114,-0.156958652197813
"626534",-9.19248070401284,-0.0174376912306684,0.269641535417017,0.168953537322109,-0.588687530332136,-0.745827794122897
"66055",-10.4029763957143,-0.0335966777088874,-0.129771733354128,-0.247382103025055,0.0687589681075096,0.185780181203894
"14226",-13.0645633547719,-0.0927453040952351,0.121225490733757,0.619329185230558,-1.73821033850525,-3.7845644981172
"238037",-13.1370720751202,0.244734315912968,0.609277012481277,0.472110313901736,-1.80461798648692,-0.89948470126636
"432628",-13.4696318825913,-0.0280871450270315,-0.170625389028618,-0.343126774666331,0.654428521613729,0.671536883833744
"217379",-10.3002172202911,0.00846500570705722,0.0419671622410895,0.0669628559175344,0.752331917507824,1.14738212243733
"320817",-10.1113579799722,-0.0134501781418237,-0.215555077265741,0.202643506553853,0.438747558199369,0.102294021379935
"208439",-10.0889315771429,-0.373353781700537,0.860764177314913,0.645340318678663,-2.04030154338745,-1.32695104481845
"72669",-14.7861722873021,0.0609123482395049,1.75182087802187,1.6420502376801,-0.367242716615484,0.743691510044197
"68832",-10.6621741962323,-0.0281193934531192,0.0872436429291348,0.17030220197123,0.90068790830229,0.951060403143067
"58240",-12.8219273515743,0.216450332671897,0.271495437994721,0.679105033980839,-0.0831503528640845,-0.612244486059602
"11852",-8.01115226798998,0.124076627555592,-0.235238226759151,0.382750686329424,0.0260458022433507,-1.20255399765116
"80913",-8.79347655963853,0.0164059846102056,0.194875212452779,0.129500639345954,-0.206649353869976,-0.273778755501361
"208941",-14.6979215060382,0.26124260535674,-0.561362396622116,0.246717799034741,-0.0527227951329028,-1.07926902890331
"20969",-9.01193004779567,-0.0292220604846936,-0.606268980968654,-0.680257538486622,-0.307081394116901,-0.481469898007694
"17775",-7.77263590820906,-0.0398267527321519,0.467357115966526,0.330618987132768,-0.860846251827532,-0.942365500417206
"74682",-10.930307562829,0.00969909336488328,0.0104447060541535,0.363961117228394,-1.5221939379708,-1.71385186130892
"75516",-13.0827449326822,0.190562607526713,0.433834052080138,0.166912529282079,0.579249517396981,1.5075683238733
"23967",-11.8285356180994,0.3021376466021,0.993297856008805,1.77521274804384,-5.20440794941182,-4.83709454296132
"105014",-12.2789417496806,0.0128225897607592,0.142933294023196,0.724852365203288,-0.106512974637633,-0.0572798026411512
"238074",-10.6731693246347,-0.0537904629547068,0.317893558909352,0.211075234396262,-0.497037967533332,-0.584104062291651
"238076",-13.0478344941406,0.502895034244856,-2.03707705977421,-2.89748276195883,-1.15915573423376,0.854142455439794
"209334",-12.9911479781053,-0.0582772333350761,0.247717451907192,0.142700418552035,-0.435233193811353,0.515668172963462
"67241",-9.86959658847843,-0.0808404038197832,0.195324439267049,0.125001671446439,-0.708938570103161,-0.300122487551983
"26950",-11.6610034576989,0.315491691778123,0.585684553387297,1.61364911495461,-6.60225431102987,-7.21971533907659
"209550",-14.8370567532314,-0.247364872567168,0.312892182033073,0.139775829078465,-1.99778575372425,-4.08942328713234
"628327",-14.9675904600425,0.0967259216784697,-0.795227655499211,-0.214300998987335,0.746487272957552,-0.854116797461431
"627110",-11.6055286815156,0.0584853798467453,-1.04956630570271,-0.497454100739741,1.74465348731396,-0.631042789510477
"76820",-10.6652854743786,-0.102876357431487,1.23544234033619,1.7771209918137,-4.44342552467593,-5.4439601248026
"18109",-12.5656571180817,-0.127769357434826,-0.275741532032523,-0.661250206345265,-2.27220187234718,-2.96747039256754
"104721",-9.39407449129111,0.0424249545719952,-0.0853909589191364,-0.180169148515432,0.290317422295084,0.662848848810892
"71169",-10.3449312337011,0.0590706059490653,0.315054745844064,0.742505059030465,-0.0357149328546029,0.186815948665647
"105005",-10.0066563957814,0.040195423660796,-0.22242700677349,-0.0917031700668698,-1.51178556293836,-1.76243869050846
"217410",-10.6904146359048,0.137884521347416,-1.24131531762717,-1.50121188442716,2.04191201742343,0.141060182530419
"14245",-9.53395814847995,-0.272479907671519,-1.03420163515696,-1.00838026436627,2.98376458122923,4.05539491192208
"268527",-12.9952879128032,-1.26469090662015,-1.30420037809277,-3.4320887353304,-1.20081576324144,0.740905224536
"50496",-10.7896329186152,-0.142479202472403,0.148386945739478,-0.241090659252416,0.376666020514508,0.114609079639125
"19878",-8.8593633088882,-0.0920445126896716,0.501107177895925,0.406103508273855,-0.215868757549302,-0.879505019974905
"217430",-11.2527407327433,-0.0385882377176952,-0.0646384862849381,0.529850430044634,-1.48816423038939,-2.24338624677286
"73667",-15.216999735405,0.129311242634888,-0.199229211489861,-0.0576808945703853,0.0519183835210324,-1.80579294287723
"382571",-14.7469127828367,0.483833568077827,0.742212110014709,1.53316108609173,-2.39355985125767,-4.22124420155054
"71853",-8.45062078591523,0.0729919178926597,-0.318338326960944,-0.700680838481786,0.438770289359777,1.11016444513438
"68775",-11.0792679247617,0.209076465777216,-0.0680115744533669,-1.5492505656654,2.34100592458069,1.91732744768804
"217431",-10.3231594269598,-0.0748378316091394,-0.0568003683232288,-0.329234993936463,-0.144740541207348,-0.275102865885563
"18263",-8.17724868939017,-0.283498819052268,0.143957861491094,-0.760604622970344,-0.112498265454352,2.34014679559982
"53602",-10.658326275991,-0.0504816030829449,-0.805037418827146,-0.705826689370598,-0.150974891598009,-0.691726950889024
"668525",-12.4043725892777,-0.0652423456544007,-0.542839376391919,-0.295947508023961,0.0748658362632106,-0.274055377712701
"245297",-13.0040101441816,-0.0555664926005104,-0.187458752725536,-0.262104771778729,0.502695853157176,-0.760360972097503
"100043324",-11.6467932550484,0.00350286987274373,0.000308438174236869,0.150033369074055,0.304903951470912,-0.282388907668068
"668558",-14.7043215300154,-0.385816432587559,-0.63160077218668,-0.47595343296271,-0.196492871025487,0.296525327593734
"100861711",-13.2670761344161,0.146173689513217,-0.438041372664262,-0.038754525013406,-0.1959544956876,-1.14332785588873
"668455",-13.4240258834476,-0.0866851609013786,0.0485589033991296,-0.43221147756603,0.119294631661861,0.667981367258767
"211914",-10.205533653844,-0.0553133677059545,-0.19892944450015,0.188566060745286,0.130575009215452,-0.291658910669018
"16413",-11.6311898316791,-0.00751744311569524,0.68846582220187,0.998724375827999,-0.311191602757884,-0.302174688182619
"54451",-10.3943685949086,-0.00645582831955771,-0.086004774139921,-0.0834294395463004,0.168172443067462,0.411884239635072
"67732",-11.4839985527431,-0.0842890644435332,-0.0746107818520176,-0.136738555738193,0.198200479281613,0.328366378576417
"11491",-10.0122247291251,-0.013115489369218,-0.0396107046837013,-0.0587328691603304,0.016116428495339,0.101425730348792
"22630",-8.70630201045178,-0.0602618528625847,0.0659633575930769,0.148874178533427,-0.522040495301502,-0.928506402286027
"100043407",-14.3432621470747,0.250068920509053,-0.0674490473647236,1.21079139933119,-0.624268928270917,-1.30354945401166
"628850",-14.6623411033412,0.195296046397452,-0.0893979002769232,0.0174762340357262,-0.792769602756921,-1.21433609264763
"434693",-10.8431519013003,-0.132805465906205,-0.146532032562915,-0.902689443985073,0.256154315740693,0.755706356725529
"100043416",-15.02365452209,0.483598208617643,-0.0806000021761619,-1.13403298570428,-0.735118228248602,-0.265572674913644
"69732",-14.2778656328281,-0.188590946823661,0.079489907684458,-0.476823426421623,-0.958958869413495,-0.719897337482742
"668662",-13.8566411931459,0.154874156666251,-0.0537369383908111,-0.6892710226331,-0.509414162986893,-0.596318651717565
"100861601",-14.5487405743533,0.142619499910092,-0.545850211017536,-0.150520174968044,-1.80868847264611,-1.38340025909415
"21340",-11.5031695570233,-0.00973470611667615,-0.012064911857232,0.398462290710123,-0.173255904846634,-0.45161224173409
"195733",-10.384348380858,-0.0693663564667375,-1.43662982896475,-2.86783608283353,2.4029022894825,3.5794787611521
"194655",-9.87932979843669,0.0697995968869112,0.372899431869351,0.062286023063562,-0.167226849539508,-1.00913557788484
"12879",-14.6928033465252,0.294603322762899,0.71231069128315,0.433213358310747,-3.67619219108421,-2.98659132459121
"20135",-10.4020528097682,-0.0773707959857965,0.326616041194798,-0.925100205407533,-0.495976181322712,2.04374492733949
"67216",-10.9317305916884,-0.109634092603363,0.511773283777421,0.219493890444468,-0.627070664416271,-1.12536187331059
"77480",-9.39627906763925,-0.0432004202580494,0.637532997852841,0.789292462161551,-0.239310729963638,-0.489812830042959
"15902",-9.69152756962082,0.112098883393998,0.505301774202442,0.336072157531131,-0.509905331079562,-0.431601325904877
"432641",-16.3484692871153,-0.335735127293404,2.93183568323001,3.11698696849266,-5.28170035267367,-2.75532652583771
"108089",-11.8240361357291,-0.201200510542446,0.716747649029161,0.132867673382295,-3.52791480799869,-3.3765251605354
"58185",-13.4256448064949,-0.0214254649387957,0.0382448148534689,0.195943138160724,0.178876028227444,0.995945845290873
"22169",-12.9640931301094,0.240790283239875,-0.0897974833139799,0.0735700016710261,1.3080238508195,3.24364367002075
"20666",-13.4572494795382,-0.207616415986021,1.57207346072043,0.969515510392968,-2.25071439134721,-3.2439319496816
"71693",-14.1291798692601,-0.155023457125294,-1.11643124494614,-1.24698381799311,0.497888012998349,-0.408095190434342
"20115",-9.78720737787135,-0.145679130156928,-0.245591457378682,-0.760198231708955,0.384060817452086,0.30222360425687
"19819",-11.7401777124908,-0.037513121437911,-0.275068447059038,-0.158655081573565,-0.0977430028790796,0.369705628065219
"104923",-10.5274167110463,-0.101647650808907,-0.00417415750055206,-0.186911427165704,0.775335332588519,0.92244064492191
"217449",-10.9124103829578,0.0454567067259859,0.287453845362986,0.553601995432629,-0.133159462424571,-0.301643001729289
"380752",-11.6965959712435,0.0721465993235935,-0.145948285308727,0.247043389693392,0.627473175039208,0.236366444458165
"69675",-8.77041939221683,-0.231745277144586,0.888942959328547,0.946491629894405,-1.53824004592687,-2.11678023951335
"268534",-12.6779747320514,-0.055379113336361,0.721080509146674,0.524892648998122,-3.13732893646436,-2.0345356480093
"211986",-11.3528794375971,-0.0713634829020382,0.616874011630152,0.838854707608679,-0.738729208498343,-0.382945674432818
"11431",-12.4681961628465,-0.0138056987632584,0.0351217183452412,0.0211360855667859,-0.0478595220150435,0.221602415110624
"24057",-11.7525030017331,0.0424841560304188,-0.364998365247981,0.016474553890113,1.00566175893862,-0.499372643075212
"104943",-10.1643879115931,0.0147800928259212,-1.38865795452115,-1.48565210360233,1.41310831621592,0.421171028575015
"16777",-8.16133184484867,-0.097565297752693,0.76310305248133,0.651564265543584,-1.99620448017117,-1.69458732220119
"13382",-9.52013774827863,0.00591314675499888,0.071380041950265,-0.0486558036974714,0.406705967145424,1.05151189427609
"104836",-10.8486899689928,0.0349344153322164,-0.344860478229819,-0.618785882810275,0.234740681047931,-0.0490995204846634
"12033",-10.9099764648317,0.0148353102967818,0.502681664893732,0.372470388782911,-1.29972717862267,-1.08857567011959
"71916",-12.9564880988314,0.00402047308717535,-0.164836967583065,-0.435314074314221,0.0863217221087318,0.73603713287349
"238123",-11.0786991906871,-0.0304954587570379,0.169532614192489,0.195622684402931,0.0404840718696438,0.478354607369127
"73389",-9.52224296383845,0.112323384654093,0.0673389269778966,0.498057899132132,0.0579551032166954,-0.402748411481593
"19088",-10.6679390867536,-0.0605109151878427,-0.284016275006636,-0.426020034064985,-0.240435861098002,-0.342031350925287
"30955",-11.7600684725678,0.227322005662064,-3.86825969212376,-5.03384543630642,0.884271067462599,2.13159093841316
"72123",-10.9968072041485,0.12377807339187,-0.946271809308479,-0.873447007441916,1.24388428837621,0.0101070946000501
"59027",-9.03616998717209,-0.0130810425510965,0.41867838055755,0.305633305502289,-0.274008596665757,0.368985555893875
"100504486",-12.9710329442088,0.325436972569946,0.286427987630567,0.742834881865312,-1.05348934468502,-0.537456768567198
"74076",-15.9684600949236,0.510010110712111,1.77808570927146,1.42377166194084,-0.972906351001098,-0.0981848556760578
"19027",-9.31154426837377,-0.0422607140001752,0.527086213568625,0.313978192964306,-0.155478822342555,0.113103030597006
"320046",-13.2876259832539,0.129810395188015,1.35204323109629,1.05332220813739,-3.32840358346753,-2.76777707668095
"380753",-10.9263104778871,-0.0140199075557845,0.719017458575658,0.605566568590314,-0.789449950914948,-0.586191951609372
"28071",-11.0131914178833,-0.127955403304497,0.204581714580343,-0.565009527598505,-0.0811846701240544,0.567529563797882
"22160",-13.6798154339813,-0.0160631896080297,0.420390738213467,-0.130194936974039,-2.85720714788616,-1.83746761240955
"79221",-14.788859784676,-0.499570069513137,-0.847310682355467,-0.704058059521929,-2.89832854730786,-3.0415811701414
"217463",-10.4234551758027,0.04027509052254,0.280563571690957,0.719132846432101,-0.254805615949955,0.00370777852762849
"11622",-10.0293962098542,0.202394995503857,0.582639051121596,0.0562426524660236,-0.646880438667036,-1.53560695133358
"71581",-15.2925162335766,0.797100728662986,-0.351471371469916,-0.326596187356008,-1.91810808437397,-4.21205739158277
"403205",-15.3092915993139,0.432544817575257,-0.453526516227827,1.7889751013952,1.18635710158553,-5.94629740350895
"66109",-10.2757212645642,0.355547949933625,-2.21584658666372,-2.18756452051361,0.608411774270895,1.8726403013267
"432649",-12.126675441616,-0.114832369556197,0.161170578973342,-0.291715429282679,0.282605656377621,0.801695207928724
"66912",-9.07032848789713,0.104948777583788,-0.0471293375779922,-0.339663502807085,-0.0559654053868819,0.00861154960401223
"217473",-11.2770186955505,0.161632184532484,0.237287372570242,0.715621520048064,-0.529487207500434,-0.656506762237873
"66042",-11.5019097082529,0.042588342501114,1.7086413374555,1.80259368946334,-5.59524551308458,-5.61283839168356
"75847",-12.0113509685943,-0.00390220762061944,0.281633989285041,0.437225110044235,-0.248747368354001,-0.564008454742494
"17286",-12.796864630523,-0.279934388102207,-1.14024423038469,-0.497423104436409,-1.91169658438243,-1.29714451615057
"319660",-13.1248392229989,-0.243440820524514,0.0979888844482506,-0.0916778748226523,0.367265364961254,1.5747547502389
"217480",-14.0478427098326,-0.0581619218498215,-0.281319507103948,-1.57312512320812,-4.64674494506603,-3.35493932896187
"14009",-12.0280537803072,-0.117247113294173,0.614132778656977,0.912780150323504,-4.20633994995598,-5.09002322847598
"11861",-10.3373108687807,-0.0206311636004255,-0.119240277372475,-0.37527835974204,0.270542830169088,1.53470241328559
"20259",-10.9808115327648,-0.09728417090151,-2.33401203971021,-3.05715551877725,1.9840189887082,2.3041600357252
"380755",-14.8494620364556,0.071096432483353,-0.0557539594087633,0.0353306019760034,-0.151411695144432,-0.245257635565059
"15982",-7.16033551462055,-0.110090358894597,0.248009365045168,0.00812485638112381,0.308943747282973,-0.00375510447964
"100316693",-14.0499270622393,0.311040154394719,0.218234868284485,-0.0156546304332412,0.135626695813047,0.962478606505307
"246196",-11.0909739402628,0.0508789919637067,-0.443033891210762,-0.23434959878891,0.67710182330511,-0.105581965226786
"238130",-11.5548917386909,-0.0263944032868597,0.0828427435308114,0.468824723870297,-0.0978411198064872,-0.421933995736461
"93757",-13.1116780015299,-0.288242418385773,0.393484250064317,-0.118786571044604,-0.50235096496047,-0.990282837821868
"16981",-14.2018751848733,-0.766437881021659,1.31446467964619,1.30531012998978,-5.38022069760364,-3.28857505413759
"27362",-9.07966436072826,0.196520424424046,0.179098822660368,0.459999095643486,-1.28302063745613,-0.753387915868686
"100039062",-11.9444291519749,-0.0566617644578411,0.241416073355227,-0.62673062971226,-0.719950225901536,0.340024361923483
"67452",-9.87999927552207,0.0170969570169586,0.137650816828611,0.330653155642107,0.642913649912598,0.256318639525681
"319504",-13.0322939733391,0.119771182606991,2.31165208615974,1.88384266044874,-3.48129834725851,-2.20250800441663
"217517",-10.5227049924739,0.0187744698564316,-0.876290064857065,-1.08027598186121,0.45831943890181,0.738422332163298
"664883",-14.6123426768747,-0.41632133659918,-0.35410127305059,-1.15969045199199,-1.97478482624197,-0.134586276695604
"217536",-11.227601131829,-0.061822802344901,-0.203640215368218,-0.0690603776494179,0.461188044925454,0.256343251962418
"18760",-11.3788778441876,0.113791106035295,0.733908147496017,0.979680018804965,-2.16760694383573,-2.92434139435063
"217558",-11.2225419236373,0.0390169627068317,-0.62597553073909,-0.543563908545906,0.720530076164879,1.32027648597675
"76983",-10.6279826643617,0.0987102790597181,-0.246384611111967,-0.061385273066465,0.66837481232548,1.34384405766994
"12810",-13.7256886533727,-0.0470037297211299,-2.04118900204415,-2.69951465012297,-1.54366872762847,-2.5618620506356
"94186",-9.24564015841119,-0.0573329744554485,0.347992775117028,0.367948816832355,-0.308443624188444,-0.472812926400783
"11782",-11.109240211035,-0.17815566105476,0.400188568356189,0.261600577269187,0.119148039194451,0.166290921097991
"207304",-8.44865337402914,0.00912855960575598,-0.0747284037917595,-0.133896113290955,0.506896341503257,0.245495709705542
"544864",-12.9814342655979,0.177125926563015,0.10499546947649,-0.351230092484586,0.361332655849473,0.817188319464858
"320487",-10.5344504527836,0.0738634451920799,0.340537099430849,0.682886408779707,-0.479188803935353,-0.539394213766107
"328092",-12.4421862260868,-0.266203144893684,-0.107152018397549,-0.00850526203408819,0.634109343140967,0.970388750211939
"76826",-12.5570025303415,-0.0235908891224987,-0.105736680857641,-0.237780079995231,0.461615112772421,0.079557568201766
"11855",-9.2922120006218,0.10737350408233,0.684053143325606,1.36653361723344,-0.967043186516699,-1.84846661588757
"238161",-13.6602171811475,0.290424441622729,0.733054999120624,0.966096305927467,-3.75985574344121,-3.53634507490817
"27386",-11.4188858035528,-0.158396583664036,0.335742737754158,0.558046831299437,-1.24561529560936,-2.65978559987211
