"","logFC.CellTypeluminal.Statuspregnant","logFC.CellTypeluminal.Statuslactate","logCPM","F","PValue","FDR"
"70382",1.09527485040736,0.781241016979934,3.55176607654946,3.81857966243771,0.0684802914674591,0.137228146452087
"20583",-7.82840036442093,-7.09679706076017,5.3051429335662,3.82088293385589,0.0684808753883578,0.137228146452087
"19183",-0.833270749314988,-0.499562439450766,2.69415648921906,3.81791126476873,0.0685117627693605,0.137272815516175
"24135",0.758613690536098,-0.306389758192565,4.11928139730753,3.81707435151352,0.0685307355077032,0.137293603728831
"13353",0.19811043258361,-0.433617104865552,4.36915477378319,3.81626697624017,0.0685589571478913,0.137327700785587
"68018",0.841051727406728,0.709848064001083,5.74131885191622,3.81606902373181,0.0685649544970558,0.137327700785587
"19014",0.540463781909894,0.459829744118675,6.15109733242061,3.8152323688526,0.0685943166906322,0.137369280565928
"94245",-0.587221342703749,-0.81191581106858,4.15814378939795,3.81483187842717,0.0686099052972835,0.137383269930072
"98415",0.123619867899533,0.790746128068839,5.93519250490734,3.81423716695627,0.0686292819266051,0.137404839905461
"233058",-1.60793301262169,-0.359593294592972,0.995994150343832,3.81836955936076,0.0686610122617745,0.137451135114489
"218518",4.3558697515166,5.53755857130237,4.59006360260411,3.81844529813493,0.0686737944007991,0.137459362298189
"97387",-0.791992740894281,-0.800745799249381,6.25423891459887,3.81247827120644,0.0686911245724113,0.137459362298189
"433748",0.920031291790173,0.866243686410369,1.98291169450682,3.81326423256959,0.0686933030228877,0.137459362298189
"27401",-0.856351601837093,0.603245211357474,2.32414075325118,3.81270215704472,0.0686995535413515,0.137459362298189
"72630",-3.36223648523217,-3.12206279022161,1.38137475898871,3.79747100390781,0.0687320692335315,0.137507192882769
"269295",-3.8790097974422,-6.29422311826436,-1.49897180667974,3.76280485925792,0.0688035276660713,0.137632745544869
"12879",-5.30362424343193,-4.30874049314974,-0.941218394581115,3.48631571296115,0.0688120633997266,0.137632745544869
"68915",0.485551328451794,0.872990550784808,4.16670223659539,3.80850164897781,0.0688322101766876,0.137646905932278
"227801",-0.792403428575119,-0.916580110914435,4.64685796487125,3.80837049401312,0.0688363824143761,0.137646905932278
"74309",-1.96260366432044,-1.10099242011203,0.844596516227738,3.82428123880046,0.0688526851127474,0.137662267254972
"50927",-1.43657616967463,-1.68951199251235,6.97020564291302,3.80611236780999,0.0689155358078581,0.137770679934362
"18023",0.0523304773973829,-0.583783523543655,7.92990211991094,3.80438338952881,0.0689766222071395,0.137861937611485
"100503956",-2.06306612145978,-1.68974449645237,3.65035917413635,3.8046329700845,0.0689784508432441,0.137861937611485
"100502933",5.12666614024454,4.96916312851079,-1.13028015905001,3.48462003490747,0.0689988268346839,0.137885404295216
"80751",-1.89906402975782,-1.80630220675427,5.09442656415779,3.80245824729863,0.0690456991786681,0.1379618080811
"75590",-2.02429674211781,-2.31430918687192,3.31830338494819,3.80536222091732,0.0690587175625917,0.137970556831856
"72281",4.35966486094511,5.71874347820717,2.11182901305098,3.77600585786102,0.0690754235332138,0.137975586059321
"66793",-6.72087300306361,-11.924666293295,2.96766056268917,3.86051592564266,0.0690785152823766,0.137975586059321
"13143",-0.160074260019561,-2.13524611831005,2.88403239796344,3.8015263740855,0.0691178312764399,0.13803497186434
"387514",-4.00186933450599,-7.48126018893647,-0.822130276112852,3.70564272099194,0.0691255350992002,0.13803497186434
"665522",1.56516661117258,1.06401302519645,-0.713374737048371,3.80842818868726,0.0691652980348098,0.138097104815939
"666211",-0.0975073712958994,1.07215694373018,2.83120893811875,3.79823760206824,0.0692009875984884,0.138151090256315
"22601",-1.5690782174797,-2.12797278146285,8.02773607795487,3.7971638101416,0.0692325230766206,0.138196770126319
"19085",-4.78377924760817,-3.71446729634892,3.87575536641024,3.79886242351254,0.0693182146331472,0.13835052736867
"243574",0.824746953417026,1.89781888960238,1.09765771167308,3.79918002286542,0.069374376928403,0.138424784023112
"26367",4.71083541378619,5.67719536072447,3.04741191346586,3.68850705695494,0.0693801802100772,0.138424784023112
"234797",2.84421890418249,4.04269511102787,4.2690361918164,3.79346823821445,0.0693814247179527,0.138424784023112
"378431",-2.91223947118647,-6.75808859642736,-1.24322052889129,3.69834330291507,0.0694438451805292,0.138532012952888
"13618",-4.57785860990008,-3.74922046711115,2.47032291016515,3.79947071271529,0.0694717293628295,0.138570328028357
"80294",-0.765896201941448,-0.650773482408101,6.14886709082973,3.78970916306863,0.0694980114440981,0.138605438335307
"103737",0.360182506850128,0.800392956041518,2.52279126596743,3.7882075597985,0.0695620293117214,0.138699113331641
"65019",0.985839801950771,0.687055765377633,7.4012014832965,3.78786161168197,0.0695639874880715,0.138699113331641
"83602",-1.30027923934512,-1.06388407011336,3.26859255854015,3.78789858875751,0.0695710374968029,0.138699113331641
"27375",4.83014279619649,6.22516802136591,5.61760319505279,3.78911156719373,0.0695936667024734,0.138717216282722
"14734",-5.92505239571288,-3.24651653911024,2.44906401771134,3.74089098904479,0.0695974911927588,0.138717216282722
"22035",0.0159500583865744,1.00825835538608,2.49219165136041,3.78574249313492,0.0696769918897681,0.138858340632436
"26422",1.05880115129386,1.02423851949524,6.26039001763529,3.78441504205075,0.0696873123220641,0.138861578546424
"625409",0.467806931418119,1.21954590443385,4.42100741613391,3.78234383187174,0.0697621021933157,0.138993263870874
"66978",0.585977497872803,0.647751741037327,6.35037733622416,3.78090843767703,0.0698130584782014,0.139074294421986
"67468",-2.05609120818313,-3.28803993105581,4.32429379593728,3.78173938349373,0.0698201902674594,0.139074294421986
"71865",-1.1327437392883,-2.31712078088894,6.92944937206314,3.77983976937829,0.069851439697887,0.139119186896428
"69930",0.520432263622956,0.803662519644853,4.38369329962022,3.77932816971431,0.0698709666624645,0.139140724109352
"235134",0.67462823223696,0.283809907513056,4.77764422534568,3.77854536480046,0.0698984526772181,0.139178103591334
"71586",2.33884143730612,2.95089651795793,3.75571867908699,3.77848850681488,0.0699076406248585,0.139179044151398
"227292",-0.199547266141652,-0.538273687766921,5.44714547554964,3.7776729627926,0.0699293623971964,0.139204660218083
"78245",2.31353987724392,4.01142495389531,0.352156188746739,3.60780076050386,0.0699379415698968,0.139204660218083
"329207",-2.60987550656066,-7.292393471092,-1.41651760362133,3.78292054257586,0.0699539046859459,0.139219080748987
"76273",1.27090389791395,1.47996440408258,6.91566514767694,3.77619819534988,0.0699824028251949,0.139239821586976
"242702",-2.81364807446531,-4.4199101155711,-0.510401657387303,3.50769574402617,0.0699845976311179,0.139239821586976
"209032",-1.68970539843148,-1.44158840522495,2.64087006215731,3.77661873789248,0.0699991686378996,0.139239821586976
"21679",3.37510381406576,2.18485282037921,2.99651328897364,3.77916663827649,0.0699992039388967,0.139239821586976
"56456",0.659746104244023,0.790399826500333,5.55519303024912,3.77523100456642,0.0700172706543736,0.139256282034725
"22627",0.513921519692011,0.774284618312276,8.72226332223625,3.77501767950341,0.0700249198283449,0.139256282034725
"83984",-2.44056110663504,-1.581026021733,-1.40116758727873,3.6574578613508,0.0700758377336466,0.139340188366157
"16418",0.521651599279193,0.251122625236632,6.77049424507696,3.7732986799583,0.0700869085064313,0.139344850839044
"26895",0.431774200515088,0.890009621582238,2.98269743175241,3.7709671972502,0.0701761090661008,0.139481589423476
"269473",-0.408761218620521,-0.715150697930394,4.46390364340978,3.77075174561928,0.0701796766674818,0.139481589423476
"100041874",-5.08876611860901,-0.55731783125615,1.34345919683017,3.70144701371136,0.0701854376410959,0.139481589423476
"18245",-0.619173558409353,-0.209466184113364,4.93742770011098,3.77043954895023,0.0701906226192656,0.139481589423476
"67225",-0.00370660654475384,-0.575175218035806,4.54146821501161,3.77013931710521,0.0702015726905913,0.139485991575968
"545370",-7.3253083917333,-7.33417395904091,5.90938843248229,3.77376968183993,0.0702448287347437,0.139554574529127
"18230",-1.69318415102806,-2.55280260641146,6.61213076112372,3.76838465129157,0.0702644858456345,0.139576262528789
"67212",0.500348927926883,1.10262116962688,3.0575715132504,3.76744054541936,0.0703037610297372,0.139609706103694
"239102",1.85800807671874,1.78726532649146,3.06051016483057,3.7675890030549,0.0703073286941951,0.139609706103694
"64082",-7.64143850211355,-7.04205728236696,4.36229094887474,3.76415599248135,0.0703075494073458,0.139609706103694
"20425",1.57713316740755,1.5562124336251,5.1838244827201,3.76339493467733,0.0704454125531042,0.139866069011628
"408058",-1.4269015498092,-1.88036719775091,2.04924325224264,3.76476349194874,0.0704889677819851,0.139935147502551
"18555",-0.0556251952324467,0.366744990368815,6.69272870107389,3.76020873723525,0.07056113002763,0.140060992593067
"67878",0.25465558448576,0.443709975909664,6.32526631489045,3.75954168578775,0.070585407985938,0.140076562324596
"30957",-0.0127091154159912,-0.391939936409576,6.30429822327152,3.75951134704932,0.0705865174416697,0.140076562324596
"108653",-3.82438410443909,-2.53093784579291,0.752759270134704,3.52413522508912,0.0706059636947588,0.140092581414479
"215653",-3.93395851042219,-4.48828075447664,1.94861101510832,3.75675091619762,0.0706246341233894,0.140092581414479
"57778",-2.69629340313812,-2.18363027983342,1.01148579922802,3.75193612463741,0.0706246352240897,0.140092581414479
"68897",-2.24375880246232,-3.28775883576724,3.17759315405107,3.75941888250377,0.0706296808170813,0.140092581414479
"791407",9.37080162096924,11.6134232371462,1.69652851209982,4.25680570610965,0.0706541144040711,0.140123640451889
"330222",-7.45893342828738,-8.26392848954422,6.16581890310338,3.76332838530149,0.070703116954556,0.140191368290606
"69076",0.851734097928652,1.19091087974687,3.66481742812187,3.75631480704485,0.0707058225444636,0.140191368290606
"11828",2.16998199817435,2.44320546652065,5.92184180006211,3.75552161023651,0.0707319668060472,0.140219252191247
"19942",0.559457803051645,0.665417989244321,6.79183995007976,3.75529025823803,0.0707403538579139,0.140219252191247
"54722",-2.3982365054129,-1.83688477958369,0.711877495044861,3.76091133976495,0.0707462279983017,0.140219252191247
"100502764",0.575432306867652,1.22881677307562,1.7386046809878,3.75577503074232,0.070759388598763,0.140227932059276
"269955",-0.487085302504342,-0.934402964712607,3.29955068182626,3.75437283081228,0.0707803833553379,0.14025213324251
"109979",-4.09371932842951,-3.11890738251492,0.806758404953346,3.70837665040632,0.0707983975878164,0.140270423210898
"19265",-0.399210113317441,-1.83408885315354,-0.44143782541702,3.7480291962887,0.0708115856823345,0.140279147966902
"16478",1.05060599171922,0.915444808186646,9.8458577015709,3.75273665012819,0.0708336211180476,0.140304574140027
"14004",0.34882884968561,0.520685547705064,6.56756038373374,3.7525079073131,0.0708419926915297,0.140304574140027
"16770",4.73399289406378,6.78879298982135,10.4343803591096,3.75162235420155,0.0708746147434696,0.140351776145643
"107869",-3.43535164943373,-2.31213734346673,3.19384701657613,3.75179977046591,0.0708952999603998,0.140375047268511
"245386",-2.53633716165202,-3.50989399232465,1.66248448421672,3.73287646579339,0.0709062590518918,0.140375047268511
"16796",1.48627030309712,0.562017009646421,6.87554769092738,3.75057417537942,0.0709127375737413,0.140375047268511
"353282",0.946034607311308,-0.567550656232571,1.56190152890572,3.75234278210846,0.0709339369661691,0.140399608256415
"68735",0.92403584895095,1.25328852237567,3.20513696487163,3.7490804788217,0.0709713586940257,0.140455452770414
"22628",0.285939870721884,-0.477197241210748,7.18070091254326,3.74874488258615,0.0709797422416706,0.140455452770414
"17997",-0.663370859176825,0.0184717297810466,3.53259444030766,3.74830568260367,0.0709997426353074,0.140477622369375
"170677",0.608785181939777,2.979853273759,3.58965832854357,3.74725182621009,0.0710427410649326,0.140545283952665
"12759",4.1514309158721,4.07505350150453,9.56494698383372,3.74660192986582,0.0710583321456249,0.140558714979993
"109241",-0.58471804002879,-0.719896571396723,4.64120871357395,3.74548011811332,0.0711002856980048,0.140621508417059
"67267",-0.196628707774318,0.560140195330968,4.0748702371998,3.74529687019853,0.0711076886760445,0.140621508417059
"73381",-1.45659750755133,1.74327924218334,-1.37578375279573,3.59255999954581,0.0711520588955908,0.140691831166876
"12359",0.0432364384225278,-0.625139486710087,5.96038029054144,3.74331881065798,0.0711789801647836,0.140724663401622
"239759",4.84904308865258,6.24702955747877,3.72689544306594,3.75123993920191,0.0711977629907319,0.140724663401622
"171531",4.66511837432139,6.65198563375025,5.53847711893484,3.74508843547434,0.0712036384036999,0.140724663401622
"69547",2.13256923329275,0.977331385171039,-0.396086002182803,3.76315631312997,0.0712039125984785,0.140724663401622
"415115",-3.86893643770658,-3.78339400532512,1.25912512966375,3.7245870976963,0.0712186608491439,0.140726581236246
"171486",1.83224506408575,1.18163578299174,5.85847967084644,3.74213597620909,0.0712225079561237,0.140726581236246
"14221",-4.17757006176135,-4.48934657669777,4.72080796858763,3.7430523339058,0.0712440464248422,0.14074100864135
"12990",4.9743599382332,7.19160650543645,15.1275982527806,3.74130085168351,0.0712532228217787,0.14074100864135
"68692",-3.21774997037231,-4.63439231042479,-1.62653248707467,3.37115232453552,0.0712599729575912,0.14074100864135
"100504056",-1.77079076345047,-1.04880143156852,-0.330850840956342,3.75240607266376,0.0712650633022703,0.14074100864135
"67145",-0.49492247985182,-1.08913587897,4.44629458742862,3.74066008502064,0.0712783448849742,0.140749831763096
"72131",-3.10845281879831,-2.51983015803208,-0.864753164139509,3.34755739180644,0.0712909232735975,0.140757264312077
"170756",4.01449467810666,2.51650148991036,4.56189291007575,3.74002482786249,0.0713051872247066,0.14076802259752
"68332",2.37631291424823,2.34418213631239,2.93270050539365,3.73902234369432,0.0713524091123525,0.140834123915323
"67096",0.426170726097866,1.0229178191241,2.86795434101252,3.73868540216977,0.0713563088858964,0.140834123915323
"100044193",0.862856248658239,3.04819013235287,-0.573072580644642,3.73480626975174,0.0713722879505084,0.140848253371437
"20301",-1.77013232915662,-2.18395001158344,2.1036369953367,3.74042315413162,0.0714028709080085,0.14089119554306
"57753",0.187698345596602,0.600459960063046,4.41745377338242,3.73702239155149,0.0714120711076338,0.140891940143045
"22160",-4.12207858304786,-2.65090541221734,-0.0246891128720149,3.54547059479904,0.0714498505776953,0.140949062862905
"71801",0.888591349969588,-0.100315226887872,4.79252437009264,3.73557912340212,0.0714653090787611,0.140962144352611
"68473",0.228677562770417,0.436016439381671,5.30426035035593,3.7351199516991,0.0714813540147609,0.140976379185095
"50799",-0.827112134938114,-1.23136176549685,4.74416050571097,3.73480861524549,0.0714934279793625,0.140982779871874
"20849",-4.79999300203387,-2.52383883829761,-0.60172537401057,3.48014666102264,0.0715357942732005,0.141048907118007
"233067",-1.57874893722884,-1.70633396061499,0.626665287697452,3.74353509329453,0.0715532973543226,0.141066000672985
"282619",4.02899275465782,3.40182680887483,4.24805871350371,3.73223445921042,0.071612042308764,0.141164387560629
"100302730",0.432120681426351,-0.171934294498482,5.6613915137711,3.73118498576135,0.0716270210821826,0.141176487245294
"217715",1.0937130180546,1.17986923024429,4.43626190621945,3.72981642259968,0.0716789367496282,0.141261377385513
"70356",1.03662384223345,0.925762852734971,6.58264670209713,3.72929147364716,0.0716972296914269,0.14127510151021
"17929",-1.27684615390757,-2.41204985884225,1.80789986401688,3.73501440108968,0.0717035943227663,0.14127510151021
"76967",-0.545985831407997,0.225203052539317,3.54676461454462,3.72679869804107,0.0717936360942393,0.141435057338873
"14997",-2.61431758353639,-3.47074403105619,1.02491570868873,3.50503277825157,0.0718699173788327,0.141558637834656
"100861803",0.399368292589451,-0.548718472644428,2.15059807570025,3.72541333966224,0.0718751698455829,0.141558637834656
"66102",0.747480991098326,-0.514373373502683,6.47964398545205,3.72429555905302,0.0718829603732998,0.141558637834656
"14761",-6.77041598931549,-4.63948972858115,-2.04040516888918,3.90392446140738,0.0719160340549444,0.141598338862106
"19052",0.919444119910709,-0.143571841194947,8.34006267702218,3.7232777129684,0.071920854562624,0.141598338862106
"78801",-1.9049992457384,1.43576365608489,-0.538083069338536,3.74472330613726,0.0719357071828891,0.14161012179531
"13367",0.825525474591122,-0.287046018912577,6.53893930061409,3.72216288921553,0.0719624200032264,0.141638150547665
"11481",1.21270160782794,0.901314032879214,0.959149471548731,3.72660066742701,0.0719681291129627,0.141638150547665
"100040297",0.701025566782446,1.09230333709571,5.39092604879966,3.72166923559507,0.0719808596452603,0.141638150547665
"233115",-1.73087132838223,-0.85565537012584,3.69914137419117,3.72157519708094,0.0719886066343631,0.141638150547665
"66658",-0.396568303823983,0.865325145932128,1.1144492018167,3.72409829338649,0.0719942931927734,0.141638150547665
"319161",1.56472175370692,3.42397338266583,-0.226103767946983,3.64731912249829,0.0720054618560565,0.141642673118917
"331623",-1.33232224480317,-1.85792562023607,5.18719494049018,3.72057048756252,0.07202302074704,0.141659763309457
"329559",0.388339526564117,-0.0105444730351049,6.01271897181311,3.71839075312503,0.0721032495495971,0.141800097544029
"12993",5.0853872253729,7.28632204016056,15.5077880737184,3.71802790170636,0.0721167912570033,0.141804952855432
"16979",-6.4853699079431,-8.0879095516466,0.454916354095217,3.67109616460431,0.0721234784327021,0.141804952855432
"216724",0.485491911312126,-0.137495059977483,4.45518711137666,3.71741280095767,0.0721403499981365,0.141820663439646
"71566",-4.17405199001739,-6.20825739056812,5.56045283775796,3.71714182274236,0.0721708113479647,0.14184742009013
"12449",0.501445036078444,1.42990218169955,2.84879666537002,3.71688682924915,0.072171725733127,0.14184742009013
"69938",-4.81921291538691,-5.38005389960062,-0.184066610019083,3.40479140823701,0.0721913089860928,0.141868448584656
"231287",1.41208424846131,-0.0751943425412886,3.90031411562947,3.71583613889116,0.0722011778874062,0.141870383866616
"545389",-1.77427674450081,-2.92929128428548,4.09990890717786,3.71545030911541,0.0722203499855169,0.141884057917845
"55987",-7.98433933446948,-8.25926361748264,5.99284987509991,3.72388112172478,0.0722348161797963,0.141884057917845
"216835",3.29737826291291,3.37408199679911,4.01729863999962,3.71634209092499,0.0722356065319246,0.141884057917845
"83408",-0.981648826789293,1.43763668574292,-1.09717098253183,3.6472283274895,0.0722436768069382,0.141884057917845
"74125",-0.573313581268784,-0.600021843283636,4.84382184401367,3.71432811611155,0.0722557781806868,0.141890374049113
"22343",0.117053760287521,0.555855423094089,6.83810007402329,3.71311462936466,0.0723007785480282,0.141961285212525
"12560",-7.01260847045838,-7.48186152757464,7.52500712486879,3.71352853926012,0.0723186920675775,0.141979000937687
"69263",0.371828339681055,0.953793509204823,3.31615376169061,3.7124167874034,0.0723321719242649,0.141988009029943
"71276",1.05458254908552,0.392284599293603,2.44454902451988,3.71191036349963,0.0723604649387213,0.1420110737107
"214425",-3.39260406189914,-0.102028209187581,-0.260741691232063,3.61737066181341,0.0723617074822446,0.1420110737107
"407819",-0.103583321380275,0.424717764180708,5.51940806844854,3.71084443392576,0.072386018043753,0.142041327370446
"103135",1.00874743830882,0.806139823746345,5.37748058838614,3.70958249057128,0.0724334542664092,0.142116946944377
"382406",-1.01893606084171,-1.28644632768535,3.43728343602607,3.70842243123042,0.0724861407443191,0.142202847855778
"213819",-0.85162763226408,-0.388445776542779,4.90889390422247,3.70727420015005,0.072520337450017,0.142252459002496
"15245",-7.69588575229035,-5.77204957103934,-1.65851509001916,4.0630721617914,0.0725311342453016,0.142256163444267
"14264",-8.22009422987748,-8.44602123638204,8.05374229764144,3.71130168601846,0.0725493667262402,0.142274448882639
"226646",0.369822901044238,0.634097991880005,7.00349798441052,3.70265392143789,0.0726944459455843,0.142541454728025
"66902",-1.27957381764864,-0.0812355557740386,4.2270229224726,3.70132559084343,0.0727456875168099,0.142624417919698
"74334",0.70696596070913,0.296489182776019,5.22937933777095,3.69983668339727,0.0728009796736321,0.142715301302263
"58521",-1.00817180503097,-1.35500696053016,6.22635255452885,3.69836673890554,0.0728565817576618,0.142806769864748
"70785",3.29594051094637,3.81686949666224,1.35061764083347,3.6905943375221,0.072901275796265,0.142857415615283
"15388",-0.0382937313368666,-0.445376978923473,7.97588990891835,3.69700960506917,0.0729079686540857,0.142857415615283
"234366",0.366250374585346,0.549162807745109,6.60704293124958,3.69689573302709,0.0729122946536835,0.142857415615283
"83964",-3.39449352856368,-1.55737492330108,1.56307170967453,3.70357301480501,0.0729182036871544,0.142857415615283
"11781",0.981796411963799,0.139294642601599,4.03824020514509,3.69584350726498,0.0729537584131847,0.142909539757133
"94223",-0.752788795968676,-0.813639382461486,3.58665003773061,3.69523700599199,0.0729784320907937,0.142940338778104
"11409",1.38373954672711,0.420610466293778,4.72296110073026,3.69406608636346,0.0730201717866214,0.143004552766809
"100041294",1.48139393067658,0.607150011938756,3.27079122525528,3.69383596824239,0.0730330528734322,0.143012240507154
"244152",0.697046564782578,-0.60080491981697,3.12759168365936,3.69347615038147,0.073052968425993,0.143024827885644
"77579",-3.10874025534867,-3.55836329740292,5.99299512786205,3.69314425445988,0.0730573937668734,0.143024827885644
"76217",-7.09152139720084,-7.86323142587894,-1.12410965196209,3.51341511351096,0.0730833293129918,0.143049961702746
"320473",-0.967770637793086,-0.448547788530954,4.7974132615508,3.69224365753964,0.0730893960837393,0.143049961702746
"99003",0.527250084160605,0.363393776415823,5.85972105531475,3.69202777056956,0.0730971061114916,0.143049961702746
"55927",1.65788830797378,0.0990881217998418,3.632482840062,3.69187758169355,0.0731068113923213,0.143051423982843
"71706",3.39116609124877,4.91969387356137,3.6046081623459,3.69372775140348,0.0731330403444575,0.143085214562686
"276846",0.541222115052758,0.652660478606217,4.82491660059724,3.69019914603573,0.0731667487704193,0.143133628704499
"100039684",-1.04404662402327,-2.17815840775467,-0.0161332092100989,3.67802907472443,0.0732206208106806,0.143221471548966
"60613",1.63607160514222,-0.300917485991451,-0.0485863628567481,3.70184328032041,0.0732415709962984,0.143244506275239
"217194",-1.40076183191517,-1.189104829724,3.41216490280938,3.68819520228461,0.0732535264953034,0.143244506275239
"11352",-1.01282299953692,-1.7233566480591,6.95453854149092,3.68776754507373,0.0732593075803042,0.143244506275239
"235072",-0.544773770318794,-1.07609943672831,6.95062573224077,3.6872216334072,0.0732801186252473,0.143267656014517
"27057",-1.9023349463641,-1.88635960910173,4.32981012384959,3.68665172503286,0.0733048481950527,0.143298460133039
"19988",0.727691493342932,0.611853230702621,7.98992275513192,3.68534457842542,0.07335174915252,0.143372592682569
"30938",4.09381806679538,3.62410381949029,2.02357536377601,3.69375100610952,0.0733752074531809,0.143400891912844
"16541",3.238925307314,6.03305098366884,-0.369011197287102,3.47411538760262,0.0733944249129427,0.143406985067018
"667631",-1.54283960270166,0.284865121952696,0.716809014886292,3.6908184161153,0.0733962858634064,0.143406985067018
"216831",-0.714870478251392,-2.0898036555403,4.25109865374646,3.68359105080441,0.0734217014538404,0.14342510979826
"16554",1.35006161366689,0.644338367584949,4.9234056027828,3.68346869810407,0.0734235251174637,0.14342510979826
"72656",-0.098388055036267,-0.63585756236332,5.05819272961732,3.68207712963593,0.0734771541053775,0.143512313345007
"116940",0.122285310337637,0.531296254229953,4.3455037513921,3.68083106799926,0.0735249471304629,0.143588098413399
"211255",-0.90783274010686,-1.46280634941702,4.24677340522696,3.67979543844378,0.0735668955155608,0.14365245224847
"72114",-0.850200491122446,-1.13931332045306,3.35699292888079,3.67765794359705,0.0736523197987201,0.143801674393662
"73178",-0.196295017071391,-0.454421655339615,5.96647964098945,3.67644810815587,0.0736924981620511,0.143862530947408
"12362",-0.531526319475964,-1.42934616694892,3.9667020833153,3.67624671514188,0.0737038349732631,0.143867075013817
"18534",-7.0953474940841,-6.2299566651197,-1.66078321421715,3.65930650633103,0.0737273103527323,0.14388240901116
"94062",-0.0596922463763758,0.443224988354308,4.83044696814217,3.67548142810618,0.0737297108734625,0.14388240901116
"432555",-1.58214375877984,1.83654901366399,-1.6430078717134,3.42347135798471,0.0737817529492846,0.143950873759382
"68510",-0.0569937644136644,0.452511981145558,5.81963894350777,3.67409828332324,0.0737828230772458,0.143950873759382
"14786",3.92922873285228,3.61288101439765,3.57938503727922,3.67804973131415,0.0737929601952331,0.143953063933261
"319924",-2.69377352000996,-3.36419857444061,0.454299886053642,3.60981399906067,0.0738338886742292,0.14401531308645
"14371",-4.02575307032729,-3.71644235234955,1.18830524118682,3.67526501227538,0.0738661449178756,0.1440606336338
"213989",2.64979653774424,2.86744171255277,-0.460753567312901,3.61906344545112,0.0738869271565754,0.144077488319742
"19128",-2.66734916630161,-4.7047465710827,7.28358129067747,3.67125575746442,0.0738928316950773,0.144077488319742
"116939",-2.80070159163739,-0.0428683686191001,0.270396696400667,3.67449942473321,0.0739164916584335,0.144098870219942
"101739",-0.673381259016237,-0.370612579592292,4.74034048483112,3.6702450410068,0.0739317723359474,0.144098870219942
"100043876",0.628832891378537,0.485031707669818,5.97827672144158,3.67020890230362,0.0739326344448842,0.144098870219942
"100041012",-7.45386153407819,0.00744283343991239,-0.123003034717483,3.88048757048985,0.0739404777631646,0.144098870219942
"97165",-0.452311636645863,0.424016578522727,3.55006333822572,3.66990468896968,0.073948916115751,0.144098870219942
"56376",0.497178691213577,-0.185581675878734,6.85669240641379,3.66784693163133,0.0740237815370783,0.144215783327013
"19377",-0.235551651604059,-0.491442179105313,5.92615751686802,3.66755184169273,0.0740351976868022,0.144215783327013
"16939",-1.0302831261348,-2.42650567065747,0.399821426037142,3.67047398867008,0.074036006745247,0.144215783327013
"140546",-0.639142862624098,-0.782511233626509,5.18235596543752,3.66654111418586,0.0740747111946967,0.144270003556068
"14265",-1.00281881867226,-1.02822304042266,6.55589371548928,3.66634295154042,0.0740819105241255,0.144270003556068
"16170",-1.66833245150569,-4.02670104947632,0.551324813309737,3.56883251000252,0.074101113812714,0.144289804472044
"17977",-1.46537174810946,-1.39615088252752,6.44972944774021,3.66325420166183,0.0742014614090792,0.14445763279252
"77613",-0.168870976304515,-0.992856834360082,1.7363642086772,3.66494117954557,0.0742067824702226,0.14445763279252
"353190",1.54580719362136,1.34853488083253,3.73184199709355,3.66302105020327,0.0742144416951489,0.14445763279252
"100041703",1.09270934325795,1.28968378713463,2.12907918311428,3.66317204853378,0.0742313557934483,0.144472945845896
"170765",-2.34632651275757,-0.0978919284063245,-0.788031088103272,3.50465758447281,0.0742700020631576,0.144530546301068
"99311",0.995956316964993,0.346959545925634,4.30641358473896,3.65980070227421,0.0743361813566738,0.144641705871174
"227960",3.95364760338133,5.29224806904282,4.00928751990353,3.66213560707044,0.0743515416087324,0.144649295410926
"217779",-0.685649464709373,-1.05351144158493,2.08268161170426,3.65947231455767,0.0743747474767421,0.144649295410926
"791088",-0.475487807277838,-1.47626784727429,1.24833983681366,3.6620990637891,0.0743859010151642,0.144649295410926
"69660",0.715623393631316,0.511674064076023,7.40146106445362,3.65845363776151,0.0743877136408944,0.144649295410926
"19799",0.507266522893823,-0.888830582365443,0.754396991781285,3.66528405276968,0.0743927978316195,0.144649295410926
"78575",-5.1480525328823,-7.47368983570356,-1.8557580009145,3.52373975506039,0.0743944306600245,0.144649295410926
"101831",1.61183475542056,1.93963785031968,1.08762295943599,3.66031767811708,0.0744915605172515,0.144820517397126
"20677",0.245636601296505,-0.621329906162354,7.6979330650761,3.6527419881393,0.0746101107087022,0.145033336324682
"68519",-4.68082687288793,-6.17993772048368,4.79709547400754,3.65628454801468,0.0746239446267277,0.145042572023395
"18515",0.582836205492233,0.738704887913031,4.58054971515387,3.65177019366158,0.0746481571951144,0.145071975447095
"68949",0.742510075193341,-0.0808987273802061,5.39179660501051,3.65108555998388,0.0746752276095049,0.14510692500562
"230603",2.8108526156778,4.28558785399963,4.68503348918004,3.64966818702398,0.0747368063799731,0.145208913624746
"94227",-5.15251647482684,-3.74590098317788,1.79959149233637,3.49252920190175,0.0747497715547598,0.145216435761309
"217684",-0.178488146588398,0.463391019986365,7.48343674114963,3.64511272024162,0.0749084541566825,0.145507006985532
"27403",1.3641745924656,1.74329848658292,3.92965542348762,3.64369968737376,0.0749667742546432,0.14560258064612
"170758",0.861459944069395,-1.23585832033088,3.79078105910412,3.64346884662038,0.0749800882949866,0.145610729658597
