"logFC","unshrunk.logFC","logCPM","PValue","FDR","GeneID"
1.71522215697908,1.71542290614203,6.41716173788211,5.12188064879508e-07,0.000128486034561202,"107094"
2.81847322557228,2.82211616513704,3.65004978076763,5.9884705320732e-07,0.000147877794201383,"71819"
2.10788383571793,2.1084840574114,6.69431205324858,6.59783945530836e-07,0.000159416897323577,"26897"
4.18991348328035,4.2114382019298,3.25899830215699,6.65750140683124e-07,0.000159416897323577,"68026"
2.23979200436961,2.24335674194919,1.64143233794184,6.8719238125945e-07,0.000162095349155587,"625638"
3.31072197588571,3.32538551468531,2.91342463738642,7.18320784032443e-07,0.000165173580597725,"17279"
-2.19777640692192,-2.199181407135,2.69931732259863,7.21145093725831e-07,0.000165173580597725,"59031"
2.35814601165782,2.36064070593212,3.86604384408634,7.58343403297051e-07,0.000171212273510094,"211945"
3.18896222563067,3.19432962595755,3.45303121785594,7.82670013391281e-07,0.000173004583233958,"100340"
1.78224065302985,1.78226989163278,8.54439059358233,7.88175777831246e-07,0.000173004583233958,"22339"
2.33772215670492,2.34078641532434,3.13613440653835,8.14229509536108e-07,0.000176275111900118,"320685"
2.24942532095051,2.24989456344026,4.13045473081544,9.03262494613452e-07,0.00019245611539928,"226025"
-1.97620862019823,-1.97845681030134,1.87425285443117,9.13326287961656e-07,0.00019245611539928,"19092"
2.23089623744779,2.23116190270146,10.4001257915139,9.26348689301587e-07,0.000192631772180556,"14038"
2.11420204171796,2.11483979396695,4.00748858186338,9.56876326478054e-07,0.000196395759268301,"53311"
3.62945742618331,3.6684748741753,5.44098111943858,9.73183421325026e-07,0.000197181933213086,"228543"
-1.56457351959357,-1.56466455570454,5.9177490971398,9.90190606895155e-07,0.000198088257612291,"545370"
1.54547702394768,1.54600206573536,4.73252040369705,1.01315791320861e-06,0.000199441267664206,"68108"
-2.05467605949839,-2.05662660859105,1.98938152107043,1.03068563089811e-06,0.000199441267664206,"320311"
-1.8540282887362,-1.85408861224247,7.39518475024897,1.03843629685216e-06,0.000199441267664206,"52040"
-2.40456536065913,-2.4046811881719,6.20129152355133,1.04743262567256e-06,0.000199441267664206,"12834"
1.42089025360995,1.42113648505589,5.21072294566911,1.10366266990502e-06,0.000207646248037845,"14287"
1.5809409759029,1.58113742406417,5.81190649372596,1.12728591489686e-06,0.000208950234250899,"11555"
2.68167248663212,2.68891738348693,2.92870241531351,1.13703620258019e-06,0.000208950234250899,"209737"
-2.18321733950284,-2.18738319368875,0.804135436088125,1.16614132760975e-06,0.000211835603925798,"22776"
-4.27715282752915,-4.3305180156144,-0.650462986631564,1.18372326547739e-06,0.000212585937359144,"76964"
1.56907837779018,1.56957563875712,5.54771104883367,1.23451296935931e-06,0.000219216213120838,"52530"
1.52355114234165,1.52359863191303,7.69991803952294,1.2745595710358e-06,0.000223812660673887,"20677"
-1.51992750302126,-1.52015052552088,4.65000536703826,1.31246149675079e-06,0.000226295915350188,"329739"
-4.18373689032451,-4.21780154253429,-0.108306094423712,1.31733891497199e-06,0.000226295915350188,"320297"
-1.25751207120139,-1.25762940325319,6.55348812201573,1.35245852357615e-06,0.000229830693619327,"60599"
3.9254206955211,3.95721632626594,0.462946082204472,1.38368490431274e-06,0.000232635704550622,"17476"
-1.32852911084525,-1.32858197765058,6.0582814605527,1.44917596977056e-06,0.000241081863434252,"20564"
2.26413749366066,2.26723304281743,6.09566170420772,1.47229867743293e-06,0.000242377169772395,"18826"
3.22572755636884,3.23424213837018,3.62150599814324,1.52692674253536e-06,0.000247621943370825,"52033"
2.07377842529486,2.07503888492509,3.51628510031209,1.53549420718431e-06,0.000247621943370825,"78748"
-1.79773992088978,-1.79778676987097,6.65722646546177,1.59053272449481e-06,0.00025390686038299,"13400"
1.58362478998341,1.58391974230398,5.10827864940846,1.66387345450599e-06,0.000262958560750126,"14113"
-3.15907081363873,-3.16033060491999,4.34449124412673,1.7073141021059e-06,0.000267152396729521,"19283"
2.77089891170124,2.77288191638065,3.19409608709366,1.74105216785117e-06,0.000269760671183529,"109731"
2.66064392940348,2.67758939611666,4.59270619783214,1.7911002859997e-06,0.000274820863300381,"218518"
2.7006345284031,2.70870272868665,2.56060556747742,1.82479371976527e-06,0.000277298461030484,"66977"
2.37762421701943,2.38105226333876,3.17175209542282,1.90594935098866e-06,0.000286872605171665,"56419"
5.99425851446898,6.29854276600549,2.10479355850481,1.98428306453142e-06,0.000295845373130703,"71874"
1.44636853447144,1.4469688088541,4.0205390104865,2.01852975863501e-06,0.000297424583145459,"211064"
-2.30129097967813,-2.30222221669922,5.67748906066331,2.03251423561817e-06,0.000297424583145459,"22354"
1.83488524655982,1.83521683615508,5.52448549830256,2.20752674400413e-06,0.000320071125341663,"16906"
-2.31216910865967,-2.3182026086654,0.354914420349487,2.26706139026849e-06,0.000325714892834575,"14181"
-1.79631806888976,-1.79641740450109,5.45545768079037,2.31465443150894e-06,0.00032908985908653,"12373"
3.76057686138543,3.77278351709678,6.41344997799338,2.33219844455147e-06,0.00032908985908653,"16590"
3.362990002459,3.37003710093731,6.5406644591502,2.36835637714393e-06,0.000329509851238419,"14619"
2.8439293561229,2.86029879548482,4.85135267620909,2.3971884495711e-06,0.000329509851238419,"14623"
-1.81074636893935,-1.81181328354706,2.50820173892479,2.3977241769437e-06,0.000329509851238419,"23961"
-1.95545557926558,-1.95580639281795,4.55570205720296,2.50863814923678e-06,0.000340240605919782,"229595"
-2.4280234816173,-2.4392451862983,-0.338941072231663,2.53256060155207e-06,0.000340240605919782,"74376"
-1.99114869655807,-1.99137136913126,4.58322727724043,2.54039429881892e-06,0.000340240605919782,"235505"
-1.79027881575076,-1.79030330827138,7.51023665149783,2.66547372409492e-06,0.000353992829710892,"118449"
-3.82697565633727,-3.86379925782667,6.59819632953198,2.76326754888662e-06,0.000363922336188368,"11941"
2.07472569419532,2.07592414309077,4.60191421780621,2.82067581961658e-06,0.000368412897960499,"20271"
2.76022368128109,2.76053977091581,10.2070102905116,2.93509529373709e-06,0.00038021513132968,"76509"
2.09548035073993,2.09666804640465,3.86500916105754,3.02630815475879e-06,0.000388843691689495,"331474"
2.36122272950673,2.36548017381048,3.32694556819685,3.13770206610549e-06,0.000399528987701167,"70466"
1.58053064103386,1.58081816018956,5.44070358264772,3.16003059115704e-06,0.000399528987701167,"235036"
1.71503696374119,1.71580882178873,3.59035674623911,3.30598391204075e-06,0.000414664839253111,"20448"
1.41164435120148,1.41202195414702,4.85782666124845,3.38292238676555e-06,0.000420974058271203,"108673"
3.0727678867089,3.07920671875092,3.94357214681921,3.42395526913963e-06,0.000422751477136584,"404710"
2.65488123801589,2.66313340752262,3.47183802785716,3.63089718981142e-06,0.000438856620571525,"14087"
-1.8751540116144,-1.87516353882254,10.3352085164875,3.63908529843589e-06,0.000438856620571525,"11910"
2.2556529434656,2.25892737513801,3.70889236786642,3.65273347226237e-06,0.000438856620571525,"16551"
1.25494687860987,1.25519530614404,5.03322151441396,3.66546911639087e-06,0.000438856620571525,"67619"
2.16067717172864,2.16340143154428,3.75685613839638,3.73458853557753e-06,0.000443770204633589,"12428"
1.95386612653348,1.95558944860299,2.15418338208371,3.802526331684e-06,0.000448471090641299,"19281"
2.60077520012843,2.61439769415932,0.675787453294947,3.8822967185988e-06,0.000452480408576704,"100217456"
1.78867746448729,1.78868539383229,10.9290748970615,3.92059213998992e-06,0.000452480408576704,"16819"
-2.58392463893321,-2.5879941519728,1.19523623866106,3.92241305840347e-06,0.000452480408576704,"240754"
2.24427114642494,2.24434139919519,8.02163148961278,3.95814263624244e-06,0.000453293378428808,"65112"
2.36136183756328,2.36458165461762,3.83732126421018,4.00750794396817e-06,0.00045564500393146,"208628"
3.93044114387916,3.98307332578824,-0.154594684409554,4.10685789266373e-06,0.000462728146784845,"13040"
1.33641852012063,1.33701396148182,6.4263480047361,4.14941174283344e-06,0.000462728146784845,"75767"
-1.83639473760102,-1.83739208113694,2.78268656929566,4.1576434347917e-06,0.000462728146784845,"69288"
5.41040593746395,5.49206883936601,0.592294552275572,4.27683972890102e-06,0.000472665559968893,"56636"
-1.24359795556902,-1.24361916876806,7.77661827156974,4.31701603707397e-06,0.000473792510068869,"16835"
-1.79457648950892,-1.79521187645262,4.90809811808269,4.49707833156317e-06,0.000490150523807064,"110196"
-1.95603493524641,-1.95605021785951,8.64592809385153,4.59813082553246e-06,0.000496163879302459,"16665"
1.45856675669638,1.458822366089,5.34497582605919,4.61503987961665e-06,0.000496163879302459,"74035"
1.8058854673595,1.80634844719975,5.19673740251766,4.85565018307774e-06,0.00051564560203876,"20135"
1.65668466287773,1.65676084503159,6.88839974615095,4.86150308173723e-06,0.00051564560203876,"24088"
-1.50057588773008,-1.5008260544698,5.72626208782714,5.02946960620813e-06,0.000526510943080965,"74754"
3.27582291239613,3.28461470225843,6.11861551117391,5.03057152652656e-06,0.000526510943080965,"12737"
1.67605582951754,1.67639129945431,4.4027401396988,5.08066851646978e-06,0.000528255823909793,"83554"
1.51781702265549,1.5183216567198,4.66788198536556,5.17464240204318e-06,0.000534510121058108,"67223"
2.08457488268487,2.08627080671045,4.49445202855409,5.468612689851e-06,0.000561207499677956,"18973"
2.21555164300993,2.22228876781544,4.27095920369911,5.6127942874939e-06,0.000568913276723113,"72027"
-2.49636447505612,-2.50633454610149,0.0372757254473786,5.61569673302997e-06,0.000568913276723113,"76982"
-2.66401690762041,-2.66457037719031,4.87844982246666,5.76171721735931e-06,0.00057928549417345,"242122"
-1.45932966032671,-1.45938014173833,6.89234331559844,5.87621255587887e-06,0.00057928549417345,"208715"
-2.16030851713747,-2.16235387435758,1.79958446148361,5.87670936473126e-06,0.00057928549417345,"107769"
-1.91168404289294,-1.91182744237789,6.38891673161778,5.89712686433694e-06,0.00057928549417345,"16598"
-2.44113918444627,-2.4520113198043,0.833624565044663,5.90135184522433e-06,0.00057928549417345,"73075"
3.07974009083715,3.10977911059938,4.80034099967686,6.08265726709294e-06,0.000593397008945289,"20537"
2.64946223066566,2.66638282089895,1.48820513704315,6.23746465522799e-06,0.000595894857042509,"12704"
2.02767869828187,2.03400134815115,5.02911302518943,6.23818068279602e-06,0.000595894857042509,"13447"
2.31268070480552,2.31299293512604,5.5338683251504,6.24314416934264e-06,0.000595894857042509,"214685"
-1.51966410277869,-1.51980856004576,5.74036352711231,6.25908290743208e-06,0.000595894857042509,"223473"
1.37492909443717,1.37513008447686,4.63544200649257,6.33220705237998e-06,0.000599246708118642,"11535"
-1.59619647046204,-1.59668366174675,4.10537591630466,6.55176949237402e-06,0.000616334315818327,"170459"
-1.81329292698565,-1.81394079539362,3.07268222148777,6.76418705309528e-06,0.000632551551403064,"27762"
2.8650580759949,2.88145259657805,0.315040698277707,6.83259544030964e-06,0.000635190225521491,"27409"
1.44280784998942,1.44423872198456,6.0406970358839,7.08589852161426e-06,0.000654886200208139,"13036"
2.00694989983919,2.0069572930892,9.70760197709317,7.13671360275697e-06,0.000655747801034716,"14219"
1.35636177904486,1.35688368609488,4.52909791937212,7.31758204938111e-06,0.00066582226879231,"70333"
2.43691404123324,2.43914004109029,4.0931099818126,7.33061723423576e-06,0.00066582226879231,"72119"
1.27672866645333,1.27695704440672,5.34093162163429,7.40243201268522e-06,0.000668503060162727,"327900"
1.44056795295257,1.44075262955484,5.9073223448094,7.53158104853967e-06,0.000673758560331111,"104662"
-3.50136894729243,-3.51868422967653,0.0369126803614922,7.5458912413697e-06,0.000673758560331111,"329738"
-2.30317237265001,-2.31026579939633,0.480859181398983,7.67569361991862e-06,0.000681498100950527,"21949"
1.69954896072444,1.701275269368,3.8875591409387,7.83398521273801e-06,0.000691666493307885,"66422"
1.75628458269417,1.75656376832451,5.90842304066976,8.08331681796495e-06,0.000704533817580154,"620695"
-2.17542403180088,-2.17691394724103,2.46306369953142,8.12410183881359e-06,0.000704533817580154,"13732"
2.44865029778318,2.45741393590177,5.21139025646891,8.14277923899578e-06,0.000704533817580154,"192120"
1.73454074315563,1.73556520221003,3.78174329468609,8.15804154753026e-06,0.000704533817580154,"328162"
-1.34651398140093,-1.34666280610875,5.79733383533382,8.24599157858826e-06,0.000708258972326135,"13139"
-1.95368880602833,-1.95370223749449,8.70360622792988,8.29584775280681e-06,0.000708689610191129,"18430"
-1.96656909652599,-1.96685039153101,4.40466646736888,8.42882284122363e-06,0.000716178043993002,"54156"
1.41237793413149,1.41289791073827,4.38910137024062,8.5916264347465e-06,0.000725102224628234,"217946"
-2.72446263480019,-2.73985777628451,0.570832316552129,8.62561492217843e-06,0.000725102224628234,"18440"
2.1418203514605,2.14366864317918,5.45841668445325,8.68766161123451e-06,0.00072645398996799,"68775"
-1.17075191330563,-1.17079157667787,7.05686410643102,8.74151730607858e-06,0.000727110207922452,"240505"
1.16368052796012,1.16372760070343,7.0622673263236,8.97442664946262e-06,0.000742575072084331,"65972"
2.70902358544585,2.7166763924842,2.73592645303493,9.16945829260972e-06,0.000754761035710438,"54392"
-1.3441655532769,-1.34418033206407,7.92171746083468,9.23424415074184e-06,0.00075523841991381,"17931"
2.57843318536036,2.58090172492406,4.14950074157483,9.27083355247274e-06,0.00075523841991381,"26934"
-1.55030206004783,-1.55077877601283,3.14760085753163,9.41246350890717e-06,0.0007628439656142,"17754"
1.87685194484839,1.87752674912019,4.10025569773256,9.55333915462267e-06,0.000770311081630902,"12173"
1.16871966687423,1.16880290043866,5.73663270729029,9.73164236137678e-06,0.000780704953701516,"14748"
1.86512565144524,1.86619244993424,4.05826700122615,9.90975106522524e-06,0.000790978312297069,"68743"
1.92292474936403,1.92311009574604,7.52478144176213,1.00019268165815e-05,0.000794323876428413,"15200"
-1.16209925883609,-1.16230702517689,4.61824512359879,1.03514316720802e-05,0.000815151023728578,"381410"
2.07340600387919,2.07681284442751,5.0719041946341,1.03713205038849e-05,0.000815151023728578,"195733"
2.73294842588174,2.7523129550063,2.44042725137207,1.04456066198277e-05,0.000815151023728578,"77011"
-1.60449983939816,-1.60453484178495,7.18779881521526,1.05140586397609e-05,0.000815151023728578,"16852"
2.71956901886861,2.72926645274282,0.709800531302815,1.05525383279388e-05,0.000815151023728578,"13386"
-1.10525907966622,-1.10532997103683,6.6671540003454,1.05736497003517e-05,0.000815151023728578,"235542"
1.30656966766875,1.30674587422614,6.0031097442607,1.06722567024074e-05,0.000818758955945856,"12261"
3.7691185399991,3.83152939461681,3.97097349284094,1.08821190510548e-05,0.00082892538077704,"243725"
-2.03334296952035,-2.03334845605941,10.2848172160356,1.09096734498623e-05,0.00082892538077704,"57266"
1.97152965230842,1.97411912284701,3.93833470302313,1.12488145457768e-05,0.000848985451399909,"54141"
2.28318551388521,2.28589105291591,3.82937948343787,1.12811278659821e-05,0.000848985451399909,"12534"
-1.7517675155118,-1.75181154420733,7.04635089526405,1.14954794325794e-05,0.000861016857594718,"50918"
1.54334499841733,1.54419835501898,4.23219872681269,1.16089393074315e-05,0.000865413569880413,"231440"
1.5600882837202,1.560252545521,5.23678522352467,1.17304491727941e-05,0.000870366285102527,"50908"
2.68248410623788,2.6910042190994,2.68444163970842,1.18552165685046e-05,0.000875513283404892,"74107"
1.26964199551774,1.26982982685367,5.47915109159143,1.2379384640121e-05,0.000909971138848707,"231713"
-2.13826097703564,-2.14019661858492,3.41296768368064,1.25010696130439e-05,0.000914661593354377,"237175"
-2.74351867980384,-2.74655794458199,2.06572855699141,1.2618098902703e-05,0.00091896974681253,"269016"
1.47273120516961,1.47307705976406,5.00202924285483,1.27449859990669e-05,0.000923953021693823,"72462"
-2.41923745061075,-2.42395708657601,1.84102734022732,1.28700060702532e-05,0.000928756054494437,"73673"
-1.51765219875573,-1.51782770305965,5.10548170901682,1.35518171739302e-05,0.00097351326643997,"78749"
1.43982019765586,1.44057229848078,3.72118428886008,1.36163214667602e-05,0.000973721015659177,"78834"
3.13851966497947,3.1529749738464,1.97524630704484,1.49772897716631e-05,0.00106244975971661,"234258"
-1.80669302631554,-1.80746273207361,3.68624739403993,1.49915398896991e-05,0.00106244975971661,"667766"
-3.09325997727335,-3.09992952804899,2.22888107433472,1.52294723895764e-05,0.00107449366805743,"14955"
1.81230147462522,1.81238141404418,6.38804868201959,1.61374610998687e-05,0.00112879289233882,"23871"
1.56013632886148,1.56090776765606,4.00607776293771,1.61419383490618e-05,0.00112879289233882,"217011"
2.60346983032261,2.61271892189606,0.406793263403276,1.63760366974612e-05,0.00114011843157127,"66240"
-1.73202296584364,-1.73263829942129,6.80748673222398,1.65689083481567e-05,0.0011484869628696,"21923"
1.39932542272713,1.39950242949991,5.8040059231456,1.68488986932006e-05,0.00116279473776132,"105522"
-1.63164735187916,-1.63190633660132,4.61084667041816,1.71551506072722e-05,0.00117878260955361,"53886"
1.3740295916745,1.37455179287334,4.35888377619306,1.81208927799264e-05,0.0012363447957748,"68147"
-1.48193293600832,-1.4825530706306,2.93025455821236,1.81592902674612e-05,0.0012363447957748,"17858"
1.59235478845427,1.59304765887969,3.35875378264117,1.82275586823291e-05,0.0012363447957748,"75590"
-1.06371715182379,-1.06383853775729,6.49909521651576,1.83343100936153e-05,0.00123827109709186,"98682"
1.65955234943101,1.6602802775356,3.78491197805596,1.86029086353205e-05,0.00125106539605364,"100504344"
-2.51742599914516,-2.5301082544543,-0.173696693497082,1.94316167066317e-05,0.00130125962047291,"239530"
-1.67840159285569,-1.67855528529871,4.78229446303511,2.01070092982379e-05,0.0013385356302941,"70784"
2.73668164147045,2.73878444648667,9.54717159500326,2.018723208489e-05,0.0013385356302941,"215384"
1.67505329551144,1.67536657257108,4.78543343022577,2.02423447000943e-05,0.0013385356302941,"74137"
-1.48448804335838,-1.48556667616768,3.61939065977185,2.04408679202938e-05,0.00134603115255135,"55927"
-3.68586049146165,-3.7462508969878,-0.918735261240577,2.07002345036811e-05,0.00135745438214181,"19023"
1.70280356323185,1.70367109304645,5.13728214233085,2.09015915321103e-05,0.00136499484534493,"18102"
-2.08675615597609,-2.08693230287086,5.96145567380167,2.12715288300885e-05,0.00138343720835686,"16858"
1.74938039994557,1.75042241811022,3.31704963899584,2.14315703099073e-05,0.0013875244742888,"66953"
1.24276500978666,1.24333710940985,5.35472258233063,2.15099655910375e-05,0.0013875244742888,"225845"
1.17446683498538,1.17465939191436,5.24486364084844,2.17436516818186e-05,0.00139689703731488,"382038"
2.67652770132004,2.70526876865208,-0.503640990730744,2.18670393654007e-05,0.00139913639729066,"16792"
2.55687820637871,2.56269720553781,2.812147237468,2.26371795071963e-05,0.00144257251988601,"100502766"
2.52525703508618,2.54292787513461,2.47236689952477,2.31924322893716e-05,0.00147202088313746,"71007"
1.4523457973375,1.45340068188242,3.25374336367576,2.43567763375255e-05,0.00153973797295301,"23921"
2.39810223409185,2.40562092563794,2.91832260790836,2.45289546330998e-05,0.00154444461761557,"19361"
1.52179437682133,1.5226188598001,3.55880861243059,2.5098675770685e-05,0.00156199618729302,"80986"
1.64821841596395,1.64880893278097,4.35839558534038,2.51743342060944e-05,0.00156199618729302,"18008"
2.28966628305384,2.29173933454972,2.02131019556473,2.51998944919528e-05,0.00156199618729302,"217143"
1.40048845682707,1.40118455549332,3.30311791332816,2.52584533616874e-05,0.00156199618729302,"17130"
3.38484880841663,3.40417171781265,2.40527356434832,2.53018871138328e-05,0.00156199618729302,"20419"
-1.70663865599032,-1.70744418114583,3.45943989581457,2.58531968506834e-05,0.00158971092867729,"319554"
-1.3924214946872,-1.39259746752969,5.18691989345361,2.59520007339117e-05,0.00158971092867729,"14137"
1.21021386572298,1.21031004439654,6.47546289650044,2.6514388247343e-05,0.0016178895438649,"74427"
-1.07530539506989,-1.0754009563315,5.29855739119359,2.75644628926585e-05,0.00167549527521375,"226251"
1.17493604961359,1.17497319584512,7.54076789979798,2.78470374657098e-05,0.00168618613068229,"18432"
1.3389235284115,1.33900851412811,8.79307717355834,2.93106367751421e-05,0.00176699670838579,"56615"
3.79353828081368,3.83845472246839,1.63399257050211,2.941386333123e-05,0.00176699670838579,"338370"
2.13894711001932,2.14330288863114,2.96587371038432,2.95170292972569e-05,0.00176699670838579,"21877"
2.9886764275225,2.99209080483399,3.29835282703415,3.07439440431665e-05,0.00183349921380454,"68567"
1.42023897588195,1.42108491875943,4.38747341059657,3.0892843273962e-05,0.00183545298910412,"18938"
-1.31134959034953,-1.31148014679535,4.79760345532735,3.11550894676719e-05,0.00184410125073815,"226922"
1.32149514396896,1.32156120467969,7.13109932179042,3.14300142799491e-05,0.00185343263313551,"217578"
3.75585271616703,3.90699231268105,-1.87182502894507,3.21761816573712e-05,0.00188343244348678,"12796"
1.83889241462592,1.84199080178384,6.30239272593948,3.22315518673035e-05,0.00188343244348678,"70737"
1.65397077498316,1.65481838919995,8.88043403382045,3.22962662734065e-05,0.00188343244348678,"114304"
-1.8717977466078,-1.87217672535181,4.02023517701706,3.25123040910639e-05,0.00188906049211461,"18383"
-3.21999550352765,-3.24535651924903,-0.300825192371079,3.26748699968646e-05,0.00189155181476355,"11472"
3.1141190716395,3.14423991480835,-0.246923098684995,3.30328761203686e-05,0.00189528805247279,"12522"
1.41283724789769,1.41428844817108,2.00854888696375,3.31883022243478e-05,0.00189528805247279,"13116"
-1.50621746979145,-1.50628278733726,6.37750328584942,3.32024032557135e-05,0.00189528805247279,"12832"
-2.70207523057201,-2.71232920487336,0.319144990182263,3.32191084874059e-05,0.00189528805247279,"53412"
