"logFC","unshrunk.logFC","logCPM","PValue","FDR","GeneID"
-2.24901723716613,-2.25950532700422,2.49962088327058,0.00172848111122917,0.0112369047642393,"218630"
-0.964954746806264,-0.965134801427831,4.13767193934298,0.00173124428796166,0.0112502404304877,"71116"
1.06394578158274,1.0640553951893,5.79584921888517,0.00174688083958161,0.0113471865140763,"67238"
1.13758681788713,1.13906071576791,2.79892951091589,0.00175045914936083,0.01136575858525,"226861"
4.32510565044496,4.50809525823699,-1.45604619114666,0.00175420582940162,0.0113854081839274,"620235"
1.01358989243495,1.01370211960924,5.13071690160883,0.00175681715301713,0.011397675815387,"245007"
2.63211913740881,2.6534983187501,2.15437474507423,0.00176818232553087,0.0114657192073019,"110891"
0.881757070759253,0.881890456017175,5.54983561368214,0.0017687562280057,0.0114657192073019,"66724"
-4.80001417021591,-5.08998360178476,-0.300825192371079,0.00177175952786187,0.011480478711902,"11472"
-1.26631847221615,-1.26692023187931,3.12897021869659,0.00177297400637064,0.0114836398347056,"237877"
-1.02692097281427,-1.02739218472378,2.5145623640514,0.00178686557190969,0.0115688748457439,"320844"
2.23373295106411,2.24980315525841,0.561384692468596,0.00178781305853727,0.0115702692781012,"320871"
1.44104139571393,1.4455050811816,0.812177035479602,0.00179009037249917,0.0115802653487421,"106369"
1.07552457348915,1.0755581808654,7.66677308940771,0.00179828601813427,0.0116285238259386,"21873"
0.853982740101569,0.854067894804623,6.03740655753568,0.00180256635970619,0.0116514350710825,"67367"
0.994781217220458,0.994925648528018,6.07351978170808,0.00180659492369509,0.0116726617531423,"51797"
1.20420785263074,1.2057372981323,1.79340675742207,0.00180732746835859,0.0116726617531423,"319859"
-2.39086966282678,-2.43511793672437,0.182507573642378,0.00180956743943911,0.0116802433913113,"76422"
-1.4614805652228,-1.46337419473764,0.864701451206935,0.00181127578767293,0.0116802433913113,"100043497"
-0.976911394000752,-0.977028766709449,5.73683540286317,0.00181159602642271,0.0116802433913113,"269424"
-1.44464531546935,-1.44698409916721,1.09151211315784,0.00181163383344781,0.0116802433913113,"319186"
1.07894027292602,1.07926106395629,4.73368185889764,0.00181219670940872,0.0116802433913113,"22658"
1.78497262740789,1.79035575153805,3.93325297394442,0.00182118685227149,0.0117334027775372,"12577"
-1.00839931114255,-1.00864714092457,3.72738323367722,0.00182248534852344,0.0117369838826669,"70575"
1.43204972555103,1.43512191539371,3.62848313002209,0.00182377738542427,0.0117383373271739,"69539"
-1.24648512762046,-1.24754961662922,2.84877032128894,0.00182418099693363,0.0117383373271739,"244144"
2.28633703712982,2.28668024978539,4.34693856326553,0.00182653214447191,0.0117486829512552,"12310"
1.03423503112161,1.03472339309237,3.68151030912666,0.00182884745390366,0.0117564472819486,"19365"
-0.855185699584443,-0.855231100317721,6.39692962582499,0.00182922702267221,0.0117564472819486,"15254"
2.15015097916788,2.15252502619065,1.99471489578601,0.00183092074474022,0.0117625493698677,"245049"
-0.980221071710503,-0.98065320307781,3.62829722152059,0.00184075666957848,0.0118209339317425,"51813"
-1.05920897642307,-1.05966288447393,3.67953045908754,0.00184219746645548,0.0118253812997004,"77877"
-1.27849994538626,-1.27891115165946,3.63345030587489,0.00185109676110136,0.0118776829932789,"21853"
0.948835950748582,0.948855422004908,8.61468742657911,0.00185283754539472,0.011884027827686,"69068"
1.18285795161426,1.18430914022847,3.51721833970134,0.00185377315273208,0.0118852052356097,"17537"
-2.18143975139982,-2.19663273522018,-0.70522345091252,0.0018602493541137,0.0119218900212542,"319701"
-1.0020845100426,-1.00251561897511,3.56198370249945,0.00187189851509628,0.011991683880252,"74044"
1.09152541036453,1.09181202988773,3.56338667581055,0.00187579590463963,0.0120117822029678,"320718"
1.06879942416195,1.06888090623822,5.98058892210902,0.00187915353844486,0.0120284092837516,"23986"
-3.43078529169705,-3.50443460222368,-1.31349128952345,0.00189209493722147,0.0121063434768616,"100040049"
-2.52763206243081,-2.54373529154656,4.03892948119095,0.00189355309505396,0.0121107701797785,"60596"
-1.39262730242486,-1.39486715821321,1.05549002153915,0.00189612354939144,0.012122304439556,"70045"
1.00972036029879,1.0101475568556,4.55413048592885,0.0018984770760343,0.0121324430690037,"56698"
1.53160866171408,1.53370291272555,2.3371060107843,0.00190289558016886,0.0121538691956084,"56743"
1.01670050263251,1.01701429309698,4.57375988522701,0.0019033678979455,0.0121538691956084,"50773"
-0.931474188826268,-0.931698934019439,3.98463122209261,0.0019090607961274,0.0121815548540546,"214063"
-0.893591547389037,-0.893667600613336,5.88996187848646,0.00190924521472369,0.0121815548540546,"74772"
1.72289643838802,1.72445073686248,3.9913040027209,0.00191582114217838,0.0122185784225129,"320253"
1.75232745821769,1.7588784151054,1.6165935041544,0.0019181470482295,0.0122284775918592,"16181"
-0.875815566177771,-0.875888426678635,5.35504427758785,0.00191987363091499,0.0122345495415244,"14755"
-1.23600917495421,-1.23722195567436,1.17715677932981,0.00193027654163933,0.0122958849109504,"104816"
0.98890353069573,0.98907649955279,4.97686199642611,0.00193425566186307,0.0123162677196148,"329679"
-0.972734781087181,-0.973139089162832,3.24324499890199,0.0019355261661363,0.0123193940916706,"12866"
1.39034191923481,1.3944301448099,1.72656270088277,0.00193752794309367,0.0123244380869281,"22439"
-1.13763145684248,-1.1384246179293,4.1336406745434,0.00193787829954546,0.0123244380869281,"76438"
-2.93811911934269,-2.97891378873858,-0.83261447391659,0.00194352323001388,0.0123553665032741,"100504452"
-1.32164400798748,-1.32179606653782,5.39814132152321,0.00195093017653225,0.0123974670325354,"107684"
-0.904536636905082,-0.904645126598328,4.91664154197139,0.00195578310794143,0.0124233103850106,"55946"
0.904241488556504,0.904258322543604,8.10458529266856,0.0019622700814684,0.0124595083838998,"76808"
-1.40340937462237,-1.40549920315241,1.89589665556043,0.00196351654224312,0.0124624158367913,"22137"
-1.30534990323395,-1.30721829625102,2.01377104658384,0.00197039767953957,0.0125010698223378,"52679"
-1.20837279451103,-1.20873834800905,3.91182067018287,0.00197746944725792,0.0125409017433645,"19650"
0.864658780032933,0.864738010383838,5.93541287718422,0.00198009812403445,0.0125525354000162,"233410"
-0.952590259241247,-0.952633773805303,5.83931008898122,0.00198089758522017,0.0125525683387408,"67976"
4.51349636970585,4.69755679586003,3.94979827492581,0.00198914689049997,0.0125997905641128,"240675"
1.72366351892818,1.72937257878448,1.21953102751067,0.00199192509988375,0.012612333444937,"100216343"
6.52223915649012,144269483.13508,1.24872375569108,0.0019984196788328,0.0126483879071981,"77914"
-1.81760805745634,-1.82034736740379,1.43931927216859,0.00200201833617604,0.012663339585718,"19362"
1.15964648646448,1.16037804081275,6.28441756003853,0.00200238456243416,0.012663339585718,"245827"
1.18405807956739,1.1842223564269,8.04745549266323,0.00201027815703076,0.0127049445690902,"66895"
2.47125128830597,2.50451989783157,0.318143565254376,0.00201057114447575,0.0127049445690902,"112418"
-1.10175676457096,-1.10194231357973,4.70278102083217,0.00201485770058831,0.0127269428857305,"230484"
-0.833258045708815,-0.833276496956805,7.17753663664126,0.00202108865121168,0.0127612005768076,"14950"
2.93782170270261,2.9672682225618,-1.08030686488961,0.00202718224803948,0.0127945639968114,"22598"
2.12467946912785,2.13680784524764,2.44461327234465,0.00203038479896416,0.0128096612226865,"16918"
-1.32104662283403,-1.32374282274407,1.24544792043688,0.00203618491431918,0.0128411278475261,"240067"
2.70995221224299,2.73152626177614,4.14667120689676,0.00203987893035854,0.0128592926267995,"20306"
-0.953433467554894,-0.953797853483746,3.62941191635647,0.00204438406750337,0.0128825541478562,"69605"
1.02049374752318,1.02075875041993,4.90216632159037,0.00204691827448003,0.0128933823873585,"101612"
0.906717664006031,0.906858306408372,6.29317775843741,0.00205092362008823,0.0129134648971611,"18484"
0.990349207695992,0.990514664759625,6.51298980013416,0.00205512625762091,0.0129347731483237,"13649"
-1.12824500836154,-1.12873427880762,2.21026885506231,0.00205983211473748,0.0129579596263588,"76187"
-3.55310175126287,-3.6979517636295,-0.997341742051909,0.00206163079029663,0.0129579596263588,"380850"
-1.79867163512608,-1.81180384245979,-1.529485064573,0.00206206714005736,0.0129579596263588,"433634"
-1.1585666078351,-1.15858404077155,8.68309173189288,0.00206208987979578,0.0129579596263588,"15936"
-0.837219194106861,-0.83729872034189,5.91719028627807,0.00206363247324892,0.0129624990489769,"83493"
-1.20065914933859,-1.20159984842843,2.67555220013124,0.00208177940708177,0.0130712919147875,"69487"
-0.825628618990164,-0.825678355856874,6.73503209078143,0.00209105269673614,0.0131243037407538,"16974"
0.876057878492387,0.876134178307017,6.1418451677621,0.00210963815002429,0.0132356972302437,"72981"
-1.41158686964328,-1.41529377975264,0.0347074535429114,0.00211590600897202,0.0132697533991245,"23956"
-1.29251442705859,-1.2933984686624,2.45330942613511,0.00212397993116956,0.0133151046537896,"66934"
0.942578717099167,0.942842679583237,4.35011899843639,0.00215089839767054,0.0134785084364731,"18108"
1.9357806451994,1.93585251744105,7.91097715665296,0.00215849108503446,0.0135184693948498,"76650"
1.2574072108885,1.25864029052362,3.88295423654632,0.00215898612709447,0.0135184693948498,"12055"
-0.939541219272594,-0.939591470232213,5.88672310991084,0.00216707435046829,0.0135637398157627,"20851"
-0.826498820105747,-0.826546443600709,5.85518971481972,0.00217444806014906,0.013600324838244,"114896"
-1.6658415059223,-1.66589126997038,7.45442914225115,0.00217464065212875,0.013600324838244,"14778"
-0.91934837680535,-0.919492672503406,4.00806438638254,0.00217581482656871,0.0136022854110332,"224674"
0.857059994839222,0.857143077974613,5.85616309395795,0.00217673806073596,0.0136026762799016,"277692"
-0.913230982003477,-0.913276259997356,6.43967024857461,0.00218429159232317,0.0136444839229547,"226101"
0.878906220680788,0.878950605535196,6.58670770101299,0.00219538462199533,0.0137083597653157,"73826"
0.94690196610194,0.947100398123773,5.53471461432609,0.00219687016691946,0.0137100124601159,"218613"
0.890402316596619,0.890427370624416,8.22099970939353,0.00219746003539007,0.0137100124601159,"54446"
1.7438099012407,1.74769440103605,2.00095782396853,0.00219825180801908,0.0137100124601159,"230751"
1.26798787236914,1.2694503407208,2.17634783876588,0.00220404738756432,0.013740735665904,"215723"
-0.985224427038269,-0.985557517950264,4.66050831926321,0.00221866811733407,0.0138264317532917,"72999"
-1.05770108590952,-1.0582821052524,3.18691024294907,0.00222203283234715,0.0138419420112,"64296"
-0.944993239434014,-0.945171530564441,5.16600956985926,0.00222415341791224,0.0138496929143755,"19651"
1.23821047880302,1.23824909422118,7.43078508079389,0.00223264338873895,0.0138970839368375,"240672"
0.922214289612182,0.922418386724267,4.37065107334867,0.00223736964128819,0.0139210196105979,"100502641"
2.27167554983148,2.29857095889943,5.23416525975633,0.00224092604602815,0.013937660461011,"226778"
-0.893095793353417,-0.893120410606859,7.03405813335015,0.00224478587675618,0.0139522566278014,"22785"
-0.851020560777264,-0.851086861182301,5.14553470610505,0.00224503850952283,0.0139522566278014,"66212"
1.16322739258252,1.16408811677103,3.45415902922163,0.002254465989966,0.0139998626326438,"245841"
-0.980680770670622,-0.981023150689775,4.03268511947753,0.00225447041255875,0.0139998626326438,"75425"
1.28467506281331,1.2851367341116,4.20500632532264,0.00225652360372259,0.0140071088111673,"224129"
1.35165338720247,1.35644792113459,3.20394139637018,0.00225932708473656,0.0140190048084714,"20509"
1.06819905870887,1.06841983393824,5.8853176721161,0.00226228988860973,0.014031879670168,"52357"
-0.967437273307958,-0.967514257050482,7.1536546908905,0.00226554903296855,0.014046581764235,"74747"
0.939585477767876,0.939698148135748,5.92679238065748,0.00226695711001068,0.0140498000653367,"72972"
-0.888472408528376,-0.888588875862204,4.98903674014945,0.00226865589899627,0.0140548168670078,"106200"
0.897254387545737,0.897260429734376,9.71022932777581,0.00227271056625184,0.0140744191963339,"27050"
-1.30317444052037,-1.30532604466772,6.42962374336906,0.00228171777299653,0.0141246641928857,"13003"
-1.22728795636504,-1.22958549423393,2.41840930953292,0.00228892023912625,0.0141637022157992,"381110"
1.38311752810223,1.38526167652245,1.05138618171569,0.00229189109070397,0.0141765349500922,"100502861"
1.13841403139813,1.13907261873391,4.17777938353113,0.00229390135016993,0.0141834182073887,"67216"
1.17114968261064,1.17189991341502,4.69277927617136,0.00230290818854982,0.014233539699586,"208177"
0.986661825031322,0.986675268554996,9.59142143662742,0.00231434912321336,0.0142986604938483,"17357"
-1.40017471274776,-1.40279253543175,2.32798395140966,0.00232178829716895,0.0143389203339597,"71591"
0.954137738344664,0.95417089685322,7.6368790102513,0.00232268008446828,0.0143389203339597,"100043813"
1.39490738275489,1.39816807662918,2.9410679089801,0.00233426928199943,0.0144048386305033,"106740"
1.5370368819057,1.54183169659802,1.81953818763283,0.00234011739534544,0.014435290911803,"219132"
1.61644815559678,1.62456259526171,0.96949384556753,0.00234547787875907,0.0144627126008226,"75614"
1.80040558027506,1.81161991281987,1.7972763895173,0.00235482281540592,0.0145146722990153,"320557"
0.904784348911928,0.904967583833942,4.7252783759047,0.00235625796626277,0.0145178561009032,"231380"
-1.68586609451719,-1.68844355561493,3.15020867983071,0.00236381020069047,0.0145587125532783,"19073"
1.86423016239394,1.86918706993169,1.49230961663378,0.002366748946164,0.0145711337534771,"83395"
-1.02238726092551,-1.02239639137279,7.89519183701225,0.00237853230414187,0.0146379768437142,"14718"
-1.1083450086446,-1.10875457146735,3.19026552613314,0.00238606939596116,0.0146748128573395,"19367"
-1.08488859708174,-1.08490020960794,8.45007435445923,0.00238637490783109,0.0146748128573395,"22057"
2.90599852873695,2.91584483257663,4.73981975764789,0.00239434189060297,0.0147180782726913,"72269"
0.924054520397399,0.924237983226826,5.1654679191878,0.00240196330899676,0.0147591866778323,"68911"
0.876121955224322,0.876185080959221,6.59929482814692,0.00240918076459091,0.0147977818902428,"22344"
-1.07324091129332,-1.07385613393421,2.3124769200162,0.00242934322464563,0.014915827631041,"66423"
2.40843156376041,2.4413734548778,-0.504438781891079,0.00243296544728058,0.0149322663801251,"20558"
0.854374744667167,0.854458479775471,6.53152735912966,0.00243999313057787,0.0149695851846478,"67886"
-0.95652726379898,-0.956704688834948,4.04850549084408,0.00244232349442694,0.0149780677166951,"73998"
2.34900536574884,2.38968033085356,1.33030847801434,0.00244684109341584,0.0149999521490861,"192663"
1.07452767133565,1.07587577817741,3.56372705315283,0.00244784728556525,0.0150003018616026,"12295"
1.30005212185134,1.30105044822582,4.2431475639153,0.00246093531366989,0.0150716815418221,"320376"
1.01755888205388,1.01762694739952,6.59650889648495,0.0024614028131766,0.0150716815418221,"72515"
1.32373564774899,1.3238561620861,6.05777727727673,0.00246868584475473,0.0151067099119113,"57783"
0.885723734920866,0.885737154789959,8.86772151899092,0.0024690351621404,0.0151067099119113,"16480"
1.05147997463435,1.05175131506253,5.05814169455854,0.0024751998540648,0.0151344804616682,"20174"
-0.895241094164188,-0.895369198830477,4.65949821354831,0.00247548924281272,0.0151344804616682,"66948"
-0.989928980331254,-0.990099647978907,4.99946131844254,0.00247708334911111,0.0151383701660294,"71701"
-1.18587586083421,-1.18735710433889,1.60704451880826,0.0024943191995925,0.0152378123812756,"72341"
-0.996462962616227,-0.997085158915611,2.8466701380936,0.00250880653809284,0.0153203935579673,"170938"
0.97602424186092,0.976068751416408,6.39652611622351,0.00252000884870301,0.0153828581865208,"217344"
1.02131966757734,1.02137087523194,5.87679576985103,0.00252466631431951,0.0154046412279003,"224833"
-1.01874621573234,-1.01878807647569,5.76335503069598,0.00252552679204567,0.0154046412279003,"214531"
0.88837223708417,0.888468566132283,5.50469722666017,0.00253443570871888,0.0154530177239943,"23908"
0.932730316058043,0.932906447631362,6.3247653982474,0.00254314997641678,0.0155001705465834,"260409"
-1.30371760321131,-1.30685904323034,2.70356657096269,0.00255567789659003,0.0155705217724398,"223753"
1.01094445974145,1.01137724160841,5.52809051938962,0.00255669294710927,0.0155707034050539,"235442"
-1.07680578773939,-1.07716987307362,3.1187879353305,0.00256189453498639,0.015596371814686,"11799"
0.842335656408393,0.84236885096214,7.12297318757732,0.00256899182294273,0.0156335567076577,"268470"
-0.885684989992963,-0.885891732196541,4.78163397860536,0.00257079707604184,0.0156385207812799,"78830"
-1.14580640585111,-1.14595106940118,4.3398099042951,0.00258145782789643,0.0156973295544729,"30956"
-1.17581743856268,-1.17659043787898,5.6691712916979,0.00258691917899934,0.015724488732656,"29811"
1.01945662391806,1.01961495014861,5.63796726714078,0.00259124466424674,0.0157447253647657,"67023"
-0.919927813511444,-0.92000458125627,5.51860563583401,0.00259548030281275,0.0157639967092075,"21763"
0.915629888756125,0.915649104766102,7.18030723032966,0.00259728243663806,0.0157639967092075,"330192"
-1.30568672119592,-1.30612535101788,3.65020321014897,0.00259740872125894,0.0157639967092075,"22256"
-1.0520066670584,-1.05316417926963,2.47993425549774,0.00260087261798885,0.0157789600209965,"67230"
-2.56950216570474,-2.62386683511697,-0.0586334759476757,0.00261060816939514,0.0158292159420204,"67801"
-0.823867632433419,-0.823899711089855,6.53352728085277,0.0026111595773758,0.0158292159420204,"66087"
-1.70566142532324,-1.70915670539117,1.68022447326376,0.00262543909183384,0.0159096776868642,"75141"
-1.05757084957044,-1.0577969141634,4.09904834943974,0.00262808945804203,0.0159196342640461,"74498"
-1.06256242141608,-1.06353176379997,2.23257202152465,0.00263314293331118,0.0159441344513601,"67509"
-1.20619342814831,-1.20652632546536,6.01740172015913,0.00263564017936103,0.0159531433912761,"16510"
-0.934351772019941,-0.93444909239031,4.86897763356522,0.00264566553868253,0.0160027146806043,"381356"
-1.10218935300007,-1.10254718872137,3.48863723514833,0.00264587551487226,0.0160027146806043,"16571"
-1.09553366122614,-1.09636540679651,3.70946901408245,0.00264686763952794,0.0160027146806043,"233115"
1.17412583010638,1.1743095112516,4.11995418079781,0.00265549758080143,0.0160487509625184,"18025"
2.41936347381141,2.44691476079786,-0.35546554692487,0.00266105940538299,0.0160762166829789,"19870"
-0.906814069661918,-0.906876414510621,6.40936926708609,0.00266221079060286,0.0160770268760747,"65962"
-0.899419647563743,-0.899631277696285,3.99575394231294,0.0026721724597728,0.0161310212201105,"226139"
2.23586573222624,2.25594271626244,0.321538821901175,0.00268939648283938,0.0162287980201579,"98736"
0.933512876927957,0.933830339312448,4.56823184548097,0.0026920763153713,0.0162387687359267,"195434"
-3.46146732462096,-3.60547015533055,-1.02058903284141,0.00270278468403001,0.0162968396650621,"17523"
-1.13112706730713,-1.13206947556011,2.14631501413785,0.00270376573030832,0.0162968396650621,"230657"
-1.6018264084957,-1.60198971911869,7.08565945716577,0.00270609822298895,0.0163046802577649,"241226"
0.910071719089404,0.910257157193631,5.38116129675683,0.00271081960241963,0.0163269028188414,"210973"
-1.23222673778048,-1.23234655745802,4.97518028325567,0.00271415748354309,0.0163407789980629,"67426"
0.872042041999391,0.87206892374397,7.40198554785771,0.00272445689352628,0.0163965410301939,"65019"
-1.84077876314948,-1.84435762140961,1.720046593581,0.00273203037018802,0.0164358614276557,"329910"
-0.909458211048319,-0.909607183112519,4.11926155670267,0.00274121618190369,0.0164848479980235,"13202"
-1.8648926318426,-1.87536103554932,1.8678860001941,0.00274797259113094,0.0165191931647902,"353169"
2.24707251675536,2.25229233834131,2.64233526640236,0.00275634169679594,0.0165632031088073,"72446"
-1.62140417863428,-1.63158717076721,-1.50931637224987,0.00275997181986173,0.0165787132805378,"319929"
0.884182704351019,0.884234331355932,6.66503121352631,0.00276126788196074,0.0165801966590074,"269261"
-1.12867611849427,-1.12961233064065,3.56158932567954,0.00276389394092722,0.0165835445896912,"625253"
3.30519470980056,3.36541910334621,-0.757336386324505,0.00276392409828186,0.0165835445896912,"51791"
1.6098555018119,1.61477620192765,0.734432812222713,0.00276912257328208,0.0166084300372486,"100862019"
-1.0308680229479,-1.03122001321283,3.09131258557345,0.00277347742147074,0.0166282386832032,"20972"
3.09775001659203,3.14236257084422,-1.19972235078374,0.0027772571460893,0.0166391637492398,"108017"
-1.04792865620726,-1.04838473230083,4.42505371148542,0.00277740533855319,0.0166391637492398,"16922"
0.926641367122773,0.926728879596117,5.87952347639571,0.00278743609034994,0.0166929291291741,"100042335"
6.71677209606545,144269483.331579,0.478820184064042,0.00279561223905295,0.0167355514492397,"320189"
1.14751199938202,1.14785127775609,3.23703365098695,0.00279784388085798,0.0167425689863989,"23966"
1.92440418895869,1.9309615755023,1.03670674083224,0.00282349184983437,0.0168896537451863,"234857"
-1.20975608960942,-1.21088108358454,3.79814873090212,0.00283851047376071,0.0169730683039403,"20475"
-1.03378865779077,-1.03415098777412,3.30806394254976,0.00284108548208722,0.0169820404534442,"67590"
1.03140904889141,1.03145016886689,7.26574004021221,0.00284615225029535,0.0170058942017647,"100862004"
1.11932220508033,1.11965597138846,6.00773224608844,0.00285171832023759,0.0170327121440041,"17125"
1.07239372452999,1.07293531433032,4.98624418455896,0.00285851841012356,0.0170598834270906,"216197"
-0.875516878333502,-0.875535588471567,7.42273842015744,0.00285950309926563,0.0170598834270906,"107513"
-1.24617957788503,-1.24896870354418,1.70072796972078,0.00285950589713762,0.0170598834270906,"73229"
1.48860974652937,1.49388220906457,0.822956356513389,0.0028710581107406,0.0171223405215639,"66237"
-0.880028814921665,-0.880077351915464,5.82339670850765,0.00287448210674514,0.0171362939324784,"68750"
0.853656368086592,0.85368743641218,7.06808473161655,0.00287786276632282,0.0171499785667292,"11370"
1.71084966359324,1.71704126668591,2.40283742588602,0.0028814420163033,0.0171648358935761,"102644"
0.992871464794651,0.993714696069654,4.43414487463443,0.00288646093316071,0.0171882549313006,"64436"
-0.930426511241325,-0.930780732664667,3.50177391529945,0.00289447485578798,0.0172224495036286,"76916"
-1.64778719546918,-1.65464281385529,0.323908365175933,0.00289454013595317,0.0172224495036286,"216177"
-1.50789436601444,-1.51049191664175,0.805631587878957,0.00289618637906338,0.0172224495036286,"72391"
2.62560526848865,2.64996313749614,6.16960257504018,0.0028965623121137,0.0172224495036286,"23964"
0.926153370053685,0.926176970325694,8.26734299514025,0.00290313797252838,0.0172550554786907,"21858"
1.10474158313202,1.10483040637281,6.84990032493294,0.00290612920232543,0.017264746667116,"55942"
-0.977878071687513,-0.977998396122243,5.86413485946471,0.00290850021404658,0.017264746667116,"19344"
-1.21886386643854,-1.22161300498329,1.70079179630591,0.00290989470849747,0.017264746667116,"83771"
1.03493753539688,1.03502565968946,4.67630542410213,0.00291015364890272,0.017264746667116,"56222"
0.94779687237111,0.948263282201785,3.74476238388952,0.00291023064548196,0.017264746667116,"22688"
-0.930571825542186,-0.930764982622525,4.22554485652721,0.00292448024499094,0.017334875125292,"208638"
-2.70029238401085,-2.71896639942662,-1.33883411407193,0.00292489703817097,0.017334875125292,"68171"
-1.38035506291677,-1.38212220253151,2.30755541222213,0.00292534244236609,0.017334875125292,"27401"
-1.55541560933831,-1.56040231307495,-0.502887165399496,0.00293246905611318,0.0173705925647724,"232156"
6.37998806022149,144269482.991178,-1.7435712148855,0.00294615135791143,0.0174451015587981,"331374"
0.951220024402673,0.951223829572545,9.61849586644194,0.00296197048494746,0.0175322028255092,"12660"
0.957417919098353,0.957526972003193,7.9453336377098,0.00296332451723955,0.0175336505692452,"56726"
-0.953704657198794,-0.953747502819991,6.08040499607233,0.00296925232459601,0.0175621496025132,"210789"
1.01923581105871,1.01984383984236,4.43517329867851,0.00298134856431761,0.0176270979088947,"232223"
-1.04008974356947,-1.04100947353541,3.45798706285828,0.00298293625615573,0.0176298895259107,"12581"
-2.16861879535967,-2.19197983344879,2.50820173892479,0.0029876351916149,0.0176510603993577,"23961"
-0.862478633207364,-0.862605259640965,5.05189818455877,0.00299007080900334,0.0176588486791812,"76952"
-1.61480901237702,-1.62252282746863,0.000978860439223355,0.00299149209165607,0.017660642890001,"69706"
0.833087232570663,0.833170701369424,5.74062873267733,0.00299593660957037,0.017680277138779,"215615"
1.21916507294645,1.22155137800417,2.40500385037085,0.00300378984294946,0.0177138721955501,"64074"
0.9859466931556,0.985974722989877,7.57976437259023,0.00300387101265972,0.0177138721955501,"97212"
1.20291800167081,1.20549382849298,4.39202442265648,0.00301575076660456,0.0177772939632296,"14789"
-1.48322798728272,-1.48486044356685,1.61305328238356,0.00301952410989657,0.017792900459659,"319181"
-0.888013408109688,-0.888080751471908,6.06388378865386,0.00302164698695708,0.0177987733812411,"72590"
1.06662851013459,1.06719886422061,6.38276718603869,0.00303159501963452,0.0178507182154634,"320982"
-2.51956140293303,-2.5228672384145,0.871568556147051,0.00303560573999688,0.0178676771377694,"406220"
1.24813281249002,1.25061135851029,3.25374336367576,0.00305121505872221,0.0179528677542985,"23921"
-1.53902438704123,-1.5421391348671,2.18015468228295,0.00305837914305914,0.0179826760107886,"17022"
-2.0342393414286,-2.03440994984783,5.80741526836292,0.00305855689173625,0.0179826760107886,"114479"
-1.44489979656896,-1.44606452735279,3.54398826090569,0.00306197302443485,0.0179960660759273,"433809"
0.903894418257404,0.903950044535352,7.26345492763877,0.00306448970071137,0.0180041617955549,"72465"
0.961064720987883,0.961758534586322,4.46879765567852,0.00306668117615663,0.0180103416231807,"101543"
-1.90012505597862,-1.91116766147842,-0.752786818113095,0.00306784250381685,0.0180104691420214,"100504566"
-0.939211148728046,-0.939461042836457,4.0523226804319,0.00307715910819613,0.0180540069495061,"67681"
-2.74363962690122,-2.77479179622443,-1.31401337204282,0.00307754332586493,0.0180540069495061,"234724"
-1.27907892950707,-1.27908399347771,9.15875471364725,0.00308411488383881,0.0180858447585115,"12491"
-1.43587475277783,-1.44043351617069,2.19395911293747,0.00308627068451389,0.0180917737010599,"66116"
0.956572586209985,0.956725535485759,4.88946990015481,0.00308967273648538,0.0180979901959752,"56515"
-1.25101059049996,-1.25174008769599,2.812147237468,0.00308976060993512,0.0180979901959752,"100502766"
1.82545167813836,1.82555612070062,7.73186896405024,0.0030907666121828,0.0180979901959752,"18787"
1.33191629559549,1.33434243588803,5.06458636006292,0.00310733513334751,0.0181882683138608,"109042"
-2.80362863387761,-2.84383967005153,-0.633004004196104,0.00311146163382072,0.0182056792524631,"109202"
-1.0634088359503,-1.06395022775763,2.39944560888518,0.00313017638206782,0.0183084039756476,"12728"
-6.29084153016226,-144269482.900913,-0.224700776784602,0.0031379148933559,0.0183468764241941,"110197"
-1.02578928064066,-1.02664093382466,2.45860422987916,0.00313931619494584,0.0183482814885074,"408022"
-2.70950344735365,-2.74926153968971,1.29036398408187,0.00315307984880208,0.018421912728454,"12671"
-1.00737519703252,-1.00767721797581,5.5857219104295,0.00315555030293476,0.018429533254834,"109246"
1.1000083046584,1.10061049267295,3.75654645111179,0.00316865165906407,0.0184992134539522,"208994"
-1.36631751781045,-1.37181719767627,5.70858155845781,0.0031772987752396,0.0185428470619965,"20528"
-1.45075321803074,-1.45385796388037,0.762671127464061,0.00318509588366531,0.0185814896070309,"72669"
-0.862594684976683,-0.862612540323367,7.28654625903551,0.0031973704751363,0.0186462151251122,"234839"
-2.7165279253562,-2.7854649419945,0.225865269819252,0.00320699820429791,0.018695462788906,"14725"
0.896520128912386,0.896559928212542,6.83651126775912,0.00321275680477065,0.0187129510407604,"17936"
0.851629783400574,0.851667817296129,6.0406970358839,0.00321412395993723,0.0187129510407604,"13036"
0.899517107706758,0.899529640805419,8.89112677370053,0.00321466668935653,0.0187129510407604,"19989"
1.29831842643076,1.30028299213866,2.45736544074213,0.00321533892782324,0.0187129510407604,"73827"
1.01454770101416,1.01477689961712,3.86379020264283,0.00321591844005981,0.0187129510407604,"210992"
0.80386089133731,0.803893981138583,7.07459893809162,0.00321840088655325,0.0187205033533631,"13511"
-1.41616307587252,-1.42041066194196,7.09670368187208,0.00322149302686841,0.0187315952158309,"72169"
2.23219274509196,2.24457333489915,1.09435521867572,0.00323453432170882,0.0188005076941104,"19716"
1.14679267218485,1.14681934150116,6.5406644591502,0.00323722504411585,0.018809229631326,"14619"
0.836776766657303,0.836876414197655,5.86296953012364,0.00324425616452885,0.0188431548784322,"54126"
