theoretical,observed
-0.13838417757644458,0.022247679036299418
-0.13813812004796716,0.022284703797992442
-0.13789207088268224,0.023375590392450147
-0.13764603006512682,0.023437959346544728
-0.13739999757984095,0.02363402219690333
-0.13715397341136845,0.024242058285941934
-0.1369079575442567,0.024435324663631682
-0.13666194996305686,0.024601944882494564
-0.13641595065232345,0.025111151487826364
-0.13616995959661451,0.02528113651936193
-0.13592397678049178,0.026007656770636163
-0.13567800218852033,0.02619765176456555
-0.13543203580526916,0.026465913990115473
-0.13518607761531046,0.026731604509668955
-0.13494012760322002,0.0272638962578495
-0.13469418575357703,0.02733886379427255
-0.13444825205096464,0.02786417580678493
-0.13420232647996902,0.028413078215181704
-0.13395640902518002,0.028537133137559675
-0.13371049967119086,0.03023290168784587
-0.13346459840259858,0.030429988655742507
-0.13321870520400336,0.03105030831372583
-0.13297282006000896,0.03127148560248264
-0.13272694295522258,0.031628348924753955
-0.13248107387425476,0.032087570433476716
-0.13223521280171988,0.032282200633952485
-0.13198935972223536,0.03265426393216879
-0.1317435146204222,0.03304875120908567
-0.13149767748090466,0.03345762541450874
-0.13125184828831085,0.03351837193558033
-0.13100602702727188,0.03353010840491447
-0.1307602136824224,0.03513724742589342
-0.13051440823840033,0.03537437276517081
-0.13026861067984735,0.036392318414241495
-0.1300228209914082,0.036723249069447544
-0.129777039157731,0.036830190821745074
-0.1295312651634674,0.037042677074593286
-0.12928549899327213,0.03726492560965958
-0.12903974063180376,0.037422755987422875
-0.12879399006372383,0.038218420469761004
-0.1285482472736973,0.038365297454766786
-0.12830251224639228,0.03872058074233086
-0.12805678496648076,0.03902630330676211
-0.12781106541863752,0.039574396853258934
-0.12756535358754084,0.0398978230097104
-0.12731964945787222,0.03996684960449404
-0.12707395301431673,0.04030782894458611
-0.12682826424156246,0.04073400341997299
-0.12658258312430087,0.04097353474981147
-0.12633690964722666,0.04101356318790673
-0.12609124379503775,0.04105285309687534
-0.12584558555243563,0.042250467261321756
-0.1255999349041248,0.04233261764140375
-0.12535429183481295,0.042898027475919136
-0.12510865632921103,0.04424890815725734
-0.12486302837203356,0.044484091069633414
-0.12461740794799792,0.04457864855197357
-0.1243717950418248,0.0449626799994661
-0.1241261896382382,0.045128009548512246
-0.12388059172196507,0.04521555876086799
-0.12363500127773608,0.0456751560811389
-0.12338941829028463,0.04575411425548078
-0.12314384274434748,0.045817201185458366
-0.12289827462466439,0.04584363164483887
-0.12265271391597872,0.04607471713883442
-0.12240716060303666,0.04628126550926235
-0.12216161467058759,0.047265544298983754
-0.12191607610338395,0.04737372974767069
-0.12167054488618179,0.04745556329207679
-0.12142502100373981,0.04755451430196283
-0.12117950444082004,0.048077517780851
-0.1209339951821876,0.049072878314143704
-0.12068849321261062,0.050080467256507284
-0.12044299851686073,0.05080706783904432
-0.12019751107971229,0.051336945313842246
-0.11995203088594286,0.05145978626923337
-0.11970655792033301,0.05229153899757038
-0.11946109216766672,0.05263567949369131
-0.1192156336127307,0.05307444516843426
-0.11897018224031491,0.053097798936688236
-0.11872473803521215,0.05326174218826145
-0.1184793009822187,0.05470513584231199
-0.11823387106613358,0.05566019245137128
-0.11798844827175889,0.05587993475467269
-0.11774303258389977,0.0559403317878664
-0.11749762398736434,0.05605586284634715
-0.11725222246696408,0.05614528301389635
-0.1170068280075131,0.057631975650354064
-0.11676144059382863,0.05927913246563043
-0.11651606021073085,0.05976169634505442
-0.11627068684304329,0.06029270660146281
-0.11602532047559203,0.06065556467977626
-0.11577996109320632,0.060710936814817845
-0.11553460868071826,0.06081070445417302
-0.11528926322296329,0.06105162736688206
-0.11504392470477942,0.06149501682073631
-0.11479859311100778,0.06202670085412818
-0.11455326842649238,0.062065493909569024
-0.11430795063608015,0.06263153068567008
-0.11406263972462125,0.06289020371756678
-0.11381733567696843,0.06404244834524978
-0.1135720384779775,0.06406786867394292
-0.11332674811250701,0.06457341349743279
-0.11308146456541886,0.06496174281719073
-0.11283618782157742,0.0649824085759652
-0.11259091786585014,0.06501619110646988
-0.11234565468310732,0.06540675375688985
-0.11210039825822199,0.06642376971594591
-0.1118551485760705,0.06686922248650265
-0.11160990562153167,0.06698871856471883
-0.11136466937948727,0.067826026813805
-0.11111943983482186,0.06831601480031427
-0.1108742169724232,0.06927802885017886
-0.11062900077718146,0.06953480969138418
-0.1103837912339899,0.06970385669341762
-0.11013858832774436,0.06972645214584632
-0.10989339204334393,0.06982265311063729
-0.10964820236569017,0.07014626227659165
-0.10940301927968749,0.07059416526075481
-0.1091578427702432,0.0706192212764017
-0.10891267282226719,0.07071564311208464
-0.10866750942067259,0.07159805138055049
-0.10842235255037491,0.07223944995871627
-0.10817720219629254,0.07245027705630408
-0.10793205834334654,0.07343380059634033
-0.10768692097646108,0.07344618954473257
-0.10744179008056276,0.07378499831427418
-0.107196665640581,0.07378797056469054
-0.10695154764144783,0.07384689656220583
-0.10670643606809849,0.07471320093974661
-0.10646133090547047,0.07521966427599876
-0.10621623213850415,0.07549370212330322
-0.10597113975214258,0.07563617724243656
-0.10572605373133145,0.07566239901252127
-0.10548097406101956,0.075961081498533
-0.1052359007261579,0.07623988081882827
-0.10499083371170041,0.07680798399565689
-0.1047457730026035,0.07681176594360763
-0.10450071858382669,0.07729039105232503
-0.10425567044033175,0.07831953850710137
-0.10401062855708325,0.07909087372279214
-0.1037655929190483,0.08003439980655425
-0.10352056351119703,0.08029187710971405
-0.10327554031850181,0.08068186684722202
-0.10303052332593783,0.08089772113949571
-0.10278551251848288,0.08109978906711536
-0.1025405078811172,0.08112319360777111
-0.10229550939882412,0.08178755368304137
-0.10205051705658913,0.08193286296285988
-0.10180553083940046,0.0821013406927119
-0.1015605507322488,0.08396397721824389
-0.10131557672012786,0.0842846659017994
-0.10107060878803353,0.08431131301789489
-0.10082564692096435,0.08436542117082922
-0.10058069110392139,0.08496813218314256
-0.10033574132190858,0.08567206635977784
-0.10009079755993211,0.08646495756867796
-0.09984585980300077,0.0865764344048795
-0.09960092803612594,0.08679836898019506
-0.09935600224432138,0.08700148293440847
-0.09911108241260382,0.08712856057822232
-0.09886616852599206,0.08718432319959081
-0.0986212605695076,0.08718884756311683
-0.09837635852817424,0.08736048537907358
-0.09813146238701881,0.08745253534204332
-0.09788657213107012,0.08788464711232284
-0.09764168774535968,0.08943813072943312
-0.09739680921492141,0.08968229961034095
-0.09715193652479165,0.0914469521054476
-0.09690706966000957,0.0916089775441698
-0.09666220860561643,0.09211576211321094
-0.09641735334665608,0.09356085279091925
-0.09617250386817461,0.0946674722694096
-0.09592766015522108,0.09501601069822496
-0.09568282219284652,0.095249068487733
-0.09543798996610453,0.09527688142943318
-0.095193163460051,0.09623926994285033
-0.09494834265974463,0.09628780513982747
-0.09470352755024618,0.09633705270672098
-0.09445871811661892,0.0963749728446881
-0.09421391434392848,0.09662197926120952
-0.09396911621724283,0.09681976512506932
-0.09372432372163264,0.0968201226228185
-0.09347953684217065,0.09755901903716746
-0.09323475556393204,0.09776300811996383
-0.09298997987199421,0.09778794312703738
-0.09274520975143744,0.0983664633113492
-0.09250044518734378,0.09847030515657539
-0.09225568616479791,0.09855353508679922
-0.09201093266888669,0.09877079427675634
-0.09176618468469963,0.09985067983572493
-0.09152144219732827,0.09991716627998434
-0.09127670519186656,0.09997076487541615
-0.09103197365341076,0.10036967235755345
-0.09078724756705932,0.10074313068361701
-0.09054252691791338,0.10124793295533675
-0.09029781169107598,0.1013454850406157
-0.09005310187165261,0.10143753211459998
-0.08980839744475083,0.10169129958180677
-0.08956369839548099,0.10274619732255616
-0.08931900470895521,0.10303075549362396
-0.08907431637028805,0.10304860274990468
-0.0888296333645962,0.10323788912100107
-0.08858495567699898,0.10333789673615416
-0.08834028329261757,0.10349397518525262
-0.08809561619657551,0.10357651747650236
-0.08785095437399858,0.1042903035879271
-0.08760629781001462,0.10599240265929168
-0.08736164648975416,0.10628833264205251
-0.08711700039834944,0.10681994511191373
-0.08687235952093512,0.10763762326931489
-0.08662772384264791,0.10785909950028717
-0.0863830933486271,0.1078605710377529
-0.08613846802401376,0.10793924115764988
-0.08589384785395125,0.10829834056829343
-0.08564923282358518,0.10847044997634947
-0.08540462291806311,0.10879033433309018
-0.08516001812253522,0.10978994597145829
-0.08491541842215339,0.11016809572270439
-0.08467082380207183,0.11035778287342661
-0.08442623424744675,0.11052288761498698
-0.08418164974343684,0.11058653758341445
-0.0839370702752026,0.11172144968097758
-0.08369249582790671,0.11176639392165152
-0.08344792638671389,0.11205847738061353
-0.08320336193679133,0.11215603218307021
-0.08295880246330795,0.11268789824316984
-0.08271424795143488,0.11310530029622734
-0.08246969838634535,0.11335313325236047
-0.0822251537532145,0.11354496083682641
-0.08198061403722004,0.11356598848554503
-0.08173607922354124,0.11374278920219895
-0.08149154929735965,0.11391152401321823
-0.08124702424385868,0.11439376244974568
-0.08100250404822427,0.11461150225289882
-0.08075798869564396,0.11529908764890938
-0.08051347817130741,0.11538875168677797
-0.08026897246040625,0.11598677561266406
-0.08002447154813454,0.11631357219064016
-0.0797799754196879,0.11633067991772435
-0.07953548406026414,0.11712860811659559
-0.0792909974550631,0.11793252575510635
-0.0790465155892864,0.11797759762698401
-0.07880203844813814,0.11806884632580085
-0.07855756601682397,0.11900936672536173
-0.07831309828055166,0.1195713720722601
-0.07806863522453081,0.11992120158931822
-0.0778241768339734,0.1203907265124927
-0.07757972309409297,0.12040143219851729
-0.07733527399010517,0.12056265269712693
-0.07709082950722741,0.1207776845655919
-0.07684638963067951,0.12096425920949669
-0.07660195434568276,0.12101177378237854
-0.07635752363746058,0.12143109582868546
-0.07611309749123826,0.12253355725372375
-0.0758686758922429,0.12314665360407165
-0.07562425882570392,0.12321881803674292
-0.07537984627685222,0.1232266106340008
-0.07513543823092075,0.12346019206826968
-0.07489103467314419,0.12354334272860983
-0.07464663558875956,0.12379883340978406
-0.0744022409630053,0.12383445125159798
-0.07415785078112189,0.12448557075210749
-0.07391346502835154,0.12561123828707593
-0.07366908368993873,0.12561216509626277
-0.07342470675112936,0.1261660428910361
-0.07318033419717135,0.12664453153695696
-0.07293596601331442,0.1277264989465605
-0.07269160218481005,0.12987317071273044
-0.07244724269691188,0.13017126725609432
-0.07220288753487504,0.13022251104594906
-0.07195853668395655,0.1304242500561761
-0.07171419012941514,0.1312155388233036
-0.07146984785651174,0.13127976291200535
-0.0712255098505087,0.13155635444614966
-0.0709811760966702,0.13251613966693498
-0.07073684658026236,0.13265642015522994
-0.07049252128655278,0.13368961748502445
-0.07024820020081138,0.13372566933237293
-0.07000388330830933,0.1341712814284655
-0.06975957059431974,0.13422423481196227
-0.06951526204411736,0.13476484030287872
-0.06927095764297905,0.13502845676536976
-0.06902665737618305,0.1358872854895356
-0.06878236122900941,0.1360919189861777
-0.06853806918673983,0.1361289712859224
-0.06829378123465811,0.13620355348684632
-0.06804949735804937,0.1367684318447167
-0.06780521754220056,0.1369172026523573
-0.06756094177240035,0.13717880543742314
-0.06731667003393896,0.13734689245819237
-0.0670724023121087,0.13777712133041956
-0.06682813859220318,0.1390200497440406
-0.06658387885951783,0.13910361592776663
-0.06633962309934954,0.1392309453668968
-0.0660953712969974,0.13957610951082045
-0.06585112343776163,0.1403320422722276
-0.06560687950694431,0.1407792831245332
-0.06536263948984901,0.14122231215787637
-0.06511840337178133,0.14136237579719255
-0.06487417113804815,0.14141179438027324
-0.06462994277395806,0.14148354592516602
-0.06438571826482128,0.14205368523235315
-0.06414149759594955,0.14216556887803458
-0.06389728075265658,0.14243130322062916
-0.06365306772025728,0.14290294002880735
-0.06340885848406831,0.14298297372445798
-0.06316465302940778,0.1430957671956631
-0.0629204513415958,0.14343776310001535
-0.06267625340595363,0.14435600245810196
-0.062432059207804265,0.1446845107610567
-0.06218786873247209,0.14568517134996803
-0.06194368196528349,0.14720545460310977
-0.061699498891565986,0.1473531314558431
-0.06145531949664878,0.14792802820079046
-0.061211143765862605,0.1479377583173628
-0.06096697168453961,0.14827152977531213
-0.06072280323801387,0.14855173597236704
-0.060478638411620586,0.14874013769678793
-0.06023447719069658,0.1490451766552709
-0.05999031956058008,0.14907320866936308
-0.059746165506611215,0.1500931705174407
-0.059502015014131195,0.15048876000127276
-0.05925786806848286,0.15061615638976342
-0.05901372465501054,0.15082195033614829
-0.0587695847590599,0.1519417421597225
-0.05852544836597849,0.15198641411967026
-0.05828131546111493,0.15250056896556521
-0.058037186029819395,0.15439421644162762
-0.05779306005744343,0.15451476040583353
-0.05754893752934039,0.1550685586180079
-0.0573048184308647,0.15592186955589502
-0.057060702747372335,0.15601008029756142
-0.056816590464220544,0.15615969809822877
-0.05657248156676846,0.15629484669167065
-0.056328376040376174,0.15633732311761636
-0.05608427387040534,0.15638613118104183
-0.05584017504221903,0.1564056380566926
-0.05559607954118156,0.15643959524817155
-0.05535198735265904,0.1565083943720809
-0.055107898462018585,0.15657814861466604
-0.054863812854628796,0.1567008434340201
-0.05461973051585952,0.15757606757358678
-0.05437565143108239,0.1577167284550475
-0.054131575585669986,0.15816733776867048
-0.05388750296499636,0.15846594718367668
-0.0536434335544368,0.1586894065617286
-0.053399367339368335,0.15901445466511582
-0.05315530430516892,0.15928012897940613
-0.05291124443721798,0.15955940823735654
-0.05266718772089625,0.15958430059004355
-0.05242313414158567,0.15968837382780515
-0.052179083684669884,0.15973202195981984
-0.05193503633553343,0.1597791277762074
-0.05169099207956229,0.16037911218142495
-0.0514469509021436,0.1612211536382506
-0.05120291278866618,0.16168476642786783
-0.05095887772451973,0.16170032785091593
-0.05071484569509538,0.16224748329501185
-0.05047081668578533,0.16228285668633657
-0.050226790681983546,0.16258487044619652
-0.04998276766908476,0.16309019239373546
-0.04973874763248512,0.16335414679123592
-0.049494730557582,0.16351706591952453
-0.04925071642977392,0.16412429907947126
-0.04900670523446099,0.1645991518854945
-0.04876269695704415,0.16463919299813248
-0.048518691582925724,0.16489963769027075
-0.048274689097509066,0.1649027570667264
-0.048030689486199166,0.1650557653199996
-0.04778669273440183,0.16522235758935352
-0.04754269882752415,0.1652419000321426
-0.04729870775097429,0.16552140718432903
-0.047054719490162024,0.16560919473680455
-0.04681073403049787,0.1658042035919662
-0.04656675135739363,0.16588642882041976
-0.04632277145626232,0.16633270883446113
-0.046078794312517955,0.16641613736910404
-0.045834819911576084,0.16655990922839242
-0.04559084823885304,0.16658691419756977
-0.04534687927976639,0.16662233865190673
-0.04510291301973472,0.16668634850929606
-0.04485894944417815,0.16673235066182998
-0.044614988538517496,0.16794479682880797
-0.04437103028817484,0.1682412397053026
-0.044127074678573366,0.16933397490237992
-0.04388312169513722,0.1697033621981598
-0.04363917132329208,0.1700677776844917
-0.04339522354846424,0.17085713667779195
-0.043151278356081305,0.1711774662398248
-0.04290733573157174,0.17215657761322517
-0.04266339566036554,0.17325907370640792
-0.04241945812789332,0.17463975185700084
-0.04217552311958693,0.17471575565882508
-0.0419315906208791,0.17476145674462548
-0.041687660617204046,0.1748918796230917
-0.041443733093996606,0.17599281285700677
-0.041199808036692764,0.17665878498798165
-0.04095588543072957,0.17697792902474907
-0.040711965261544934,0.1776545056150976
-0.040468047514578206,0.17875205708953473
-0.040224132175269336,0.17881360995378917
-0.03998021922905941,0.17967226355762095
-0.039736308661390364,0.17978876357825083
-0.039492400457705565,0.18055801713623856
-0.039248494603448925,0.18159899714989958
-0.039004591084065496,0.1826367586914112
-0.03876068988500116,0.1827997577893827
-0.03851679099170315,0.18321254341157783
-0.038272894389619304,0.18438154307426574
-0.03802900006419851,0.184387934677632
-0.03778510800089061,0.18439094261182315
-0.03754121818514627,0.18441378874590225
-0.03729733060241749,0.18453918426056165
-0.03705344523815678,0.1854309318944719
-0.03680956207781775,0.18543262474733566
-0.03656568110685474,0.18632657225784496
-0.03632180231072346,0.18652583514337562
-0.03607792567488009,0.18656920864952833
-0.035834051184781855,0.18783875643766818
-0.03559017882588673,0.18809416854328995
-0.035346308583653986,0.1888944532194576
-0.035102440443543395,0.19016318482772882
-0.03485857439101571,0.19119472476423152
-0.034614710411532565,0.19137648665047513
-0.03437084849055631,0.19253397458381716
-0.034126988613550596,0.19255162083033447
-0.033883130765979486,0.1931390567410863
-0.033639274933308025,0.19316714829722595
-0.03339542110100197,0.1936413242186394
-0.03315156925452833,0.19460045414145125
-0.03290771937935451,0.19464113289158272
-0.032663871460948894,0.19469428308146614
-0.032420025484780665,0.19471788344593433
-0.03217618143631969,0.19569991748544974
-0.03193233930103704,0.19694662378765226
-0.031688499064404185,0.1978500520994054
-0.03144466071189351,0.19875046269992555
-0.031200824228978047,0.19879835926207823
-0.030956989601132027,0.19926875077864165
-0.03071315681383005,0.19959942497779642
-0.030469325852547597,0.20010543072699213
-0.030225496702760788,0.2003477849286157
-0.029981669349946907,0.20063353590513466
-0.02973784377958357,0.2010992481932888
-0.029494019977149278,0.2021925358082537
-0.02925019792812327,0.20369631784940256
-0.02900637761798536,0.2040714714625048
-0.02876255903221653,0.20476269474826747
-0.028518742156298044,0.2048377468543279
-0.028274926975712017,0.20591738865702144
-0.028031113475941137,0.20599193816487762
-0.027787301642469207,0.2060709143329483
-0.02754349146078031,0.2064014815373717
-0.027299682916359355,0.20655810266811933
-0.027055875994691787,0.20676995278203147
-0.026812070681264153,0.20681146584148033
-0.026568266961563242,0.20700166664054634
-0.026324464821076657,0.2070425589413353
-0.02608066424529265,0.20707980359344713
-0.025836865219699988,0.20723285174333336
-0.0255930677297885,0.2076481377996735
-0.025349271761048245,0.20809991426944435
-0.02510547729897004,0.20825811161186783
-0.024861684329045203,0.2084145589571131
-0.02461789283676608,0.20862931532261453
-0.024374102807625222,0.20864695197596705
-0.02413031422711592,0.20902256202890593
-0.023886527080731947,0.20926943503163128
-0.02364274135396807,0.2113681195174454
-0.02339895703231924,0.21154935501507996
-0.023155174101281123,0.21160057456062165
-0.02291139254634998,0.21175510550513
-0.022667612353022486,0.2120389072713589
-0.02242383350679632,0.2120996611232227
-0.022180055993169287,0.21292511699362254
-0.021936279797639895,0.2135733358175725
-0.021692504905707063,0.21366483907283798
-0.021448731302870658,0.21489029690622247
-0.02120495897463068,0.21514171789210224
-0.020961187906487797,0.21552505297203134
-0.020717418083943045,0.21593113956021548
-0.02047364949249842,0.21616724584057054
-0.020229882117655997,0.2162786557254321
-0.019986115944918507,0.21686536681858468
-0.019742350959789167,0.2179702329019728
-0.01949858714777156,0.21813293095152966
-0.019254824494370177,0.21908148724757986
-0.019011062985089557,0.2194188493595546
-0.01876730260543488,0.2194740791806179
-0.01852354334091163,0.21954419706340456
-0.01827978517702619,0.219728577691706
-0.01803602809928498,0.2200654414465016
-0.017792272093195005,0.22017101437725858
-0.017548517144263726,0.2207084195430633
-0.017304763237998896,0.22071233120889538
-0.017061010359909118,0.22123299772726512
-0.01681725849550302,0.2222946416718319
-0.016573507630289766,0.22294670814663423
-0.016329757749778823,0.223383263062831
-0.016086008839480463,0.22355220868554243
-0.015842260884904966,0.22355982398671395
-0.015598513871563125,0.22424613998867365
-0.015354767784966004,0.22433081447641093
-0.01511102261062546,0.2244749559386642
-0.014867278334053316,0.22468189637706842
-0.014623534940761908,0.22482423832787643
-0.014379792416263934,0.22509518366537773
-0.014136050746072323,0.22518020993709495
-0.013892309915700769,0.22620586983459787
-0.013648569910662905,0.22633640185906032
-0.013404830716472835,0.22779565979133343
-0.013161092318644875,0.22807241334727288
-0.012917354702694082,0.228139715877535
-0.01267361785413542,0.2283325449407215
-0.012429881758484316,0.22846898174541716
-0.012186146401256363,0.22860966913639644
-0.011942411767967889,0.22903383705431868
-0.011698677844135098,0.2292599760434054
-0.011454944615274631,0.2295142097232966
-0.01121121206690342,0.22963033928403645
-0.010967480184538535,0.2297965813730844
-0.010723748953697746,0.22994035842380575
-0.010480018359898674,0.23007486286228557
-0.010236288388659342,0.23022178694083759
-0.0099925590254979,0.23063074927036875
-0.009748830255933162,0.2307711569399055
-0.009505102065483769,0.23129406315211304
-0.009261374439668752,0.23134633472712066
-0.009017647364007229,0.23231836659736518
-0.008773920824018965,0.2329489254298402
-0.008530194805223535,0.2331030641792786
-0.008286469293140865,0.23359263798485003
-0.008042744273291097,0.2336165892363552
-0.007799019731194433,0.23388391628207642
-0.007555295652371692,0.2344635689581735
-0.007311572022343474,0.23470125191917363
-0.007067848826630696,0.23477068327788214
-0.006824126050754322,0.23480991117366223
-0.006580403680235909,0.23498709743300553
-0.006336681700596761,0.23521237746445417
-0.006092960097358486,0.23540962745361446
-0.00584923885604285,0.23584030670209863
-0.005605517962171625,0.23589158885835512
-0.005361797401267151,0.23604980019847202
-0.005118077158851486,0.23627215671318658
-0.004874357220446961,0.23637893260568293
-0.004630637571575892,0.23673992916986009
-0.004386918197761133,0.23723853703212466
-0.0041431990845252386,0.23740229974237873
-0.0038994802173910074,0.23780737364533258
-0.0036557615818812016,0.23798570675361733
-0.0034120431635190985,0.23803099451992105
-0.0031683249478276464,0.2381331126498986
-0.0029246069203300194,0.23852813498348982
-0.002680889066549468,0.23883903224934025
-0.0024371713720091753,0.2390223927292026
-0.0021934538222328106,0.23991635113709042
-0.0019497364027436833,0.24027933882272834
-0.0017060190990652974,0.24035102240691933
-0.0014623018967210664,0.24165652984873529
-0.001218584781234862,0.24169799521809668
-0.0009748677381301754,0.24182246292597173
-0.000731150752930667,0.24184356776955232
-0.00048743381115988205,0.24190424136033084
-0.00024371689834180128,0.2419389804248419
0.0,0.24199542640471605
0.00024371689834194044,0.24201318519494525
0.00048743381115988205,0.2420218861241035
0.000731150752930667,0.24238642313601522
0.0009748677381300362,0.24261656475058227
0.001218584781234862,0.2427616754042312
0.0014623018967212056,0.24295123743105126
0.0017060190990651582,0.2430877346950343
0.0019497364027436833,0.2432078542264623
0.00219345382223295,0.24336541793451397
0.0024371713720091753,0.24414100727071802
0.002680889066549468,0.24446100738718393
0.00292460692032988,0.24501272696921741
0.0031683249478276464,0.24509065636737093
0.0034120431635192377,0.24549424362598174
0.0036557615818812016,0.245675368006968
0.0038994802173910074,0.2463562569944176
0.0041431990845251,0.2465101522671269
0.004386918197761133,0.24702673108335166
0.00463063757157603,0.2487915859348734
0.0048743572204468216,0.24982580496533302
0.005118077158851486,0.24996358410014763
0.005361797401267291,0.25003251050616465
0.005605517962171625,0.25023106109313875
0.00584923885604285,0.2504541788060677
0.006092960097358347,0.2505015362185731
0.006336681700596761,0.250640076628887
0.006580403680236048,0.2509450105277672
0.006824126050754322,0.25098576322409455
0.007067848826630696,0.2512532363096513
0.007311572022343335,0.25125630617658234
0.007555295652371692,0.25183282559934705
0.007799019731194572,0.2518347490709707
0.008042744273290959,0.25207306015824077
0.008286469293140865,0.2521465541603576
0.008530194805223674,0.25242801668712417
0.008773920824018965,0.2527640895846858
0.009017647364007368,0.2541710021697919
0.009261374439668612,0.2542653476938408
0.009505102065483769,0.2551534301910965
0.0097488302559333,0.2551732354025476
0.0099925590254979,0.25518014158479524
0.010236288388659342,0.25550600975191357
0.010480018359898534,0.25611919938449235
0.010723748953697746,0.2566280483749285
0.010967480184538676,0.2567109720061462
0.011211212066903281,0.2570331389708156
0.011454944615274631,0.257193903451307
0.011698677844135237,0.257558133525193
0.011942411767967889,0.25823507824763087
0.012186146401256502,0.25873703023113226
0.012429881758484177,0.25915581704095697
0.01267361785413542,0.25983744291625066
0.012917354702694223,0.2605232421930741
0.013161092318644875,0.26082492325071294
0.013404830716472835,0.26088023512154135
0.013648569910662763,0.26135153166890684
0.013892309915700769,0.2621494740469478
0.014136050746072463,0.2621498437077515
0.014379792416263795,0.2621609971383313
0.014623534940761908,0.2624419430968763
0.014867278334053177,0.26315747053078414
0.01511102261062546,0.2633005154862571
0.015354767784966143,0.26397421870893917
0.015598513871562986,0.26404840784701045
0.015842260884904966,0.26406859364687196
0.016086008839480605,0.2643585943345825
0.016329757749778823,0.2647777399452368
0.016573507630289766,0.2649370222085969
0.016817258495502876,0.2649997710769538
0.017061010359909118,0.2658060750649059
0.017304763237999034,0.2658849074465098
0.017548517144263587,0.26615944475394215
0.017792272093195005,0.2666248769246214
0.01803602809928484,0.26665747386278504
0.01827978517702619,0.2667729648707827
0.018523543340911768,0.2668640550939549
0.018767302605434737,0.2684486976229585
0.019011062985089557,0.2691945254967806
0.019254824494370316,0.2697823171028836
0.01949858714777156,0.2700713248806087
0.019742350959789167,0.2703691030932727
0.019986115944918368,0.27102834082196253
0.020229882117655997,0.271246256215514
0.02047364949249856,0.2723071243793048
0.020717418083943045,0.2724134343667519
0.020961187906487797,0.2731613943762313
0.021204958974630542,0.2737618096427815
0.021448731302870658,0.2737706821119127
0.0216925049057072,0.2738865079280937
0.021936279797639756,0.2740648167260264
0.022180055993169287,0.2742700301779115
0.02242383350679646,0.27439849273188105
0.022667612353022486,0.2747283830757641
0.02291139254634998,0.27478839421576823
0.023155174101280984,0.2749617409415182
0.02339895703231924,0.2750029095492242
0.023642741353968207,0.27517295063146274
0.023886527080731947,0.2751838496937148
0.02413031422711592,0.2753709903060103
0.024374102807625083,0.27566808164563456
0.02461789283676608,0.276054709742764
0.02486168432904534,0.2764422384759534
0.025105477298969902,0.2765816538056787
0.025349271761048245,0.2783732480712548
0.02559306772978864,0.2790017324027849
0.025836865219699988,0.2791117673394198
0.02608066424529265,0.279238520919841
0.026324464821076518,0.27932285601168677
0.026568266961563242,0.27935074599111265
0.026812070681264292,0.2793786754151242
0.027055875994691787,0.2794394055363124
0.027299682916359355,0.2794452105753617
0.02754349146078017,0.27954952893302526
0.027787301642469207,0.2796012405840253
0.028031113475941276,0.27983768502716355
0.028274926975711878,0.28099122665809473
0.028518742156298044,0.2820512181117111
0.02876255903221667,0.2820601340709688
0.02900637761798536,0.2820709804702761
0.02925019792812327,0.2823752343319004
0.02949401997714914,0.28237883561508537
0.02973784377958357,0.2829589018934558
0.029981669349947046,0.2830989138357793
0.030225496702760788,0.2831273550329386
0.030469325852547597,0.2832470501497021
0.03071315681382991,0.2832472628743345
0.030956989601132027,0.2834782686191062
0.031200824228978186,0.28354554481667144
0.03144466071189337,0.2836048206580451
0.031688499064404185,0.2836760755067369
0.03193233930103718,0.2837261955171078
0.03217618143631969,0.28452791054335475
0.032420025484780665,0.2854784443716264
0.032663871460948755,0.28560928484969655
0.03290771937935451,0.2860065070798161
0.03315156925452847,0.2873173975737722
0.03339542110100197,0.2875709010045454
0.033639274933308025,0.28779149191714093
0.03388313076597935,0.28786935948918635
0.034126988613550596,0.2879572014340393
0.03437084849055645,0.2879648477238233
0.034614710411532426,0.288128771417657
0.03485857439101571,0.2883871045752662
0.035102440443543534,0.288630056190474
0.035346308583653986,0.28977119721465316
0.035590178825886866,0.28982826541701917
0.035834051184781716,0.2901111567166541
0.03607792567488009,0.29017003778204453
0.0363218023107236,0.29035025525529484
0.03656568110685474,0.2904358872266841
0.03680956207781775,0.29054776276590355
0.037053445238156645,0.2907595276833797
0.03729733060241749,0.2911431729512722
0.037541218185146406,0.29119783355599166
0.03778510800089047,0.2918019935413397
0.03802900006419851,0.29194125967018253
0.03827289438961944,0.29216116650574675
0.03851679099170315,0.29231393791133914
0.038760689885001295,0.2931818602043882
0.03900459108406536,0.2933694274188394
0.039248494603448925,0.2935356188405027
0.039492400457705704,0.2936214672184383
0.039736308661390364,0.2938875781746227
0.03998021922905941,0.29417803520319635
0.0402241321752692,0.2946914012070252
0.040468047514578206,0.29505343429597275
0.04071196526154507,0.29634299483933435
0.04095588543072943,0.2970056978687474
0.041199808036692764,0.2974260828284186
0.04144373309399647,0.297558616684915
0.041687660617204046,0.29784385211475234
0.04193159062087924,0.2981588352435125
0.04217552311958679,0.2997496652229053
0.04241945812789332,0.3004766623034727
0.04266339566036568,0.30146386589775787
0.04290733573157174,0.30195217808179553
0.043151278356081305,0.3023761992353997
0.043395223548464104,0.3024227308118851
0.04363917132329208,0.30258686987818423
